	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_B_C	NA	0	0.00751524790712911	NA	0.00802357988907266	0.0170850083903118	0.0120573400282411	NA	NA	0.0149365890931391	0.00608216444767044	0.0153989529120755	NA	0.019659738317229	0.0283543352340119	NA	0.0106441522480801	0.0176917866183498	0.00764845071620703	0.0228663326955184
OM2_C_4A	NA	0.00751524790712911	0	NA	0.00368835964223215	0.0227806891089347	0.0061014440632885	NA	NA	0.0220025721461	0.0132637441367103	0.0192181299928258	NA	0.0247748394556426	0.0328672224523289	NA	0.0168094325983318	0.0101815749457546	0.000190382104092712	0.0158214875690801
OM2_C_4B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4C	NA	0.00802357988907266	0.00368835964223215	NA	0	0.0206051494850601	0.00405666118978405	NA	NA	0.0208938104732357	0.012664823525197	0.0163295569347976	NA	0.0222574772195939	0.0299818664182915	NA	0.015145186865352	0.0113297749812795	0.00356841759580879	0.0179793116014068
OM2_C_4E	NA	0.0170850083903118	0.0227806891089347	NA	0.0206051494850601	0	0.0236046721872712	NA	NA	0.0069912633488676	0.0117171209950534	0.00655933443034329	NA	0.0032719775211537	0.0119788121140003	NA	0.00648501003702402	0.0319054617515504	0.0228138431125932	0.0384694585464828
OM2_C_4F	NA	0.0120573400282411	0.0061014440632885	NA	0.00405666118978405	0.0236046721872712	0	NA	NA	0.0245876174665147	0.0166155227499855	0.0186063867301829	NA	0.0248825600590387	0.0320143382088836	NA	0.0186265844510953	0.00869426584339912	0.00591380838257411	0.0159750141137929
OM2_C_4G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_5A	NA	0.0149365890931391	0.0220025721461	NA	0.0208938104732357	0.0069912633488676	0.0245876174665147	NA	NA	0	0.00885725646632738	0.0120002252077092	NA	0.0101393126655821	0.0181648654726574	NA	0.00626443149407219	0.0319838170979063	0.0220915447937151	0.0377187203539386
OM2_C_5F	NA	0.00608216444767044	0.0132637441367103	NA	0.012664823525197	0.0117171209950534	0.0166155227499855	NA	NA	0.00885725646632738	0	0.011933884170234	NA	0.0146476078331017	0.0235144292542592	NA	0.00532075802300037	0.0233755700108899	0.0133669043139458	0.0288901108448861
OM2_C_5G	NA	0.0153989529120755	0.0192181299928258	NA	0.0163295569347976	0.00655933443034329	0.0186063867301829	NA	NA	0.0120002252077092	0.011933884170234	0	NA	0.00650128732751943	0.0136702926925934	NA	0.00742356540782808	0.0272334807606523	0.0192013882824064	0.0342411776480718
OM2_C_6E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6F	NA	0.019659738317229	0.0247748394556426	NA	0.0222574772195939	0.0032719775211537	0.0248825600590387	NA	NA	0.0101393126655821	0.0146476078331017	0.00650128732751943	NA	0	0.0088717380300173	NA	0.00932960981433574	0.0334078911330588	0.0247873088474991	0.0402278483496627
OM2_C_6G	NA	0.0283543352340119	0.0328672224523289	NA	0.0299818664182915	0.0119788121140003	0.0320143382088836	NA	NA	0.0181648654726574	0.0235144292542592	0.0136702926925934	NA	0.0088717380300173	0	NA	0.0181950318443477	0.0406980997636387	0.0328553021367869	0.0478224650578416
OM2_C_6H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_H_2A	NA	0.0106441522480801	0.0168094325983318	NA	0.015145186865352	0.00648501003702402	0.0186265844510953	NA	NA	0.00626443149407219	0.00532075802300037	0.00742356540782808	NA	0.00932960981433574	0.0181950318443477	NA	0	0.0264308410721078	0.0168667065793657	0.0326218784297799
OM2_H_2B	NA	0.0176917866183498	0.0101815749457546	NA	0.0113297749812795	0.0319054617515504	0.00869426584339912	NA	NA	0.0319838170979063	0.0233755700108899	0.0272334807606523	NA	0.0334078911330588	0.0406980997636387	NA	0.0264308410721078	0	0.0100569595837895	0.00744367527484134
OM2_H_2C	NA	0.00764845071620703	0.000190382104092712	NA	0.00356841759580879	0.0228138431125932	0.00591380838257411	NA	NA	0.0220915447937151	0.0133669043139458	0.0192013882824064	NA	0.0247873088474991	0.0328553021367869	NA	0.0168667065793657	0.0100569595837895	0	0.0157598167761566
OM2_H_2F	NA	0.0228663326955184	0.0158214875690801	NA	0.0179793116014068	0.0384694585464828	0.0159750141137929	NA	NA	0.0377187203539386	0.0288901108448861	0.0342411776480718	NA	0.0402278483496627	0.0478224650578416	NA	0.0326218784297799	0.00744367527484134	0.0157598167761566	0
