	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0108245761926299	0.0410032256027301	0.0423039868895424	0.0826708929964589	0.0658680991889461	0.0605092506401223	0.0185792361829494	0.0452090258090964	0.0230851727546576	0.0496273554913421	0.0531845949782728	0.0963093494536814	0.0434086492904657	0.0595236209246553	0.0453242003496105	0.055384130669193	0.0381659667140584	0.0429823043490719	0.0399406794421448
OM2_B_C	0.0108245761926299	0	0.0307626675619755	0.0328958367707307	0.0744715465858422	0.0569524131794267	0.0518800114452844	0.0256352065405041	0.0359167850728612	0.0149980798580593	0.0410266092848691	0.0440929832741219	0.104058246710024	0.0369690178375243	0.051708472593743	0.0551058552291845	0.0460565965769954	0.0301180110743112	0.0335809881529762	0.030223520235942
OM2_C_4A	0.0410032256027301	0.0307626675619755	0	0.0149566858614819	0.0535561139337888	0.0348646817130229	0.0314394007181807	0.0541720017807305	0.0209090266655938	0.0228143440960885	0.025799298188942	0.0241027853418033	0.129444091183072	0.0308607415300327	0.0345845595210218	0.0845732742703554	0.0247074316452271	0.0228407878138892	0.0234023823869169	0.00927958289392295
OM2_C_4B	0.0423039868895424	0.0328958367707307	0.0149566858614819	0	0.0427776130561312	0.0244685587010061	0.0199469454271627	0.05840732370246	0.00823750755991783	0.0196811365828072	0.0114165855483022	0.0117227242400027	0.136195180606789	0.0170594413213611	0.0215745381525466	0.087240832991564	0.0136890580095571	0.0105658402452572	0.0147112426816462	0.00643732063490844
OM2_C_4C	0.0826708929964589	0.0744715465858422	0.0535561139337888	0.0427776130561312	0	0.0205222622192116	0.023285216578933	0.0997582420494514	0.0400424179755699	0.0599144952241196	0.0339276227447203	0.0315787116521132	0.177696446009837	0.040597604358483	0.0243540962925427	0.126290742242927	0.0301239384125064	0.0448383004841426	0.0469630441837281	0.0474993503758361
OM2_C_4E	0.0658680991889461	0.0569524131794267	0.0348646817130229	0.0244685587010061	0.0205222622192116	0	0.00874074825408057	0.0824991398284473	0.0228019949477489	0.0431423326954877	0.0175662412719249	0.0131562529880723	0.160170960660636	0.0277310136677961	0.012419591794643	0.110644676354378	0.0125203987300551	0.0293229156540482	0.0292396451231611	0.0291431894769561
OM2_C_4F	0.0605092506401223	0.0518800114452844	0.0314394007181807	0.0199469454271627	0.023285216578933	0.00874074825408057	0	0.0773394467710659	0.0181792812767612	0.0375758639475986	0.0125812115851254	0.00995584484399114	0.155325585560503	0.0215981663148966	0.00989765219395822	0.104874315684295	0.00902886298029288	0.0230495847723192	0.0270629370135847	0.0247565593338123
OM2_C_4G	0.0185792361829494	0.0256352065405041	0.0541720017807305	0.05840732370246	0.0997582420494514	0.0824991398284473	0.0773394467710659	0	0.0611020212961533	0.0401525659117327	0.0663833186833676	0.069607495675203	0.0789207049341986	0.0613580120403357	0.0769799920764348	0.0318351300206706	0.0714359254990384	0.0551776659498366	0.0576774607550449	0.0553004395171273
OM2_C_4H	0.0452090258090964	0.0359167850728612	0.0209090266655938	0.00823750755991783	0.0400424179755699	0.0228019949477489	0.0181792812767612	0.0611020212961533	0	0.0229576482759408	0.00742919595206171	0.0106598592870827	0.139373854854518	0.0167140459754451	0.0208707688435209	0.0895972207876689	0.0116493950892894	0.0103912952692495	0.0109359398755906	0.0138601840417182
OM2_C_5A	0.0230851727546576	0.0149980798580593	0.0228143440960885	0.0196811365828072	0.0599144952241196	0.0431423326954877	0.0375758639475986	0.0401525659117327	0.0229576482759408	0	0.0269896349352669	0.0303715300776626	0.118489995641311	0.0223227139276281	0.0370588573213857	0.0678503925545836	0.0325202376414808	0.0156269593459172	0.0234992356745855	0.0183761666951958
