	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	NA	0.00274216601879763	0.00548126397435529	0.00447475364697102	0.00345951340643589	0.00132250472228522	0.0103565487061619	0.0020050881631929	0.00162591606597464	0.00931968351486654	0.00281881748457745	0.00499847715155899	NA	0.014478536447633	0.00718037698652132	0.00341202889749673	0.0122686448554485	0.00511639203739138	0.00710078096842282
OM2_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_4A	0.00274216601879763	NA	0	0.00822338711799028	0.00721688894564386	0.000717349749870099	0.00141966308328247	0.00761445780062764	0.000737079262216373	0.00436807532736306	0.0120617426322067	7.66516706563484e-05	0.00774060636585915	NA	0.0117365323578674	0.0099224752420476	0.00615417493983999	0.0150106357683311	0.00785851980990191	0.00435864441942278
OM2_C_4B	0.00548126397435529	NA	0.00822338711799028	0	0.0010065188873435	0.0089407185683298	0.00680375158989344	0.0158375006384902	0.00748632359833211	0.00385535982377145	0.00383848751630714	0.00830003697428395	0.000482791409104582	NA	0.0199592504480172	0.00169913619705958	0.00206924849611121	0.00678753910076686	0.000364875485007093	0.0125818750213863
OM2_C_4C	0.00447475364697102	NA	0.00721688894564386	0.0010065188873435	0	0.00793422444258094	0.00579724646896957	0.0148310637783185	0.00647982164260071	0.00284884476928511	0.00484499991541204	0.00729353921717252	0.000523727566364731	NA	0.0189528637085536	0.00270565348042269	0.00106273037609684	0.00779403953281108	0.000641643484156115	0.0115754069828767
OM2_C_4E	0.00345951340643589	NA	0.000717349749870099	0.0089407185683298	0.00793422444258094	0	0.00213701207764464	0.00689712114166957	0.00145442874504294	0.0050854195467066	0.0127790540281407	0.000640698090545855	0.00845793982006143	NA	0.0110192148607482	0.0106397987184678	0.00687151416263543	0.0157279267836425	0.00857585278538411	0.00364129862427833
OM2_C_4F	0.00132250472228522	NA	0.00141966308328247	0.00680375158989344	0.00579724646896957	0.00213701207764464	0	0.00903408695746916	0.000682584069008012	0.00294841858867676	0.0106421427517316	0.00149631469827647	0.00632096738037898	NA	0.0131561192532299	0.00850285370575469	0.00473452620864695	0.0135910731185885	0.00643888164766066	0.00577829508567057
OM2_C_4G	0.0103565487061619	NA	0.00761445780062764	0.0158375006384902	0.0148310637783185	0.00689712114166957	0.00903408695746916	0	0.00835152077803711	0.0119823947175263	0.0196755732874399	0.00753780765779957	0.0153547499626131	NA	0.00412220274573544	0.0175364731343868	0.0137684087073084	0.0226241963397027	0.0154726561743839	0.00325585094535961
OM2_C_4H	0.0020050881631929	NA	0.000737079262216373	0.00748632359833211	0.00647982164260071	0.00145442874504294	0.000682584069008012	0.00835152077803711	0	0.00363100012210824	0.0113246982905927	0.000813730917663165	0.00700354096683793	NA	0.0124735741129215	0.00918541928345745	0.0054171042039168	0.014273611271251	0.00712145485890328	0.00509571799590052
OM2_C_5A	0.00162591606597464	NA	0.00436807532736306	0.00385535982377145	0.00284884476928511	0.0050854195467066	0.00294841858867676	0.0119823947175263	0.00363100012210824	0	0.00769380787124534	0.00444472648232534	0.0033725705910322	NA	0.0161043208323852	0.00555448340667141	0.00178611626818156	0.0106428023895351	0.00349048604120643	0.00872666206370937
OM2_C_5F	0.00931968351486654	NA	0.0120617426322067	0.00383848751630714	0.00484499991541204	0.0127790540281407	0.0106421427517316	0.0196755732874399	0.0113246982905927	0.00769380787124534	0	0.0121383904110176	0.00432127614970478	NA	0.0237971054291363	0.00213935615540033	0.00590771974732018	0.00294907821363917	0.00420336096065205	0.0164200875372156
OM2_C_5G	0.00281881748457745	NA	7.66516706563484e-05	0.00830003697428395	0.00729353921717252	0.000640698090545855	0.00149631469827647	0.00753780765779957	0.000813730917663165	0.00444472648232534	0.0121383904110176	0	0.00781725642804725	NA	0.0116598843328283	0.00999912427526078	0.00623082559138071	0.0150872814196302	0.00793516982294888	0.00428199324487165
OM2_C_6E	0.00499847715155899	NA	0.00774060636585915	0.000482791409104582	0.000523727566364731	0.00845793982006143	0.00632096738037898	0.0153547499626131	0.00700354096683793	0.0033725705910322	0.00432127614970478	0.00781725642804725	0	NA	0.0194765241740562	0.00218192698575404	0.00158645763643239	0.00727032225244455	0.000117915931626383	0.0120991091052495
OM2_C_6F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_6G	0.014478536447633	NA	0.0117365323578674	0.0199592504480172	0.0189528637085536	0.0110192148607482	0.0131561192532299	0.00412220274573544	0.0124735741129215	0.0161043208323852	0.0237971054291363	0.0116598843328283	0.0194765241740562	NA	0	0.0216581317752041	0.0178902584191515	0.0267455327167385	0.0195944244873394	0.00737801921246597
OM2_C_6H	0.00718037698652132	NA	0.0099224752420476	0.00169913619705958	0.00270565348042269	0.0106397987184678	0.00850285370575469	0.0175364731343868	0.00918541928345745	0.00555448340667141	0.00213935615540033	0.00999912427526078	0.00218192698575404	NA	0.0216581317752041	0	0.00376838010027105	0.00508842324278785	0.00206401123839057	0.0142809053335562
OM2_H_2A	0.00341202889749673	NA	0.00615417493983999	0.00206924849611121	0.00106273037609684	0.00687151416263543	0.00473452620864695	0.0137684087073084	0.0054171042039168	0.00178611626818156	0.00590771974732018	0.00623082559138071	0.00158645763643239	NA	0.0178902584191515	0.00376838010027105	0	0.00885674448146101	0.0017043734573601	0.0105127214723484
OM2_H_2B	0.0122686448554485	NA	0.0150106357683311	0.00678753910076686	0.00779403953281108	0.0157279267836425	0.0135910731185885	0.0226241963397027	0.014273611271251	0.0106428023895351	0.00294907821363917	0.0150872814196302	0.00727032225244455	NA	0.0267455327167385	0.00508842324278785	0.00885674448146101	0	0.00715240844621706	0.0193688406000923
OM2_H_2C	0.00511639203739138	NA	0.00785851980990191	0.000364875485007093	0.000641643484156115	0.00857585278538411	0.00643888164766066	0.0154726561743839	0.00712145485890328	0.00349048604120643	0.00420336096065205	0.00793516982294888	0.000117915931626383	NA	0.0195944244873394	0.00206401123839057	0.0017043734573601	0.00715240844621706	0	0.0122170189907499
OM2_H_2F	0.00710078096842282	NA	0.00435864441942278	0.0125818750213863	0.0115754069828767	0.00364129862427833	0.00577829508567057	0.00325585094535961	0.00509571799590052	0.00872666206370937	0.0164200875372156	0.00428199324487165	0.0120991091052495	NA	0.00737801921246597	0.0142809053335562	0.0105127214723484	0.0193688406000923	0.0122170189907499	0
