	OM2_B_B_1	OM2_B_B_2	OM2_B_B_3	OM2_B_C_1	OM2_B_C_2	OM2_B_C_3	OM2_C_4A_1	OM2_C_4A_2	OM2_C_4A_3	OM2_C_4B_1	OM2_C_4B_2	OM2_C_4B_3	OM2_C_4C_1	OM2_C_4C_2	OM2_C_4C_3	OM2_C_4E_1	OM2_C_4E_2	OM2_C_4E_3	OM2_C_4F_1	OM2_C_4F_2	OM2_C_4F_3	OM2_C_4G_1	OM2_C_4G_2	OM2_C_4G_3	OM2_C_4H_1	OM2_C_4H_2	OM2_C_4H_3	OM2_C_5A_1	OM2_C_5A_2	OM2_C_5A_3	OM2_C_5F_1	OM2_C_5F_2	OM2_C_5F_3	OM2_C_5G_1	OM2_C_5G_2	OM2_C_5G_3	OM2_C_6E_1	OM2_C_6E_2	OM2_C_6E_3	OM2_C_6F_1	OM2_C_6F_2	OM2_C_6F_3	OM2_C_6G_2	OM2_C_6G_3	OM2_C_6H_2	OM2_C_6H_3	OM2_H_2A_1	OM2_H_2A_2	OM2_H_2A_3	OM2_H_2B_1	OM2_H_2B_2	OM2_H_2B_3	OM2_H_2C_1	OM2_H_2C_2	OM2_H_2C_3	OM2_H_2F_1	OM2_H_2F_2	OM2_H_2F_3
OM2_C_4B_2	0.00566482924527106	0.010226078281758	0.00516499241932318	0.0109968955994549	0.0059370111817853	0.0159526424241652	0.00864559520361953	0.00667008107376778	0.00346207380302464	0.00130237397641062	0	0.0134895196362608	0.00597754502598034	0.00348295774254207	0.014597120891009	0.00108643746827786	0.0114688909739542	0.00958339836763674	0.00727040057220014	0.00386349560851274	0.00679832985296848	0.00647174756091762	0.00558237911861504	0.00464698250108437	0.01041122362761	0.0109876019171299	0.00193589787131844	0.0604258886770562	0.0698522987417842	0.0618616170170985	0.00892518742239786	0.00665567703490295	0.00691915963638735	0.00428846240048479	0.0130785554558208	0.0143443806263137	0.007456381876745	0.0132396532530614	0.0244472467364042	0.00779107788016575	0.0128495817073501	0.0146158196892847	0.00789092634827987	0.0158774002837619	0.00803220601147671	0.0085923792644813	0.00861122219086739	0.00565257751165447	0.0124416465642766	0.00610209631338233	0.00864749501928019	0.0126517923396429	0.00468613863041508	0.00218445330635213	0.0083083550308819	0.00915738947031443	0.0101320189333969	0.00957974416122431
OM2_C_4B_3	0.0173160239706954	0.00528202601689959	0.00963312635505256	0.0120715578629385	0.0166413675828818	0.00360338586793076	0.0174409674732959	0.0123914202661261	0.0142792716858032	0.0130955905814328	0.0134895196362608	0	0.0140990491133582	0.0102519358557304	0.0059004046938103	0.0134442208618219	0.00450564904541975	0.0057961240811164	0.018863928236401	0.0171386405173005	0.0142180379788331	0.0107134849977808	0.017600577228372	0.00919136360697492	0.0222344075341914	0.0239865518454885	0.0145449086555204	0.0728977049963087	0.0824046064927322	0.0738196277110179	0.0212717456231154	0.0135875200927007	0.00666565666919633	0.00964054591185147	0.00366753240977434	0.00549140660698837	0.00685805648412696	0.00668609948631186	0.0117722507930147	0.0209499836749563	0.00672747566721254	0.00423454555510099	0.0102695266001044	0.00606752915109224	0.0176020081046638	0.00498717062970258	0.0172591044682982	0.0137596057235546	0.00139580512354166	0.0092225787977967	0.00654858519626948	0.00221242925857152	0.0129308867051812	0.0124966783439047	0.0136039450481981	0.0206902435774204	0.0204487165112637	0.00892554443908605
OM2_C_4C_1	0.004128174044708	0.0096045194957879	0.00803199617274629	0.0122653793227656	0.00843613792105484	0.0153109396574153	0.00604902023007533	0.00729587622678375	0.00797892234887378	0.00592731680273971	0.00597754502598034	0.0140990491133582	0	0.00626933462238293	0.0149601859671607	0.00503687192563207	0.0106245433007633	0.0106470213363345	0.00825641615981997	0.00791099469804711	0.00886206415510292	0.00938782077495176	0.00971508962591057	0.00616826443344268	0.0108938873274231	0.0129084948820343	0.00586266121422085	0.061502369137099	0.0710497164138892	0.0629110922647777	0.00915214455140235	0.00762381347804649	0.00840966820075566	0.00820832305264481	0.0121225824104641	0.0145659672734991	0.00771143729438632	0.010909993205187	0.0239559135903994	0.00860045427152788	0.011969714824685	0.0167120241471821	0.00971756408460295	0.0173284111542276	0.0111730125654737	0.0103174157001547	0.0109004907600193	0.00754312957729207	0.0128541562652852	0.0100296673620936	0.00772983392064954	0.013660288431572	0.00850270808860273	0.00543258402924919	0.0105067587121524	0.00684886962683776	0.0117150333015582	0.0106065248940809
OM2_C_4C_2	0.0078037244525955	0.00686778989143817	0.00410829382156627	0.0107068217581978	0.0085771755551961	0.0127058684420848	0.0102944074652199	0.00705859250094449	0.005849184960689	0.00365355443022902	0.00348295774254207	0.0102519358557304	0.00626933462238293	0	0.011145878857956	0.00332039654827705	0.00814682634771121	0.00612976595194457	0.0102139720495996	0.0073424251699896	0.00813784510665378	0.00621513839635314	0.00873963708561647	0.00136124237668528	0.0134995033549846	0.0144390149975631	0.00429429049489054	0.063873882635462	0.073311571280853	0.0652577427006198	0.0120433179896241	0.00764832232648785	0.0040111092457706	0.0022372216019966	0.0099019128185131	0.0108768366630722	0.00408310308854004	0.0102697187304717	0.0209826970365772	0.0109528345128462	0.010596823729956	0.011624514178143	0.00730875077188834	0.0125594208214838	0.0104531903339283	0.00548636712258972	0.0107197275620725	0.0070228604103431	0.00913035967695868	0.00377005325025382	0.00552281254585276	0.00928842089403778	0.00592703602241992	0.00353704650938322	0.00907803882226784	0.0115442702198807	0.012876615597374	0.00653419134290874
OM2_C_4C_3	0.0178443060989539	0.00588054344221287	0.0125920302271155	0.0169755496334818	0.0192828915084582	0.00684259310988742	0.0198156255020789	0.0158493117372492	0.0165447913042224	0.0147254748770408	0.014597120891009	0.0059004046938103	0.0149601859671607	0.011145878857956	0	0.0143183689525406	0.0056687981394036	0.00503817463555719	0.0210981821886494	0.0184334450554769	0.0176742803295045	0.0143392311144626	0.0196726942964947	0.0102235119047123	0.024418693690621	0.0255680808473703	0.0149371673814456	0.0749887852132444	0.0844030701170651	0.076354928497539	0.0229533912743579	0.016967864674662	0.00927322787813525	0.0111885268359866	0.00675940753077553	0.000605159063448443	0.00776609870147833	0.0080701464363269	0.0105615506192748	0.0216879292573199	0.0117193701730568	0.00718131423030955	0.0144404212981131	0.0036446410310206	0.0207348566681775	0.00773105418843394	0.0206991217719003	0.0168731523090925	0.0053763534548168	0.00985189716249582	0.00788694864330855	0.00429656010961621	0.0158191853656721	0.0143743532704709	0.0176215166097329	0.0214934591572649	0.0234673527732569	0.00617548092791873
OM2_C_4E_1	0.00493132480190899	0.00981876128621324	0.00558428571151509	0.0114312577513659	0.00646752702418582	0.0157328320808085	0.00832767118803861	0.00686886984168713	0.00434794351802999	0.00193269643726575	0.00108643746827786	0.0134442208618219	0.00503687192563207	0.00332039654827705	0.0143183689525406	0	0.0110837583458489	0.0093611927350019	0.00746638016939945	0.00437732468310851	0.0073204751603955	0.0070576475099169	0.00635945909870052	0.00435051140668905	0.0105607052796714	0.0112840744786629	0.00157117847235039	0.0607452681404738	0.0701836270645211	0.0622221661537175	0.00891703255262409	0.00694510968615448	0.00693224828045954	0.00466641421374228	0.0127780335377029	0.014051943059407	0.00710312819549209	0.0127095780333405	0.0241887876256829	0.00763751279377439	0.0127568882095904	0.014827561641943	0.00831091606878105	0.0158364613981181	0.00877494316047943	0.00865915361898313	0.00922598134956507	0.00607667233818993	0.012325037177364	0.00641409904490336	0.0082001444195818	0.0125910144739173	0.00546047362401438	0.00243132187778997	0.0088943845820916	0.00859985542880536	0.01059166937178	0.00919734056068148
OM2_C_4E_2	0.0141502463275365	0.00140826479272613	0.00884876747027302	0.0125189624767668	0.0151944346904802	0.00514568619306933	0.0148227549524719	0.0110842697531845	0.0130496031149454	0.0112420578333465	0.0114688909739542	0.00450564904541975	0.0106245433007633	0.00814682634771121	0.0056687981394036	0.0110837583458489	0	0.00419159952433665	0.0168486503096586	0.0152473447516154	0.0133093641857359	0.0104922371394451	0.0162886202948423	0.00684807426272872	0.0201241110591883	0.0219872220710157	0.0121420632029625	0.0711745572242513	0.0807116576474732	0.0723133711291855	0.0188468341676267	0.0123010811100119	0.00553502435663814	0.00856747639294848	0.00244432912680484	0.00509530926409233	0.00407248643000084	0.00331700627998507	0.0134631936544169	0.0182656110865429	0.00685465138083047	0.00817798305679251	0.01015510074548	0.00807586215104989	0.0168164057354743	0.00494298515808911	0.0164348667276516	0.012491640227095	0.0032151809728069	0.00857366859802527	0.00302552309992577	0.00432513793189486	0.012112374888442	0.0105764074398107	0.0133320594121303	0.0174426614609433	0.019116893268244	0.00663662613698291
OM2_C_4E_3	0.0132341407175051	0.0032236175689359	0.00787356192905783	0.013233538692854	0.014332371662881	0.00817625835067678	0.015330648230106	0.0113380487730129	0.0115476297540836	0.00969851217767743	0.00958339836763674	0.0057961240811164	0.0106470213363345	0.00612976595194457	0.00503817463555719	0.0093611927350019	0.00419159952433665	0	0.016161168623926	0.0134200783875187	0.0129797506982562	0.00982820625140382	0.0146475126046141	0.00527359860391386	0.0194907870088169	0.0205631738802204	0.010060349893336	0.0699797623682447	0.0794017786804519	0.0713367874827531	0.0180542874908727	0.0123484837193003	0.00475288849588631	0.0062292533189665	0.00621178546238064	0.004795466405053	0.00322448587293994	0.00739445451812016	0.0151058518091006	0.01686570921093	0.00968832225643943	0.00734559023383788	0.0102434806306417	0.00673777541168777	0.0158617163401555	0.00372196469931292	0.015924331370335	0.0121008720023796	0.0046167285736128	0.00521366865956926	0.00426539651349117	0.00406112555672314	0.0109618860595172	0.0093905410293434	0.0131741742379127	0.0169660528324006	0.0185705143627632	0.00326764986231835
OM2_C_4F_1	0.00644255407824685	0.0158681882995192	0.00958262780614812	0.0113447459778901	0.00304019974929874	0.0208347375493008	0.00499757157539003	0.00721384885343131	0.00581825457206493	0.00672351595549514	0.00727040057220014	0.018863928236401	0.00825641615981997	0.0102139720495996	0.0210981821886494	0.00746638016939945	0.0168486503096586	0.016161168623926	0	0.00494591290096251	0.00601539811562276	0.00927175438554368	0.00447121013944836	0.0109111813428823	0.00340180488144234	0.00601795041074996	0.00789390546605519	0.0543744920259798	0.0639464019050816	0.0555218694036278	0.00307717700440598	0.00614032537825592	0.0123791619501988	0.0107508692554476	0.0178766137373213	0.0207453253598845	0.0133960124800349	0.0176001231721903	0.0301582150696046	0.00558346762896248	0.0157256692611756	0.0203951292582255	0.00998982393082022	0.0224663609920197	0.00507975237878764	0.0143624097563933	0.00517445053610135	0.00559553228886461	0.0179483499282934	0.0129962492629625	0.0138955826078103	0.0186449610482084	0.00696038162210722	0.00681510882714935	0.00800628580820509	0.00644550380340209	0.0039125797739721	0.0165441564759507
OM2_C_4F_2	0.00557497934840939	0.0140369374300984	0.00802302543145493	0.0123760439116681	0.0044952175438057	0.0196234178557598	0.00837525833592994	0.00812527459932963	0.00380010229504747	0.00410585906354712	0.00386349560851274	0.0171386405173005	0.00791099469804711	0.0073424251699896	0.0184334450554769	0.00437732468310851	0.0152473447516154	0.0134200783875187	0.00494591290096251	0	0.00712199229245718	0.00845932721431073	0.00285463450253874	0.00848300838133677	0.00745927486725768	0.00722960807000838	0.00407193737009802	0.0566128115214713	0.06602232861735	0.0580980311914459	0.00608115154300439	0.00747763447332021	0.010511706094195	0.00777341621792016	0.0167373949372203	0.0181933572922633	0.0112841672402764	0.0168040014964655	0.0282760663008872	0.0050413642656892	0.0158355606615932	0.0180404544715588	0.00990843554425258	0.019574401060777	0.00640415378604868	0.0122145434949047	0.00743326288463941	0.00632060731683477	0.0161588544790692	0.00947128842239382	0.0123617824804663	0.0163924299774336	0.00582434347398469	0.0049338500743818	0.00894395172405891	0.00780603353061551	0.00773548742523636	0.0132397326732374
OM2_C_4F_3	0.00951551885562111	0.0125992220639627	0.00522916696957388	0.00552222234806902	0.00340705772999612	0.0163646241896975	0.00693446293856899	0.00266366749075255	0.00405921613273471	0.00553757891939111	0.00679832985296848	0.0142180379788331	0.00886206415510292	0.00813784510665378	0.0176742803295045	0.0073204751603955	0.0133093641857359	0.0129797506982562	0.00601539811562276	0.00712199229245718	0	0.00391157935603467	0.00576957771163296	0.00846426691453501	0.00900012292967548	0.0113403239750185	0.0085466698419269	0.0589044367530969	0.0684704051846719	0.0596756121674445	0.00907161970666403	0.00166568169258125	0.0084023150197008	0.0077038584164817	0.0137882790184029	0.0172883452236484	0.0103897422221032	0.0143213287284833	0.0258579542693754	0.0106754180362594	0.0108604116409565	0.0155183847593194	0.00427304071890329	0.0184773995317297	0.00392412387409114	0.0101513546187441	0.00313719149133875	0.0013608137248992	0.0135899576301299	0.0100912490105443	0.0107933435992848	0.014397155012761	0.00294573403103999	0.00507664825551616	0.00210927315080744	0.0112230057402719	0.00629324811383569	0.0144531887190483
OM2_C_4G_1	0.0108607108576206	0.0098362573925296	0.00220129864417103	0.00495015325184759	0.00649178234777457	0.0132679811217793	0.00973860137917268	0.00369210729459727	0.00472059890760954	0.00533870455411949	0.00647174756091762	0.0107134849977808	0.00938782077495176	0.00621513839635314	0.0143392311144626	0.0070576475099169	0.0104922371394451	0.00982820625140382	0.00927175438554368	0.00845932721431073	0.00391157935603467	0	0.00771289362379598	0.00632471708988304	0.012516970421048	0.0142656002290433	0.00838764621448543	0.0623799166706243	0.0718880842420016	0.0632102210510208	0.0121563183321661	0.00416404650782014	0.00525362350155293	0.00501084026703999	0.0109393505012676	0.0139859446060858	0.00775730007539401	0.0121160174247588	0.0224741104469224	0.012827420032814	0.00866661776536698	0.0116480082333283	0.00188666849830522	0.0147770036332577	0.0069145291911653	0.00662762158262667	0.00668934048866435	0.0038623146030434	0.0101895700952867	0.00710442086189841	0.00838548450997026	0.0108158898373869	0.0027490407486537	0.00481567834706086	0.00348534422335298	0.0135406610570894	0.0100323555373162	0.0117496477515069
OM2_C_4G_2	0.00790404533865621	0.0152031524484189	0.00803843317372551	0.0110274602546671	0.00303513090830057	0.0201976860058007	0.00868166707448736	0.00761935624577347	0.00333301063790007	0.00522503147082639	0.00558237911861504	0.017600577228372	0.00971508962591057	0.00873963708561647	0.0196726942964947	0.00635945909870052	0.0162886202948423	0.0146475126046141	0.00447121013944836	0.00285463450253874	0.00576957771163296	0.00771289362379598	0	0.00978912120024739	0.00686314767478375	0.00691160259285672	0.00650606638730082	0.0556048977058406	0.0650380704923851	0.0568438026693743	0.00643288962407384	0.00669060361391444	0.0111145731469499	0.00855282076817696	0.0174615363717236	0.0194128263129725	0.0124904516067161	0.0178398856423286	0.0291225153785834	0.00683338350271481	0.0157956780009185	0.0182486274761978	0.00912320162304973	0.0204563653734766	0.00383450683419981	0.0127698458871327	0.00521144883931076	0.00550264939552209	0.016789155291117	0.0104110161198544	0.0134983210255771	0.0170969015965545	0.00498747625745406	0.00583649552354728	0.00735627959896846	0.0094943724861946	0.00576510041557457	0.0149840399682325
OM2_C_4G_3	0.0083914182157091	0.00558969459427033	0.00414088336977884	0.0104454197882866	0.00928768538188748	0.0114664005587023	0.0103978185665361	0.00698928758515712	0.00676264576916698	0.00461484692739966	0.00464698250108437	0.00919136360697492	0.00616826443344268	0.00136124237668528	0.0102235119047123	0.00435051140668905	0.00684807426272872	0.00527359860391386	0.0109111813428823	0.00848300838133677	0.00846426691453501	0.00632471708988304	0.00978912120024739	0	0.0142239078668759	0.0154575635101207	0.00543940160081397	0.0648709155290424	0.0743383552035428	0.0661995389002478	0.0128016269181632	0.00777441251528209	0.00310175647145104	0.0028407012012261	0.00859838015291481	0.0099056856785796	0.0028102148508405	0.00891056759692576	0.0198652367583952	0.0118869759790152	0.00949196057757007	0.010951362658725	0.00710207765008178	0.0118293334412941	0.0111773615126165	0.00464926840494478	0.0112546288121614	0.00736088641533128	0.00801652894290715	0.00419128393460001	0.00416521328035882	0.00833048966358779	0.00653249949670087	0.00422098612830896	0.00925700544503923	0.012056986915427	0.0135326124101911	0.00608293290696887
OM2_C_4H_1	0.00845838016427754	0.019149447834884	0.0129643996103242	0.0140582475132162	0.0061126742212947	0.0241124124062051	0.00679359569420991	0.0103471650646599	0.00902225108443495	0.0100170497831188	0.01041122362761	0.0222344075341914	0.0108938873274231	0.0134995033549846	0.024418693690621	0.0105607052796714	0.0201241110591883	0.0194907870088169	0.00340180488144234	0.00745927486725768	0.00900012292967548	0.012516970421048	0.00686314767478375	0.0142239078668759	0	0.00430707813454836	0.0107226461275026	0.0511428117460543	0.060740649943966	0.0523104779995952	0.00240942691592804	0.00921324434781612	0.015773446800092	0.0140872763152536	0.021134313887021	0.024066240103889	0.0167100321944592	0.020688530573554	0.0334756576754602	0.00604257067210513	0.0187973401766432	0.0237771948093797	0.0131496832628917	0.0258454867617695	0.00717769237455252	0.0177629440578759	0.00728668837342459	0.00881762724282581	0.0213167097940878	0.0162632676662569	0.0171554050120322	0.0220374319053474	0.0102061587431432	0.0101779658713339	0.0107993230015126	0.00684722998620353	0.00422344199923135	0.0197032167517691
OM2_C_4H_2	0.00950261678633379	0.0208481100161662	0.0145176386902057	0.0167186829661298	0.00798877050336876	0.0262584804652241	0.0104075127488589	0.0129987089575114	0.00993887272556647	0.0110015907653906	0.0109876019171299	0.0239865518454885	0.0129084948820343	0.0144390149975631	0.0255680808473703	0.0112840744786629	0.0219872220710157	0.0205631738802204	0.00601795041074996	0.00722960807000838	0.0113403239750185	0.0142656002290433	0.00691160259285672	0.0154575635101207	0.00430707813454836	0	0.0108813257510544	0.0494796745414811	0.0589320289360613	0.0510125786400568	0.0043840717990554	0.0118918386251728	0.017346141614707	0.0148955811220679	0.0232970850346003	0.0253020558774614	0.0181896085975786	0.0230455459917452	0.0352499854072821	0.00535011652259741	0.0215543100722569	0.024985257185525	0.015359219702994	0.0267820541010988	0.00865294325901886	0.0191734330619426	0.00956196549708211	0.0110991341226267	0.0230419971230029	0.016662551882531	0.0190034672006503	0.0234459945338733	0.0116000231702168	0.0115483977801784	0.0131088923272757	0.00835599010301009	0.00686965112743933	0.0202927966119705
OM2_C_4H_3	0.00478151803553388	0.0108174727905553	0.00694769468282251	0.0128728587529351	0.0072118567179411	0.0168994820403721	0.00925503811151935	0.00834772885581394	0.00515652185642266	0.00316555996713169	0.00193589787131844	0.0145449086555204	0.00586266121422085	0.00429429049489054	0.0149371673814456	0.00157117847235039	0.0121420632029625	0.010060349893336	0.00789390546605519	0.00407193737009802	0.0085466698419269	0.00838764621448543	0.00650606638730082	0.00543940160081397	0.0107226461275026	0.0108813257510544	0	0.0602539951990301	0.0696405601744472	0.0618738949965472	0.00890533235393334	0.00831379852975406	0.00817864197859098	0.00557200038908217	0.0139796760310798	0.0147201859360104	0.00812627995692226	0.0138694918690877	0.0250526047366204	0.00699635361992143	0.0142533008324364	0.0157216505958808	0.00975863493369924	0.0164430488540909	0.00946019442594808	0.00974486831501838	0.0101225033290434	0.00735900127321863	0.0134064620058581	0.00687705492803091	0.00934102672446898	0.0135140812934209	0.0065879171923852	0.0039007348137098	0.0101712624010726	0.00847444274508941	0.0111465273178741	0.00942062020048002
OM2_C_5A_1	0.0581104079725147	0.0701362959846349	0.0633172957436381	0.0628339297331083	0.0563071839200293	0.0750432586192156	0.0572624775745332	0.0609240913970439	0.0588244101227847	0.0603548124568629	0.0604258886770562	0.0728977049963087	0.061502369137099	0.063873882635462	0.0749887852132444	0.0607452681404738	0.0711745572242513	0.0699797623682447	0.0543744920259798	0.0566128115214713	0.0589044367530969	0.0623799166706243	0.0556048977058406	0.0648709155290424	0.0511428117460543	0.0494796745414811	0.0602539951990301	0	0.00976353508702573	0.00623761417718274	0.0525068961533536	0.0596609195965983	0.0664638378902672	0.064101489419034	0.0721751438220666	0.0747222011388488	0.0675549486478675	0.0717537619029838	0.0844118429207662	0.0538373133185906	0.0692469494670173	0.0735686763982753	0.0630924899674947	0.0759663152777266	0.0555055286097067	0.0682643277277901	0.0559769121565024	0.0592583633703092	0.0721083941861208	0.0657646949866566	0.06820015589875	0.0726139686959084	0.0600551870894942	0.0608198272184097	0.0599463751389487	0.0551877901522298	0.0526664105850737	0.069625644265789
OM2_C_5A_2	0.0675854773491955	0.0796514881934595	0.0728138113709798	0.0724146254183037	0.0658462130430178	0.0846152122324612	0.0669187806534181	0.0705237165788155	0.0682852739303651	0.0698183286104344	0.0698522987417842	0.0824046064927322	0.0710497164138892	0.073311571280853	0.0844030701170651	0.0701836270645211	0.0807116576474732	0.0794017786804519	0.0639464019050816	0.06602232861735	0.0684704051846719	0.0718880842420016	0.0650380704923851	0.0743383552035428	0.060740649943966	0.0589320289360613	0.0696405601744472	0.00976353508702573	0	0.0116648109624432	0.0620598258593773	0.0692581347995942	0.0759616007895771	0.0735152078372269	0.0817513403487915	0.0841533740569941	0.077044632701099	0.0813568077334305	0.0939225978024636	0.0632585872652156	0.0788792004772574	0.0829629302092219	0.072645138729377	0.0853244747312047	0.0650148883258297	0.077733349104375	0.0655378516771345	0.0688235279248907	0.0816174958160532	0.0751065405610357	0.0777362595760893	0.0820717772597046	0.0695430246286639	0.0703152610021252	0.0695017931779767	0.0647049989806837	0.0622605126866759	0.0789706043489743
OM2_C_5A_3	0.0597513655512905	0.0713551945055799	0.0643267697592659	0.063194392989411	0.0573258872223822	0.0758919367889818	0.0582687153450726	0.0617254582493514	0.0599839557608267	0.0616628323422079	0.0618616170170985	0.0738196277110179	0.0629110922647777	0.0652577427006198	0.076354928497539	0.0622221661537175	0.0723133711291855	0.0713367874827531	0.0555218694036278	0.0580980311914459	0.0596756121674445	0.0632102210510208	0.0568438026693743	0.0661995389002478	0.0523104779995952	0.0510125786400568	0.0618738949965472	0.00623761417718274	0.0116648109624432	0	0.0538927176478189	0.0604588826362072	0.0675533464282966	0.0653748196011657	0.0731221157039999	0.0760590484714012	0.0688259637534365	0.0727931105611471	0.0854088395618519	0.0555984413862235	0.0698212493823691	0.0745027957859493	0.0637852780885291	0.0772327019692179	0.0563262909312868	0.0693477722287906	0.0566683081441289	0.0601492318810169	0.0731119776333618	0.0671491955667039	0.0693894281724734	0.0737096635782135	0.0610425855072987	0.0620567559291393	0.0605482438264004	0.0568268530193702	0.0534583175637293	0.0712611662874489
