	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_C_5F	0.00554481345453571	0.00572640217645566	0.0132896581968775	0.00578159820769436	0.0247553145918188	0.0289347521617251	0.00240250870303959	0.00980862298418368	0.010193680383553	0.00751116556152381	0	0.014985686192033	0.0149813208518123	0.011966953327642	0.0231181460296669	0.0106736531111209	0.0240191196151041	0.0226107228892725	0.0203441747414097	0.0169811048816551
OM2_C_5G	0.00969093342768078	0.0100842874171525	0.00191323165049332	0.0100194166290927	0.00978300093671003	0.0139980233239642	0.0137447903405558	0.00990592521084263	0.00587552126162219	0.00796716340421563	0.014985686192033	0	0.00343481092227898	0.00810602447729853	0.00843186477786136	0.00667586198252276	0.0115528094138877	0.00762977222349728	0.00586048895383378	0.00387190894404837
OM2_C_6E	0.00943745378885048	0.00944711855266895	0.00289882498594588	0.0109925612326619	0.0109293970447582	0.0144252180147467	0.0132846481663585	0.0121495149115068	0.00781964378781278	0.00747780805960397	0.0149813208518123	0.00343481092227898	0	0.010845410140716	0.00839310397386032	0.00899932730932109	0.014565088515225	0.00861157471466927	0.00831077597457221	0.0020289235649793
OM2_C_6F	0.00907908667957147	0.010119739732854	0.00795083813029302	0.0062954155579194	0.0157897043129239	0.0204545216900877	0.0121026647350724	0.00265028343938696	0.00368503963190683	0.0088491159133855	0.011966953327642	0.00810602447729853	0.010845410140716	0	0.015828253619208	0.00225571525380578	0.0124647326627607	0.0142254739148645	0.0107344000708039	0.0119166306287146
OM2_C_6G	0.0176277576945601	0.0177638875615784	0.00988020315674284	0.0184315505647121	0.00381472625319004	0.00605693086670254	0.0215861956492738	0.0180253829524246	0.0142628856271284	0.0157187784211589	0.0231181460296669	0.00843186477786136	0.00839310397386032	0.015828253619208	0	0.0148793633342228	0.0117227521067307	0.00249673809068934	0.00618049477423856	0.00638617508963439
OM2_C_6H	0.00708251408347048	0.00807166755449905	0.00611621874259464	0.00489544500695233	0.0153696962052875	0.0199443848211642	0.0104471970988032	0.0032343588575296	0.00143579243710438	0.0066557920232603	0.0106736531111209	0.00667586198252276	0.00899932730932109	0.00225571525380578	0.0148793633342228	0	0.013352254323715	0.0135687611999468	0.0104520471080953	0.0102966150108927
OM2_H_2A	0.019779904803676	0.0205266063983119	0.0133116927603525	0.0182467786258793	0.00869259336420444	0.0124225104974831	0.0235850241802418	0.0150778475758338	0.0139256666484505	0.0185601440811472	0.0240191196151041	0.0115528094138877	0.014565088515225	0.0124647326627607	0.0117227521067307	0.013352254323715	0	0.00923675220836428	0.00655046412781399	0.0136945433006354
OM2_H_2B	0.0172559032871874	0.0175455710467367	0.00936312900662434	0.0175572779305791	0.00231841518014286	0.00641641541728971	0.0212938156362146	0.0165877781490861	0.013162298890399	0.0154415446565873	0.0226107228892725	0.00762977222349728	0.00861157471466927	0.0142254739148645	0.00249673809068934	0.0135687611999468	0.00923675220836428	0	0.00390483075285374	0.00681143332730953
OM2_H_2C	0.015324055970835	0.0158302815070709	0.00777257800732294	0.014902533785266	0.00506841706646824	0.00975155895505546	0.0193592125510494	0.01324048972132	0.0103492709826965	0.013726694450835	0.0203441747414097	0.00586048895383378	0.00831077597457221	0.0107344000708039	0.00618049477423856	0.0104520471080953	0.00655046412781399	0.00390483075285374	0	0.00720146814721251
OM2_H_2F	0.0114411151973227	0.0114732806782442	0.00429053132515397	0.0128036660472983	0.00912137892354946	0.0124335939639444	0.015310264630249	0.0135174547941063	0.00926744582289378	0.00948898238067299	0.0169811048816551	0.00387190894404837	0.0020289235649793	0.0119166306287146	0.00638617508963439	0.0102966150108927	0.0136945433006354	0.00681143332730953	0.00720146814721251	0
