	OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
OM2_B_B	0	0.0033540923910321	0.0413808968367022	0.01074511634845	0.0147323052634484	0.00413669928425775	0.00648243278740444	0.0099230057480023	0.0164308118739974	0.00475740740820679	NA	0.0204482565441189	0.00445709107893819	0.00630872312850024	0.00369378095233704	0.0159220737421717	0.0259135312790688	0.0226126975535293	0.00553955441543813	0.00415181117855437
OM2_B_C	0.0033540923910321	0	0.0445419057215565	0.00815699422315272	0.0179390937605988	0.00262297212534803	0.00318966500560815	0.00732290475166641	0.0131505994201022	0.00287633134548135	NA	0.0173891204557363	0.00609716221848013	0.00651278604322705	0.00668059893410624	0.0125766930249296	0.0227986350625449	0.0193618741187306	0.0022866448521307	0.00731489659932478
OM2_C_4A	0.0413808968367022	0.0445419057215565	0	0.0518882028454093	0.0266619715985541	0.0453064225524371	0.047206385942534	0.0511068654055213	0.0576355027946509	0.0441637286557456	NA	0.0617969166488445	0.0392132586472966	0.0409389813076857	0.0395124141664801	0.0563035582122696	0.0672617388853841	0.0638569720905996	0.0468224361053825	0.0372563356240552
OM2_C_4B	0.01074511634845	0.00815699422315272	0.0518882028454093	0	0.025275034685206	0.00664370624241609	0.00724114199434797	0.000835573740744563	0.00772049047637768	0.0101581226204235	NA	0.0101276309864419	0.0142534731382705	0.014325921617729	0.0124683122159351	0.00978586256536561	0.0156399591613015	0.0130759192178685	0.00614651549477288	0.0148719744527727
OM2_C_4C	0.0147323052634484	0.0179390937605988	0.0266619715985541	0.025275034685206	0	0.0186641251196162	0.0207359374564451	0.0244833971531343	0.031082220034832	0.01786377403629	NA	0.0351611189639273	0.013045798579227	0.0152959775283344	0.0130340182730441	0.0300659836005825	0.0406356601058565	0.0372952312520798	0.0202112510885185	0.0106264796285113
OM2_C_4E	0.00413669928425775	0.00262297212534803	0.0453064225524371	0.00664370624241609	0.0186641251196162	0	0.0047440727155667	0.00583459823225696	0.012948609090308	0.00549186636725191	NA	0.0165395179148507	0.0081006740611484	0.00900072710475533	0.00615664087057794	0.0131949973221207	0.0220432436786586	0.0189875955967825	0.00287018786828632	0.00823335822604169
OM2_C_4F	0.00648243278740444	0.00318966500560815	0.047206385942534	0.00724114199434797	0.0207359374564451	0.0047440727155667	0	0.00650146726502446	0.010481277513097	0.00327097566611419	NA	0.015172523197534	0.0081215401658769	0.00739063528941178	0.00986536081804905	0.00946717347101668	0.0204169535326393	0.0167119208224596	0.00197055408596015	0.0101998026732769
OM2_C_4G	0.0099230057480023	0.00732290475166641	0.0511068654055213	0.000835573740744563	0.0244833971531343	0.00583459823225696	0.00650146726502446	0	0.00810931663497266	0.00935884690744793	NA	0.010837853271252	0.0134190991028141	0.0135178464539928	0.0117237853079911	0.00984654848375369	0.016355098074689	0.0136625134690577	0.00533215271175984	0.0140555747915996
OM2_C_4H	0.0164308118739974	0.0131505994201022	0.0576355027946509	0.00772049047637768	0.031082220034832	0.012948609090308	0.010481277513097	0.00810931663497266	0	0.0136649372530351	NA	0.005432473626303	0.0185932928051539	0.0174933831476213	0.0191029306739002	0.00407202035849848	0.0100909541856065	0.00623501366822199	0.0108957506124065	0.0204639507752973
OM2_C_5A	0.00475740740820679	0.00287633134548135	0.0441637286557456	0.0101581226204235	0.01786377403629	0.00549186636725191	0.00327097566611419	0.00935884690744793	0.0136649372530351	0	NA	0.0184400565066187	0.00496149368103861	0.00418832995429307	0.00845102504545805	0.012211781462393	0.0236577623999014	0.0198745979420318	0.00405350291905734	0.00761547964650867
OM2_C_5F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM2_C_5G	0.0204482565441189	0.0173891204557363	0.0617969166488445	0.0101276309864419	0.0351611189639273	0.0165395179148507	0.015172523197534	0.010837853271252	0.005432473626303	0.0184400565066187	NA	0	0.0232286556047128	0.0224618075795091	0.0225541122285766	0.00924016706264928	0.00551794355131163	0.00402651156247071	0.0151098973846604	0.0245912260676343
OM2_C_6E	0.00445709107893819	0.00609716221848013	0.0392132586472966	0.0142534731382705	0.013045798579227	0.0081006740611484	0.0081215401658769	0.0134190991028141	0.0185932928051539	0.00496149368103861	NA	0.0232286556047128	0	0.00284239259022498	0.00690562592538818	0.0171267161095144	0.0285263679171502	0.0248150305157732	0.00824382821183073	0.00380076262890375
OM2_C_6F	0.00630872312850024	0.00651278604322705	0.0409389813076857	0.014325921617729	0.0152959775283344	0.00900072710475533	0.00739063528941178	0.0135178464539928	0.0174933831476213	0.00418832995429307	NA	0.0224618075795091	0.00284239259022498	0	0.00941281022022847	0.0154924426374102	0.0275650338169097	0.0236191453611403	0.00818811976855426	0.00664174238202383
OM2_C_6G	0.00369378095233704	0.00668059893410624	0.0395124141664801	0.0124683122159351	0.0130340182730441	0.00615664087057794	0.00986536081804905	0.0117237853079911	0.0191029306739002	0.00845102504545805	NA	0.0225541122285766	0.00690562592538818	0.00941281022022847	0	0.0191082982152219	0.0280701741136152	0.0251314800057297	0.00852529335052806	0.0041325703450022
OM2_C_6H	0.0159220737421717	0.0125766930249296	0.0563035582122696	0.00978586256536561	0.0300659836005825	0.0131949973221207	0.00946717347101668	0.00984654848375369	0.00407202035849848	0.012211781462393	NA	0.00924016706264928	0.0171267161095144	0.0154924426374102	0.0191082982152219	0	0.0130681066630143	0.00867727262171857	0.01058427529197	0.0196369910881861
OM2_H_2A	0.0259135312790688	0.0227986350625449	0.0672617388853841	0.0156399591613015	0.0406356601058565	0.0220432436786586	0.0204169535326393	0.016355098074689	0.0100909541856065	0.0236577623999014	NA	0.00551794355131163	0.0285263679171502	0.0275650338169097	0.0280701741136152	0.0130681066630143	0	0.00448417453024381	0.0205129614680037	0.0300459050040714
OM2_H_2B	0.0226126975535293	0.0193618741187306	0.0638569720905996	0.0130759192178685	0.0372952312520798	0.0189875955967825	0.0167119208224596	0.0136625134690577	0.00623501366822199	0.0198745979420318	NA	0.00402651156247071	0.0248150305157732	0.0236191453611403	0.0251314800057297	0.00867727262171857	0.00448417453024381	0	0.0170935662338926	0.0266743741007465
OM2_H_2C	0.00553955441543813	0.0022866448521307	0.0468224361053825	0.00614651549477288	0.0202112510885185	0.00287018786828632	0.00197055408596015	0.00533215271175984	0.0108957506124065	0.00405350291905734	NA	0.0151098973846604	0.00824382821183073	0.00818811976855426	0.00852529335052806	0.01058427529197	0.0205129614680037	0.0170935662338926	0	0.0095857308498072
