	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.00741045290531655	0.00450031379600549	0.0110863402642862	0.00644598907143837	0.0132451397973872	0.00331762327644703	0.00816259854804012	NA	0.00445883873697736	0.00386371569175354	0.00168235165371997	0.0100427823160726	0.00258008062822592	0.0103120738275946	0.0161936940071675	0.00659365826965037	0.0189803977651957	0.0106417893059887
OM1_B_C	0.00741045290531655	0	0.00464793752577611	0.0120222832246289	0.00585239428574656	0.00998442534560371	0.0103999870835774	0.00631685650044802	NA	0.00692296914357445	0.00410800389312819	0.00840689200165201	0.00649117585421672	0.00599100083560641	0.00817260785121621	0.0131309632958019	0.0126073705073765	0.0157733689893245	0.0128071143027644
OM1_C_1A	0.00450031379600549	0.00464793752577611	0	0.00828873820238153	0.00228596381976728	0.00888549513689142	0.00780813877468411	0.00384170416963989	NA	0.00699126583238243	0.00415009001703174	0.00609131106382735	0.00555915111853118	0.00203287706727106	0.00608657753543436	0.0119427795378571	0.01100071067916	0.0147410665604679	0.0137307312136881
OM1_C_1B	0.0110863402642862	0.0120222832246289	0.00828873820238153	0	0.00627613829133146	0.00664177463481112	0.0135491987590114	0.00583109580470706	NA	0.0149361894252854	0.0123960778176036	0.0126840741181133	0.00696380701956088	0.00895958878754271	0.00495996180119333	0.00779738040052017	0.0172359776564857	0.0100221259291103	0.0215833661109248
OM1_C_1D	0.00644598907143837	0.00585239428574656	0.00228596381976728	0.00627613829133146	0	0.00680172837796402	0.00964869221146002	0.00173183906964507	NA	0.00927716005287903	0.00639059223572841	0.00811038835448402	0.00381845303998557	0.0038675209155688	0.00388200565870877	0.00976867851093828	0.0130366675480614	0.0125635401126875	0.0160163132750409
OM1_C_1E	0.0132451397973872	0.00998442534560371	0.00888549513689142	0.00664177463481112	0.00680172837796402	0	0.0164393820763216	0.00508445904627068	NA	0.0156166397605767	0.0125050767111525	0.0149023715018068	0.00358787898019796	0.0106653412723213	0.003021465213665	0.00317838344375579	0.0198300597211212	0.00593205228869504	0.0222266665458455
OM1_C_1F	0.00331762327644703	0.0103999870835774	0.00780813877468411	0.0135491987590114	0.00964869221146002	0.0164393820763216	0	0.0113792934645111	NA	0.00523314885884739	0.00642800381078526	0.00199455482745053	0.0133263565348298	0.00583372888236651	0.0134611278772898	0.0193070041577579	0.00368995944732832	0.0220726515736262	0.00947176135866126
OM1_C_2A	0.00816259854804012	0.00631685650044802	0.00384170416963989	0.00583109580470706	0.00173183906964507	0.00508445904627068	0.0113792934645111	0	NA	0.0107523236069451	0.00773776321924311	0.00981827891714047	0.00220794585075209	0.00558261266523895	0.00225546306064648	0.00810308487764166	0.0147463273470033	0.0109015451908399	0.0174626866858388
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.00445883873697736	0.00692296914357445	0.00699126583238243	0.0149361894252854	0.00927716005287903	0.0156166397605767	0.00523314885884739	0.0107523236069451	NA	0	0.00314468726222934	0.00376241153695932	0.0120739569300668	0.0059859066778625	0.0130059355461425	0.0187601695068223	0.0060009383560679	0.0215431271616238	0.00674140380798268
OM1_C_2G	0.00386371569175354	0.00410800389312819	0.00415009001703174	0.0123960778176036	0.00639059223572841	0.0125050767111525	0.00642800381078526	0.00773776321924311	NA	0.00314468726222934	0	0.00444644867398826	0.00894591299682567	0.00384894627426948	0.0099758060542713	0.015662060579548	0.00850963634324536	0.0184361092751496	0.00974383994529382
OM1_C_2H	0.00168235165371997	0.00840689200165201	0.00609131106382735	0.0126840741181133	0.00811038835448402	0.0149023715018068	0.00199455482745053	0.00981827891714047	NA	0.00376241153695932	0.00444644867398826	0	0.0116500911574289	0.00424385120395429	0.0119837407506802	0.0178678833520996	0.00492840615603673	0.0206565086724535	0.00927154689240088
OM1_C_3D	0.0100427823160726	0.00649117585421672	0.00555915111853118	0.00696380701956088	0.00381845303998557	0.00358787898019796	0.0133263565348298	0.00220794585075209	NA	0.0120739569300668	0.00894591299682567	0.0116500911574289	0	0.00749310372627682	0.00207362804387852	0.00676580133779856	0.0165561517107902	0.00951027111953907	0.0186494080231287
OM1_C_3E	0.00258008062822592	0.00599100083560641	0.00203287706727106	0.00895958878754271	0.0038675209155688	0.0106653412723213	0.00583372888236651	0.00558261266523895	NA	0.0059859066778625	0.00384894627426948	0.00424385120395429	0.00749310372627682	0	0.00774052242678219	0.0136260322199427	0.00916938685772681	0.0164166607200699	0.0126336491859914
