	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.00906829851219504	0.0365416860860797	0.0933917291673417	0.0425448763346203	0.0802799961943556	0.0569406493782309	0.0447384480344464	NA	0.0370857312860109	0.00965648569084642	0.0573370602340761	0.0339382847067707	0.0788124786006485	0.0569581202757126	0.0724075247798096	0.0410366900688918	0.0636693080712837	0.0216080391655179
OM1_B_C	0.00906829851219504	0	0.0310987669306899	0.0893638557036715	0.0399158504554504	0.0770196193649859	0.0535729937152717	0.0419836231036433	NA	0.0328023778590233	0.00556096863307846	0.0551174225408467	0.0307907316343188	0.0743402710582547	0.0519043893496507	0.0694877289579666	0.0386612420430906	0.0601200257844501	0.0218843065815162
OM1_C_1A	0.0365416860860797	0.0310987669306899	0	0.0587667119104192	0.0154489569248291	0.0472086201784995	0.0244554596963315	0.0161653084230517	NA	0.00906311932586504	0.0273318173288047	0.0283368759323634	0.0110827458741959	0.0435432952977558	0.0208256136375368	0.0404335214634914	0.0151382660912562	0.03028333995547	0.0217594928507029
OM1_C_1B	0.0933917291673417	0.0893638557036715	0.0587667119104192	0	0.0525399020867122	0.0170865769699092	0.0367332028172377	0.0499333202415064	NA	0.0590544548410257	0.0849512077322206	0.0390174996081252	0.0610167656216114	0.0155756591909149	0.0384864699035763	0.0231840088493343	0.0531224584371509	0.0305677363621077	0.07356141439435
OM1_C_1D	0.0425448763346203	0.0399158504554504	0.0154489569248291	0.0525399020867122	0	0.0381164898127766	0.0167493666434073	0.00280876826814364	NA	0.0109317826947293	0.0351566738688219	0.0158875719045361	0.00955965412702837	0.0389546733593866	0.0199361030229532	0.0312955837230492	0.00630138772959836	0.0220150824496602	0.0219979469365354
OM1_C_1E	0.0802799961943556	0.0770196193649859	0.0472086201784995	0.0170865769699092	0.0381164898127766	0	0.0241543184531333	0.0357006557182608	NA	0.0456609405913896	0.0723982847648066	0.02391027611107	0.0471428727640723	0.0139758617841668	0.0284071019244018	0.0104499504994283	0.0395582976293707	0.0170192634358159	0.0595905343008028
OM1_C_1F	0.0569406493782309	0.0535729937152717	0.0244554596963315	0.0367332028172377	0.0167493666434073	0.0241543184531333	0	0.0139611351443201	NA	0.0244706879048392	0.048842397609864	0.0086827605231163	0.0251233923798708	0.0231851094305262	0.0119577564597605	0.0161013348508197	0.0164449164116891	0.0079434608651626	0.036906156298473
OM1_C_2A	0.0447384480344464	0.0419836231036433	0.0161653084230517	0.0499333202415064	0.00280876826814364	0.0357006557182608	0.0139611351443201	0	NA	0.012805180120297	0.0371897875829561	0.0135306751459591	0.0119511176193508	0.0363524097047864	0.0179386571338095	0.0286517306316958	0.00599635421852219	0.0194633745469493	0.0241863880965896
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.0370857312860109	0.0328023778590233	0.00906311932586504	0.0590544548410257	0.0109317826947293	0.0456609405913896	0.0244706879048392	0.012805180120297	NA	0	0.0289154723539917	0.0258322661746127	0.00564215652146568	0.0444781991494053	0.0221975460991172	0.0397691775592752	0.0140317587594646	0.0291958438590964	0.0200857224174203
OM1_C_2G	0.00965648569084642	0.00556096863307846	0.0273318173288047	0.0849512077322206	0.0351566738688219	0.0723982847648066	0.048842397609864	0.0371897875829561	NA	0.0289154723539917	0	0.0501336949845208	0.0263149208034618	0.0700991203793079	0.0479814372161544	0.0646437902752213	0.0335927653708433	0.0555520298133144	0.016608715467493
OM1_C_2H	0.0573370602340761	0.0551174225408467	0.0283368759323634	0.0390174996081252	0.0158875719045361	0.02391027611107	0.0086827605231163	0.0135306751459591	NA	0.0258322661746127	0.0501336949845208	0	0.0254112374269021	0.0276652543857519	0.0190774127788558	0.0164197163637358	0.0167096423179848	0.0107776720884214	0.0361515339792298
