	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	NA	NA	NA	0	0.00427583773121753	0.0762028055015796	0.102732530996461	0.0711467855807435	NA	0.0999235071021219	NA	NA	0.0845455246448232	NA	NA	0.0917107595515837	NA	0.110021145874845	NA
OM1_C_1D	NA	NA	NA	0.00427583773121753	0	0.0761632145063778	0.103035598477941	0.0713970657286145	NA	0.100356726344168	NA	NA	0.0850483933148635	NA	NA	0.0917036708154627	NA	0.110534455484985	NA
OM1_C_1E	NA	NA	NA	0.0762028055015796	0.0761632145063778	0	0.0277276012370806	0.00702849324137529	NA	0.0259209840255364	NA	NA	0.0133921617859998	NA	NA	0.0155931724232933	NA	0.0362371964712668	NA
OM1_C_1F	NA	NA	NA	0.102732530996461	0.103035598477941	0.0277276012370806	0	0.0317464026549654	NA	0.00416151253688073	NA	NA	0.0186929871259015	NA	NA	0.0132645835303697	NA	0.00911861839332335	NA
OM1_C_2A	NA	NA	NA	0.0711467855807435	0.0713970657286145	0.00702849324137529	0.0317464026549654	0	NA	0.0291968354286528	NA	NA	0.0143300699733512	NA	NA	0.0210844192224345	NA	0.0395371024223318	NA
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	NA	NA	NA	0.0999235071021219	0.100356726344168	0.0259209840255364	0.00416151253688073	0.0291968354286528	NA	0	NA	NA	0.0154821556345092	NA	NA	0.0130349077219814	NA	0.0103820742984872	NA
OM1_C_2G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3D	NA	NA	NA	0.0845455246448232	0.0850483933148635	0.0133921617859998	0.0186929871259015	0.0143300699733512	NA	0.0154821556345092	NA	NA	0	NA	NA	0.0126484490366078	NA	0.0255963277372979	NA
OM1_C_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1B	NA	NA	NA	0.0917107595515837	0.0917036708154627	0.0155931724232933	0.0132645835303697	0.0210844192224345	NA	0.0130349077219814	NA	NA	0.0126484490366078	NA	NA	0	NA	0.022345289307867	NA
OM1_H_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1D	NA	NA	NA	0.110021145874845	0.110534455484985	0.0362371964712668	0.00911861839332335	0.0395371024223318	NA	0.0103820742984872	NA	NA	0.0255963277372979	NA	NA	0.022345289307867	NA	0	NA
OM1_H_1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
