Sample	Marker	Overlap_Score
OM1_C_1E	S1050_OM1_0.01	0.0133495879381105
OM1_C_1E	S1062_OM1_0.01	NA
OM1_C_1E	S1070_OM1_0.01	0.0692124802676772
OM1_C_1E	S1074_OM1_0.01	0.10943724889959
OM1_C_1E	S1149_OM1_0.01	0.00747781217798849
OM1_C_1E	S1159_OM1_0.01	0
OM1_C_1E	S1163_OM1_0.01	0.0838964691784957
OM1_C_1E	S1181_OM1_0.01	0.00950597000258402
OM1_C_1E	S1230_OM1_0.01	0.0103352708180965
OM1_C_1E	S1292_OM1_0.01	0.00318699603225392
OM1_C_1E	S1316_OM1_0.01	0.125835345496147
OM1_C_1E	S1322_OM1_0.01	0.00504647518825768
OM1_C_1E	S1330_OM1_0.01	0
OM1_C_1E	S1334_OM1_0.01	0.0140348755043066
OM1_C_1E	S1377_OM1_0.01	0.0453807220252358
OM1_C_1E	S1411_OM1_0.01	0.0024392530490796
OM1_C_1E	S293_OM1_0.01	0.045633893258404
OM1_C_1E	S321_OM1_0.01	0.0374371174425373
OM1_C_1E	S438_OM1_0.01	0.0302107956513617
OM1_C_1E	S498_OM1_0.01	0.086670754704202
OM1_C_1E	S506_OM1_0.01	0.0105878635811469
OM1_C_1E	S538_OM1_0.01	0.0281446088354783
OM1_C_1E	S542_OM1_0.01	0.0327828890179098
OM1_C_1E	S574_OM1_0.01	0.0056367285994095
OM1_C_1E	S598_OM1_0.01	0.026946035920783
OM1_C_1E	S600_OM1_0.01	0
OM1_C_1E	S644_OM1_0.01	NA
OM1_C_1E	S686_OM1_0.01	0.0417506000006576
OM1_C_1E	S771_OM1_0.01	NA
OM1_C_1F	S1038_OM1_0.01	0
OM1_C_1F	S1050_OM1_0.01	0.00353371143890518
OM1_C_1F	S1062_OM1_0.01	0.0117579573660805
OM1_C_1F	S1070_OM1_0.01	0.0339352576105345
OM1_C_1F	S1074_OM1_0.01	0.103624805657829
OM1_C_1F	S1149_OM1_0.01	0.0144029489933428
OM1_C_1F	S1159_OM1_0.01	0
OM1_C_1F	S1163_OM1_0.01	0.0136570578837479
OM1_C_1F	S1181_OM1_0.01	0.00629201318138167
OM1_C_1F	S1230_OM1_0.01	0.00837644302110779
OM1_C_1F	S1292_OM1_0.01	0.00903118313515031
OM1_C_1F	S1316_OM1_0.01	0.0354065920962133
OM1_C_1F	S1322_OM1_0.01	0.0020912606110835
OM1_C_1F	S1330_OM1_0.01	0
OM1_C_1F	S1334_OM1_0.01	NA
OM1_C_1F	S1377_OM1_0.01	0.0483835516558158
OM1_C_1F	S1411_OM1_0.01	0.0189024881627806
OM1_C_1F	S293_OM1_0.01	0.0231581376329725
OM1_C_1F	S321_OM1_0.01	0.00998742690426641
OM1_C_1F	S438_OM1_0.01	0.0194480560617883
OM1_C_1F	S498_OM1_0.01	0.0593005166156315
OM1_C_1F	S506_OM1_0.01	0.0427383659963309
OM1_C_1F	S538_OM1_0.01	0.0376416074024974
OM1_C_1F	S542_OM1_0.01	0.00678747364511367
OM1_C_1F	S574_OM1_0.01	0.0179751437445725
OM1_C_1F	S598_OM1_0.01	0.00184575116858871
OM1_C_1F	S600_OM1_0.01	0
OM1_C_1F	S644_OM1_0.01	NA
OM1_C_1F	S686_OM1_0.01	NA
OM1_C_1F	S771_OM1_0.01	NA
OM1_C_2A	S1038_OM1_0.01	0
OM1_C_2A	S1050_OM1_0.01	0.0082798187930373
OM1_C_2A	S1062_OM1_0.01	0.0181302670604772
