	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.00710454876203795	0.0322535105331005	0.0147684074390596	0.0192730368556405	0.00969326909780763	0.00622943678731005	0.00938793130197537	NA	0.00555197553578609	0.021601822012814	0.0138373852038822	0.0146340997387286	0.00995659924745598	0.0152065524709407	0.021969390943049	0.0133780735487041	0.00743308181166266	0.0151444754993971
OM1_B_C	0.00710454876203795	0	0.025833618374414	0.00892492003903931	0.0134940073156318	0.0083884966150539	0.000898009434113198	0.00644487375385702	NA	0.00894664626170532	0.0149494969529219	0.00850994011438456	0.00986733541716295	0.00331254936157251	0.0179122467983476	0.0159614149063539	0.00702718652518562	0.00406342429950682	0.00844199511473649
OM1_C_1A	0.0322535105331005	0.025833618374414	0	0.0175353511892135	0.0132786054906201	0.0249442597979518	0.0265215114022369	0.0237195204622672	NA	0.0304807322234855	0.0109569786171847	0.0186526116856376	0.0183997760488733	0.022561922866896	0.0326662745118824	0.0104918860703215	0.0189291173641769	0.024966792622187	0.0174035810554689
OM1_C_1B	0.0147684074390596	0.00892492003903931	0.0175353511892135	0	0.0045942928417024	0.0082703512487039	0.00942920143285531	0.00646521883561803	NA	0.0132373029045101	0.00737247738591777	0.00148391649959003	0.00273110405544967	0.00568073995096924	0.018175749407501	0.00721050940680196	0.00222994234936558	0.0074331914189159	0.00303262950312039
OM1_C_1D	0.0192730368556405	0.0134940073156318	0.0132786054906201	0.0045942928417024	0	0.0117228449200148	0.0140197314195544	0.0104491092492743	NA	0.0172058193840762	0.00483953247192238	0.00545494187858705	0.00514476609004809	0.0102122554241801	0.0204326423306404	0.00278690514039007	0.00654656522816576	0.0118635022218859	0.00599267612958081
OM1_C_1E	0.00969326909780763	0.0083884966150539	0.0249442597979518	0.0082703512487039	0.0117228449200148	0	0.00804793487844272	0.00237182376390905	NA	0.00575579839941449	0.0155693846077989	0.00681888817315745	0.00658047560887503	0.00767727867944234	0.0104637152259407	0.0144891033085069	0.00841173557944529	0.00432717711380261	0.0104575755404803
OM1_C_1F	0.00622943678731005	0.000898009434113198	0.0265215114022369	0.00942920143285531	0.0140197314195544	0.00804793487844272	0	0.00627975031386654	NA	0.00815079365327948	0.015675996675688	0.00889146469088899	0.0101532570731385	0.00396086671061546	0.0172830897204354	0.0165454744421708	0.00763866332841523	0.0037903886884369	0.00916339086179575
OM1_C_2A	0.00938793130197537	0.00644487375385702	0.0237195204622672	0.00646521883561803	0.0104491092492743	0.00237182376390905	0.00627975031386654	0	NA	0.00680152429365735	0.0138369011914177	0.00513157729215694	0.00543086268243579	0.00532926216300125	0.0128228059550788	0.0132334748269762	0.00622541548114544	0.00252191282748936	0.00830236803551334
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.00555197553578609	0.00894664626170532	0.0304807322234855	0.0132373029045101	0.0172058193840762	0.00575579839941449	0.00815079365327948	0.00680152429365735	NA	0	0.0205917193025349	0.0119323420268378	0.0120990975611385	0.0103054141585846	0.00982444149168338	0.0199921080346709	0.0126479235533107	0.00638692911351511	0.0147037256044918
OM1_C_2G	0.021601822012814	0.0149494969529219	0.0109569786171847	0.00737247738591777	0.00483953247192238	0.0155693846077989	0.015675996675688	0.0138369011914177	NA	0.0205917193025349	0	0.00876615057430287	0.00921500833435292	0.0117288462650047	0.024973033337212	0.00380674304032946	0.00824161124151368	0.0145731520022314	0.00651318548906895
OM1_C_2H	0.0138373852038822	0.00850994011438456	0.0186526116856376	0.00148391649959003	0.00545494187858705	0.00681888817315745	0.00889146469088899	0.00513157729215694	NA	0.0119323420268378	0.00876615057430287	0	0.00169236806721688	0.00547458872359083	0.0166979770607279	0.00820397875199687	0.00282133816296169	0.00641377716487422	0.00427910954588726
OM1_C_3D	0.0146340997387286	0.00986733541716295	0.0183997760488733	0.00273110405544967	0.00514476609004809	0.00658047560887503	0.0101532570731385	0.00543086268243579	NA	0.0120990975611385	0.00921500833435292	0.00169236806721688	0	0.00700525083031838	0.0158189539530842	0.00792012787870472	0.00449808733657997	0.0072396785805518	0.0057535513646806
OM1_C_3E	0.00995659924745598	0.00331254936157251	0.022561922866896	0.00568073995096924	0.0102122554241801	0.00767727867944234	0.00396086671061546	0.00532926216300125	NA	0.0103054141585846	0.0117288462650047	0.00547458872359083	0.00700525083031838	0	0.0180212748975783	0.0126510883211279	0.00371527132306249	0.00400939696816278	0.00522169504301782
OM1_C_3F	0.0152065524709407	0.0179122467983476	0.0326662745118824	0.018175749407501	0.0204326423306404	0.0104637152259407	0.0172830897204354	0.0128228059550788	NA	0.00982444149168338	0.024973033337212	0.0166979770607279	0.0158189539530842	0.0180212748975783	0	0.0229028760381838	0.0187567986085331	0.0142157078723374	0.0207351487156471
OM1_H_1B	0.021969390943049	0.0159614149063539	0.0104918860703215	0.00721050940680196	0.00278690514039007	0.0144891033085069	0.0165454744421708	0.0132334748269762	NA	0.0199921080346709	0.00380674304032946	0.00820397875199687	0.00792012787870472	0.0126510883211279	0.0229028760381838	0	0.00893640593992112	0.0145885018456457	0.00792116324391505
