	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.00659112452451368	NA	NA	0.00760679679335396	0.0285910756460688	0.00175750324416797	0.0159121844585392	NA	0.00745329196335046	0.0106810785817352	0.0203733546562819	NA	0.00718364466878288	0.03223415847481	NA	0.00645169251236688	0.0208608061134124	0.0188606656587075
OM1_B_C	0.00659112452451368	0	NA	NA	0.0141268309271714	0.0344933450508093	0.00703942049481213	0.0223439388902489	NA	0.00500005456651679	0.0072644585536604	0.0266752445360738	NA	0.00786802002820006	0.0385230295993818	NA	0.0115564957527268	0.0273487078735798	0.0249677001990306
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1D	0.00760679679335396	0.0141268309271714	NA	NA	0	0.021471149639819	0.00792521620946193	0.00833259140671304	NA	0.0145580600242052	0.017663904259167	0.0128862442138711	NA	0.012935049750848	0.0247152154653649	NA	0.00779036117446403	0.0132549045902643	0.0116317233669068
OM1_C_1E	0.0285910756460688	0.0344933450508093	NA	NA	0.021471149639819	0	0.0292855852081733	0.0137370907971406	NA	0.0359121286564573	0.0390743177753321	0.00916912545070419	NA	0.0343795340643827	0.00650657333891476	NA	0.0286903903627734	0.0107596171310679	0.00984217778060988
OM1_C_1F	0.00175750324416797	0.00703942049481213	NA	NA	0.00792521620946193	0.0292855852081733	0	0.0162340844334391	NA	0.00664270392462895	0.00979524563104754	0.0208105069308595	NA	0.00569164924870506	0.0326295622862826	NA	0.00495532131949894	0.0210582121046512	0.0194775116904004
OM1_C_2A	0.0159121844585392	0.0223439388902489	NA	NA	0.00833259140671304	0.0137370907971406	0.0162340844334391	0	NA	0.0228374442606716	0.0258868478931788	0.00468674122699745	NA	0.0209123252015641	0.0164032848216264	NA	0.01500822685694	0.00506603303132066	0.00435464350089416
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.00745329196335046	0.00500005456651679	NA	NA	0.0145580600242052	0.0359121286564573	0.00664270392462895	0.0228374442606716	NA	0	0.00323023439615365	0.0274382356859711	NA	0.00359692751459994	0.0392340186430694	NA	0.00929988341457408	0.027587030989986	0.0261154211511397
OM1_C_2G	0.0106810785817352	0.0072644585536604	NA	NA	0.017663904259167	0.0390743177753321	0.00979524563104754	0.0258868478931788	NA	0.00323023439615365	0	0.0305178813959068	NA	0.0054480207925723	0.0422697477829007	NA	0.0117691668472216	0.0305541105801496	0.0292616326908059
OM1_C_2H	0.0203733546562819	0.0266752445360738	NA	NA	0.0128862442138711	0.00916912545070419	0.0208105069308595	0.00468674122699745	NA	0.0274382356859711	0.0305178813959068	0	NA	0.0255885821418195	0.0118665625919126	NA	0.0196872005753443	0.00290542170758496	0.00256206921996076
OM1_C_3D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3E	0.00718364466878288	0.00786802002820006	NA	NA	0.012935049750848	0.0343795340643827	0.00569164924870506	0.0209123252015641	NA	0.00359692751459994	0.0054480207925723	0.0255885821418195	NA	0	0.0372132524077433	NA	0.00635513899040097	0.0254107466336589	0.0245429402971557
OM1_C_3F	0.03223415847481	0.0385230295993818	NA	NA	0.0247152154653649	0.00650657333891476	0.0326295622862826	0.0164032848216264	NA	0.0392340186430694	0.0422697477829007	0.0118665625919126	NA	0.0372132524077433	0	NA	0.0311063217838742	0.011863281696541	0.0136728440279667
OM1_H_1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1C	0.00645169251236688	0.0115564957527268	NA	NA	0.00779036117446403	0.0286903903627734	0.00495532131949894	0.01500822685694	NA	0.00929988341457408	0.0117691668472216	0.0196872005753443	NA	0.00635513899040097	0.0311063217838742	NA	0	0.0192542369566994	0.018932888898475
OM1_H_1D	0.0208608061134124	0.0273487078735798	NA	NA	0.0132549045902643	0.0107596171310679	0.0210582121046512	0.00506603303132066	NA	0.027587030989986	0.0305541105801496	0.00290542170758496	NA	0.0254107466336589	0.011863281696541	NA	0.0192542369566994	0	0.00523638466030156
OM1_H_1G	0.0188606656587075	0.0249677001990306	NA	NA	0.0116317233669068	0.00984217778060988	0.0194775116904004	0.00435464350089416	NA	0.0261154211511397	0.0292616326908059	0.00256206921996076	NA	0.0245429402971557	0.0136728440279667	NA	0.018932888898475	0.00523638466030156	0
