	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.0260868908992728	NA	0.0191144601950894	0.0308290390270338	0.0350715789550032	0.0089704108050611	0.0169239737769825	NA	0.0288185826761384	0.00896043044935333	0.0120820859764258	0.0268159829190014	NA	NA	0.0264920541369905	0.012080876171652	0.0132495399316163	0.00804499812186116
OM1_B_C	0.0260868908992728	0	NA	0.0448757472579283	0.0566216569736426	0.0596908106223195	0.0197453370920766	0.0423017530242983	NA	0.0138536401554247	0.0317118284625394	0.0169770958863919	0.0522542643422532	NA	NA	0.0519738136356584	0.0356550993592857	0.0390002533842618	0.0335426478015085
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	0.0191144601950894	0.0448757472579283	NA	0	0.0117635035070026	0.0167864144255875	0.027557797428703	0.00321486716614452	NA	0.0475298589119759	0.0142180108285158	0.0308431817380584	0.00786566825329131	NA	NA	0.00750315962517736	0.0108160652396091	0.00589220951913169	0.0138001590076379
OM1_C_1D	0.0308290390270338	0.0566216569736426	NA	0.0117635035070026	0	0.00905089593913653	0.0390709436794913	0.0144610341938562	NA	0.0589379803564126	0.0255922094513756	0.0423729241043071	0.00516185389221535	NA	NA	0.0052424299446201	0.0218535213052642	0.0176529911217115	0.0248157570139601
OM1_C_1E	0.0350715789550032	0.0596908106223195	NA	0.0167864144255875	0.00905089593913653	0	0.0438720300342937	0.0182324577118018	NA	0.0638341222513972	0.0280063428602528	0.0470939984928093	0.00918042613993173	NA	NA	0.00959329482619641	0.0240640633675644	0.0221168122093341	0.0305717077646558
OM1_C_1F	0.0089704108050611	0.0197453370920766	NA	0.027557797428703	0.0390709436794913	0.0438720300342937	0	0.0256553577460899	NA	0.0200046968830815	0.0176337096092743	0.00330783514595375	0.0353833418889665	NA	NA	0.0350376628759234	0.0210057321421488	0.021832634729396	0.0145438750268424
OM1_C_2A	0.0169239737769825	0.0423017530242983	NA	0.00321486716614452	0.0144610341938562	0.0182324577118018	0.0256553577460899	0	NA	0.0456423223329538	0.0111854138245556	0.0288930978173965	0.00997801558790983	NA	NA	0.00968585161374022	0.00764413076286317	0.00394445513428564	0.0127691686654527
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.0288185826761384	0.0138536401554247	NA	0.0475298589119759	0.0589379803564126	0.0638341222513972	0.0200046968830815	0.0456423223329538	NA	0	0.0368654188016456	0.0167615792071959	0.0553627184560945	NA	NA	0.0550139750057557	0.0405461491091015	0.0418293465672085	0.0341904852745152
OM1_C_2G	0.00896043044935333	0.0317118284625394	NA	0.0142180108285158	0.0255922094513756	0.0280063428602528	0.0176337096092743	0.0111854138245556	NA	0.0368654188016456	0	0.0204712416122299	0.0208548211066007	NA	NA	0.020618801873699	0.00394536518023091	0.00901580675306731	0.0113445347622876
OM1_C_2H	0.0120820859764258	0.0169770958863919	NA	0.0308431817380584	0.0423729241043071	0.0470939984928093	0.00330783514595375	0.0288930978173965	NA	0.0167615792071959	0.0204712416122299	0	0.0386577637972733	NA	NA	0.038314971697	0.0239884901245425	0.0250950406139683	0.0178351259532298
OM1_C_3D	0.0268159829190014	0.0522542643422532	NA	0.00786566825329131	0.00516185389221535	0.00918042613993173	0.0353833418889665	0.00997801558790983	NA	0.0553627184560945	0.0208548211066007	0.0386577637972733	0	NA	NA	0.000417767224262704	0.0170168090038692	0.0135847219928007	0.0216209871250785
OM1_C_3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1B	0.0264920541369905	0.0519738136356584	NA	0.00750315962517736	0.0052424299446201	0.00959329482619641	0.0350376628759234	0.00968585161374022	NA	0.0550139750057557	0.020618801873699	0.038314971697	0.000417767224262704	NA	NA	0	0.0167985063916863	0.0132530207498173	0.0212407021188213
OM1_H_1C	0.012080876171652	0.0356550993592857	NA	0.0108160652396091	0.0218535213052642	0.0240640633675644	0.0210057321421488	0.00764413076286317	NA	0.0405461491091015	0.00394536518023091	0.0239884901245425	0.0170168090038692	NA	NA	0.0167985063916863	0	0.00651719077548234	0.0120315470120315
OM1_H_1D	0.0132495399316163	0.0390002533842618	NA	0.00589220951913169	0.0176529911217115	0.0221168122093341	0.021832634729396	0.00394445513428564	NA	0.0418293465672085	0.00901580675306731	0.0250950406139683	0.0135847219928007	NA	NA	0.0132530207498173	0.00651719077548234	0	0.00888544575332837
OM1_H_1G	0.00804499812186116	0.0335426478015085	NA	0.0138001590076379	0.0248157570139601	0.0305717077646558	0.0145438750268424	0.0127691686654527	NA	0.0341904852745152	0.0113445347622876	0.0178351259532298	0.0216209871250785	NA	NA	0.0212407021188213	0.0120315470120315	0.00888544575332837	0
