	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_B_C	NA	0	NA	NA	0.0715004954482344	0.027562656434571	0.016431071907807	0.0445370335368305	NA	0.0785603031077349	0.0699411986188694	NA	NA	0.04802173696759	0.0528209845132675	0.0727547473889905	NA	NA	0.0765514989390807
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1D	NA	0.0715004954482344	NA	NA	0	0.0558872035679794	0.0562260679098163	0.0284602440743942	NA	0.0118713426025122	0.139339400488271	NA	NA	0.118320509767792	0.0197359655085716	0.0103093345881437	NA	NA	0.00582240134199573
OM1_C_1E	NA	0.027562656434571	NA	NA	0.0558872035679794	0	0.0214193134784447	0.0324056773088285	NA	0.0658013163485704	0.0893136345410887	NA	NA	0.0674685288644822	0.0411132374452511	0.0591672991912226	NA	NA	0.0601486189539027
OM1_C_1F	NA	0.016431071907807	NA	NA	0.0562260679098163	0.0214193134784447	0	0.0284963442870297	NA	0.0633009277596005	0.0837266979386677	NA	NA	0.0626188625009314	0.0381494545477203	0.0583813631419837	NA	NA	0.061087339267391
OM1_C_2A	NA	0.0445370335368305	NA	NA	0.0284602440743942	0.0324056773088285	0.0284963442870297	0	NA	0.0361257703442385	0.111287359052	NA	NA	0.090588077037967	0.0141468800659633	0.032671057963667	NA	NA	0.0329428900900682
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	NA	0.0785603031077349	NA	NA	0.0118713426025122	0.0658013163485704	0.0633009277596005	0.0361257703442385	NA	0	0.146335670191381	NA	NA	0.125651804551454	0.0263445141892336	0.0115242391779717	NA	NA	0.0118818801643897
OM1_C_2G	NA	0.0699411986188694	NA	NA	0.139339400488271	0.0893136345410887	0.0837266979386677	0.111287359052	NA	0.146335670191381	0	NA	NA	0.0230143964365384	0.121674526663131	0.141744588790664	NA	NA	0.143842214822989
OM1_C_2H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3E	NA	0.04802173696759	NA	NA	0.118320509767792	0.0674685288644822	0.0626188625009314	0.090588077037967	NA	0.125651804551454	0.0230143964365384	NA	NA	0	0.100366455346393	0.120356878328973	NA	NA	0.122997844654708
OM1_C_3F	NA	0.0528209845132675	NA	NA	0.0197359655085716	0.0411132374452511	0.0381494545477203	0.0141468800659633	NA	0.0263445141892336	0.121674526663131	NA	NA	0.100366455346393	0	0.0202638157141973	NA	NA	0.0253766512429211
OM1_H_1B	NA	0.0727547473889905	NA	NA	0.0103093345881437	0.0591672991912226	0.0583813631419837	0.032671057963667	NA	0.0115242391779717	0.141744588790664	NA	NA	0.120356878328973	0.0202638157141973	0	NA	NA	0.0139935715599225
OM1_H_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1G	NA	0.0765514989390807	NA	NA	0.00582240134199573	0.0601486189539027	0.061087339267391	0.0329428900900682	NA	0.0118818801643897	0.143842214822989	NA	NA	0.122997844654708	0.0253766512429211	0.0139935715599225	NA	NA	0
