	OM1_B_B_1	OM1_B_B_2	OM1_B_B_3	OM1_C_1A_1	OM1_C_1A_2	OM1_C_1A_3	OM1_C_1B_1	OM1_C_1B_2	OM1_C_1B_3	OM1_C_1D_2	OM1_C_1D_3	OM1_C_1E_1	OM1_C_1E_2	OM1_C_1E_3	OM1_C_1F_1	OM1_C_1F_2	OM1_C_1F_3	OM1_C_2A_1	OM1_C_2A_2	OM1_C_2A_3	OM1_C_2F_1	OM1_C_2F_2	OM1_C_2F_3	OM1_C_2G_1	OM1_C_2G_2	OM1_C_2G_3	OM1_C_2H_2	OM1_C_2H_3	OM1_C_3D_1	OM1_C_3D_2	OM1_C_3D_3	OM1_C_3E_1	OM1_C_3E_2	OM1_C_3E_3	OM1_C_3F_2	OM1_C_3F_3	OM1_H_1B_1	OM1_H_1B_2	OM1_H_1B_3	OM1_H_1C_1	OM1_H_1C_2	OM1_H_1C_3	OM1_H_1D_1	OM1_H_1D_2	OM1_H_1D_3	OM1_H_1G_1	OM1_H_1G_2	OM1_H_1G_3
OM1_C_2F_2	0.00693833193711021	0.0129270562973326	0.0280712731859798	0.0796599148102714	0.134270094055934	0.136053808585904	0.0290122531017449	0.0134129508214333	0.045106947112521	0.0210757452793116	0.0435273843554245	0.0283567598450449	0.0146974946741786	0.0192813956842778	0.0309178472236072	0.0201594702757803	0.0388245332977927	0.0429080215731249	0.0317604105244494	0.0377369886823934	0.0141777172043552	0	0.0131800646871848	0.00863294344112727	0.0196938254849089	0.0347573384986863	0.0235622451369909	0.0364264886771198	0.019672024614893	0.0237030523364534	0.0345851591837839	0.0083289673714638	0.0121971557015104	0.0380299716309207	0.024683402310373	0.0324116913935275	0.0202321284957452	0.0185751829484154	0.0268087297671975	0.0307837574672452	0.0147699225599776	0.0392088082367439	0.0169153798702712	0.0224185162118226	0.0382320850906816	0.0748713030043418	0.0788547507752929	0.0712079717137462
OM1_C_2F_3	0.00926647126947153	0.0036135352834475	0.0158909143911931	0.0906760840536136	0.145794116164888	0.148006943252184	0.0178999022397524	0.00721947521810995	0.0332586023197852	0.00798588058897738	0.031941773044344	0.0160564309452115	0.00571224044725942	0.00832276049706876	0.0192428797818828	0.00717216941033867	0.0260755944045582	0.0300935370311747	0.0197639373573168	0.02652161054862	0.00180159396336232	0.0131800646871848	0	0.00537681781030738	0.00707303498307003	0.0231457377626739	0.0114062564552139	0.0234436062643739	0.00736945076314527	0.011115126780387	0.0224219854287286	0.00979998775129856	0.00101540570258441	0.0257598391304037	0.0123625535900142	0.0206154443752483	0.00705286712612655	0.00629317317834729	0.0151272609586321	0.017630853340971	0.00168443888465416	0.0272999182877285	0.00442584062016496	0.00994691277015332	0.0257783995705983	0.0624995293323054	0.0664583239781911	0.0585422158455681
OM1_C_2G_1	0.003932730749626	0.00429500368352954	0.0194426739678776	0.0877933443546046	0.142589446213396	0.144498735030658	0.0205386402253083	0.00981522050794934	0.0365488941594827	0.013260058684801	0.0350183699226399	0.0197259038631127	0.00623501188707079	0.0107083761854734	0.0223491324640972	0.012512184541763	0.0302171357218113	0.0343104860132641	0.0231519176368985	0.0292939209887767	0.00582016338238652	0.00863294344112727	0.00537681781030738	0	0.0111360610109011	0.0262152373773917	0.0149306136243781	0.0278966576420353	0.0110613431973454	0.0164915442445753	0.0259664607525658	0.00475452055654229	0.00438596998203073	0.029407476990406	0.0160541406739408	0.0238302915251656	0.0121304448838684	0.0116053733166334	0.0182193293424973	0.0224508704302902	0.00705657055252401	0.0306287920214635	0.00974995932311376	0.0138079712164912	0.0296032958105967	0.0662664998996027	0.070250201581058	0.0625932617973804
OM1_C_2G_2	0.014305318916343	0.00697481139904171	0.0088254880157829	0.0977146460695665	0.152790449478555	0.154969921622073	0.0111794495358	0.0130709409840575	0.026194837049444	0.00512163627981847	0.0249100133777077	0.00898385868835056	0.00631126767927286	0.00363749275551437	0.012262134543027	0.00543020789268535	0.0191635948004233	0.0232327516343074	0.0127078155835007	0.0196007924913481	0.00561136111213116	0.0196938254849089	0.00707303498307003	0.0111360610109011	0	0.0161459282347155	0.00440195126406912	0.0167627566419477	0.000900318860714143	0.00897552428845793	0.0153500584231431	0.0141145236464151	0.00785411588148022	0.018695118976546	0.00529521257624045	0.01359096774089	0.00344507253111773	0.00728400223647818	0.00822380937986281	0.0115137791922667	0.00609594868570215	0.0202369354802577	0.00661366228475504	0.00287451587412044	0.0187433690144559	0.0554880526314095	0.0594559293490991	0.0516239395658361
OM1_C_2G_3	0.0283110099174699	0.0219731997467765	0.00743933332964836	0.11365539913299	0.168464530004105	0.170407165688572	0.00586505488365253	0.0289886131133938	0.0103640548339261	0.0185129448256376	0.00882918617916117	0.00745618471439157	0.0200646325150639	0.0155092051452457	0.00390847229994864	0.0195217505386757	0.00792953626925156	0.0111771664139941	0.0036571387979665	0.00367109286367934	0.0215187931561131	0.0347573384986863	0.0231457377626739	0.0262152373773917	0.0161459282347155	0	0.0117531435580201	0.00925041197647938	0.015777591302719	0.020157519862476	0.00277821298126802	0.0274706973068394	0.0238228218029624	0.00462601121617606	0.0108995369281511	0.00258873680846051	0.0178390785520237	0.0220915645171785	0.0080573292934336	0.011989523916225	0.0222375569589546	0.00458892997656111	0.0222126716044714	0.0133099027117187	0.00566539756547856	0.0403523281188146	0.0443540925491384	0.0371942782104403
OM1_C_2H_2	0.0176330202069423	0.0106375725175847	0.00454072919468643	0.1020232389456	0.157011171634858	0.159106178837162	0.00689259515832154	0.0174091874714622	0.0218764082434191	0.00794278269025039	0.0205394112274108	0.00479647521226301	0.00918777840916538	0.00467630483755865	0.00786219249335549	0.00870749097478553	0.0153785762375524	0.0194946133681167	0.00837243845549941	0.0152002434307116	0.00982400791828818	0.0235622451369909	0.0114062564552139	0.0149306136243781	0.00440195126406912	0.0117531435580201	0	0.0134341229684702	0.00404736554010481	0.0110363956659619	0.0111002936069045	0.0171394480173462	0.0121189046847755	0.0145106037273351	0.00119554211737748	0.00921103290151746	0.00672083166181576	0.0110547979353998	0.00384750269511176	0.00938401631459241	0.0104974464310474	0.015915397502229	0.0107717984772224	0.00168723117720129	0.0146755087218809	0.0513844902617981	0.0553659680132334	0.0476859499740384
OM1_C_2H_3	0.0309306747743952	0.0236994302844408	0.00966878897470134	0.113055211990337	0.168324905292192	0.170842558697405	0.0120504291992684	0.0274072318528235	0.0132196037476986	0.0164017465354329	0.0132335932086438	0.00915850067963157	0.0225545234058982	0.018109858045012	0.00958997551786468	0.0174989189683948	0.00358568995186	0.00688107724152147	0.00805735238666744	0.0117243744160145	0.0222621366740715	0.0364264886771198	0.0234436062643739	0.0278966576420353	0.0167627566419477	0.00925041197647938	0.0134341229684702	0	0.0168955342766361	0.0161432183576703	0.00651902935574388	0.0305333858597892	0.0243585753979936	0.00639413454934962	0.0122386622842503	0.00866302147270485	0.0166166358756545	0.0199566050216301	0.011707202891186	0.00641701543992865	0.0220452055440472	0.00898318161349069	0.020844361693491	0.0141877044412182	0.00529994153547915	0.0395988656306959	0.0434935752663907	0.0352743068111269
OM1_C_3D_1	0.0140584463924564	0.00681342911873823	0.00857058360442496	0.0979952115837809	0.153013964318415	0.1551329552154	0.0106365565903045	0.0136662219614548	0.0259222963761373	0.00601789742936446	0.0245781951937057	0.00878230805241778	0.00585111298341615	0.00275221296394156	0.0118748922908713	0.00632679397060077	0.019160266043185	0.0232527817402155	0.0124191587242086	0.0191719996194649	0.00577869248960243	0.019672024614893	0.00736945076314527	0.0110613431973454	0.000900318860714143	0.015777591302719	0.00404736554010481	0.0168955342766361	0	0.00985597384890104	0.0151279186826418	0.0137718821989779	0.0080717667155614	0.0185155394699836	0.00506997223465488	0.0132501513927289	0.00434518040200175	0.00812458986297299	0.00777137253505406	0.0118836329894285	0.00656441869915008	0.0199616002322206	0.00735568424727093	0.00274739642532544	0.0186241284098131	0.0553624388571053	0.0593376859163574	0.0515787279187054
OM1_C_3D_2	0.0203642550337896	0.0136128231184243	0.0132946607240269	0.0972869910416549	0.152777282147868	0.155568910949502	0.0171604749108147	0.0119917034689321	0.0285522148171217	0.00393562934430096	0.0278987117643372	0.0130394156775177	0.0142541706999627	0.0126079376493204	0.0169398819236354	0.00418063774341578	0.0195366224304927	0.0229757195923087	0.0165461088065558	0.0238203837634553	0.0111037508954333	0.0237030523364534	0.011115126780387	0.0164915442445753	0.00897552428845793	0.020157519862476	0.0110363956659619	0.0161432183576703	0.00985597384890104	0	0.0182193224923085	0.0207651384144664	0.0121119162289776	0.0207691486303447	0.0109344677983372	0.0177025057539905	0.00563716623898398	0.00512977999605726	0.0141193753177644	0.00974533709887279	0.00943819819135053	0.0230323031354772	0.00684449982289905	0.00963703245365693	0.0202577401713061	0.0555630955412895	0.0594040323290804	0.0509552392331322
OM1_C_3D_3	0.0283904869016689	0.0216758683871682	0.0065603746055683	0.112978167256813	0.16795165727155	0.170065981077304	0.0066896641307132	0.0278006823293816	0.0108863624764909	0.0170066091020938	0.00982954384718791	0.00636669102827187	0.0199838184857691	0.0153493497078411	0.00412986919877938	0.018064051330699	0.00573880533324025	0.00949094755434689	0.00288146037391164	0.0059308871829015	0.0209018423756437	0.0345851591837839	0.0224219854287286	0.0259664607525658	0.0153500584231431	0.00277821298126802	0.0111002936069045	0.00651902935574388	0.0151279186826418	0.0182193224923085	0	0.0276893033845883	0.0231823839614925	0.00346542095249289	0.0100689379210527	0.00269272114670515	0.0165545070328964	0.0206575507486229	0.00786249290693703	0.0094985934387867	0.0213513121356584	0.00498027441015234	0.0209891068422407	0.0124765897614075	0.00396681934410833	0.0403296079395154	0.0443196404088693	0.0368021721285334
OM1_C_3E_1	0.00160125936506907	0.00734989123608621	0.0214067845079576	0.0877839284868532	0.14211476916927	0.143673380542405	0.0216173508329134	0.0144336821331362	0.0378016343575391	0.0172524567535377	0.0360819816320432	0.021786676226859	0.00798355838813952	0.0125004811812536	0.023773233857723	0.0166494671469425	0.032465079201593	0.0365815175318964	0.024810878485867	0.0301816023458963	0.009692252986915	0.0083289673714638	0.00979998775129856	0.00475452055654229	0.0141145236464151	0.0274706973068394	0.0171394480173462	0.0305333858597892	0.0137718821989779	0.0207651384144664	0.0276893033845883	0	0.0088915833652013	0.0311507933102433	0.0183294652285613	0.0253009273737889	0.0159017176679475	0.0160910812478324	0.019831505213766	0.0256233001238586	0.0114083788482548	0.0320257893480754	0.0142239842810597	0.0163865973018781	0.0315250102902059	0.0677908919286847	0.0717874059068837	0.0644604823375544
OM1_C_3E_2	0.00829565031322688	0.0032995373240327	0.0166339355153587	0.0899589438106605	0.14503431826278	0.147201486942104	0.0184799541279303	0.00729037987468856	0.0339906453378625	0.00899994234164004	0.0326352755653072	0.0168219536145172	0.00562072667354514	0.00875391284613964	0.0199156152556892	0.00818667936102677	0.0269432220834544	0.030976705445554	0.0204898882273339	0.0271525269294538	0.00230523659857829	0.0121971557015104	0.00101540570258441	0.00438596998203073	0.00785411588148022	0.0238228218029624	0.0121189046847755	0.0243585753979936	0.0080717667155614	0.0121119162289776	0.0231823839614925	0.0088915833652013	0	0.0265440251099343	0.0131148127494695	0.0213123234755008	0.00804168185655133	0.00723586961895252	0.0157796554617662	0.0185962229837872	0.00269577129023993	0.0280310654969738	0.0053733690621835	0.0107157528153326	0.0265929249821716	0.0633247778776275	0.067288308128242	0.0594107009248869
OM1_C_3E_3	0.0318544796084632	0.025115006744918	0.00997425414706937	0.116249858498229	0.171252055358114	0.173414690030497	0.0099539178835325	0.0309083839106252	0.00781831534795969	0.0199740728950858	0.00721553751194764	0.00973392167542998	0.023445362459909	0.0188101888919083	0.00748674750141132	0.0210557602342621	0.00375792551617517	0.00655414371940075	0.00634193537420223	0.00564923001314819	0.0242764196556501	0.0380299716309207	0.0257598391304037	0.029407476990406	0.018695118976546	0.00462601121617606	0.0145106037273351	0.00639413454934962	0.0185155394699836	0.0207691486303447	0.00346542095249289	0.0311507933102433	0.0265440251099343	0	0.0134464169654685	0.00597087199810862	0.0196729266601484	0.0236437152734186	0.0113273595767152	0.0113944724278721	0.0246338229190116	0.00259931055065951	0.0241089042051111	0.0158304255464396	0.00126980821740458	0.0368905343219686	0.0408777971839709	0.0333390029432751
OM1_C_3F_2	0.0188091388517439	0.0117667860857333	0.00353035256734301	0.102984055156012	0.158007304421025	0.160142538329908	0.00644590838522315	0.0181212842945166	0.0209014557850052	0.00817380823285392	0.0196274677887089	0.00371282671679855	0.0103706817816943	0.00587179278942225	0.00706021058245274	0.00904009175557446	0.0142111871864576	0.0183246538097586	0.0074154516966356	0.0144239382099895	0.0108359814162973	0.024683402310373	0.0123625535900142	0.0160541406739408	0.00529521257624045	0.0108995369281511	0.00119554211737748	0.0122386622842503	0.00506997223465488	0.0109344677983372	0.0100689379210527	0.0183294652285613	0.0131148127494695	0.0134464169654685	0	0.00832582938250076	0.00714939397416246	0.011497098969725	0.00332266478684503	0.00832289935445701	0.0113594752520479	0.0149425278119369	0.0113919407550377	0.00242502601070213	0.0135667233773078	0.0503018960603865	0.0542796935000395	0.0465582719829591
OM1_C_3F_3	0.0260712862420257	0.0195634370970951	0.00485116079655464	0.111171777915598	0.166045733424641	0.168046569620999	0.00401056582559682	0.026402767187357	0.0127326987568071	0.0159447975472567	0.0113299938365131	0.00487472093005025	0.0177367067148832	0.0131342068298356	0.0015313228933104	0.0169462529864435	0.00839988271704228	0.0121814206927731	0.00117493317498448	0.00621851129793332	0.0190108133681233	0.0324116913935275	0.0206154443752483	0.0238302915251656	0.01359096774089	0.00258873680846051	0.00921103290151746	0.00866302147270485	0.0132501513927289	0.0177025057539905	0.00269272114670515	0.0253009273737889	0.0213123234755008	0.00597087199810862	0.00832582938250076	0	0.0152520401146529	0.019511817054701	0.00561283689980773	0.0100417519871459	0.0196768903924291	0.00680147563403023	0.019624656707373	0.0107428436056596	0.00663281538792734	0.0425606255681678	0.0465586769367668	0.0392077658135358
OM1_H_1B_1	0.0157684584451363	0.00855837384825639	0.0104136851985523	0.0967892369290753	0.152059729522162	0.154472354675449	0.0135579538219462	0.0112509215436674	0.0274109917232073	0.00170897438167503	0.0263531062289925	0.0103898060444352	0.00877896112852519	0.00706641917111579	0.0141168043448934	0.00205412233034144	0.0194815962639451	0.0233949719003225	0.0142210161006711	0.0214461600942686	0.0063313467696981	0.0202321284957452	0.00705286712612655	0.0121304448838684	0.00344507253111773	0.0178390785520237	0.00672083166181576	0.0166166358756545	0.00434518040200175	0.00563716623898398	0.0165545070328964	0.0159017176679475	0.00804168185655133	0.0196729266601484	0.00714939397416246	0.0152520401146529	0	0.00435104192132168	0.0104471437531002	0.010614696505855	0.00550732339404275	0.0215331474092086	0.00443934716369438	0.00505097863443036	0.0195004054883132	0.0560183150112276	0.0599494486443103	0.0518584873206353
OM1_H_1B_2	0.0155282284915309	0.00933598028734074	0.0147005526089925	0.0931960919569487	0.148606609628181	0.151209368435088	0.0179075744380612	0.00745306449437999	0.0314378816895133	0.00367090839420234	0.0304826371711685	0.0146380365290877	0.0105907087985716	0.0105618789338303	0.0184238759365688	0.00259440659514745	0.0230824077604743	0.0268293283438312	0.0184505341852882	0.0257223006296413	0.00675370438093433	0.0185751829484154	0.00629317317834729	0.0116053733166334	0.00728400223647818	0.0220915645171785	0.0110547979353998	0.0199566050216301	0.00812458986297299	0.00512977999605726	0.0206575507486229	0.0160910812478324	0.00723586961895252	0.0236437152734186	0.011497098969725	0.019511817054701	0.00435104192132168	0	0.0147977861307064	0.0136226500586154	0.0047078663054483	0.0256294948071623	0.00186740621499336	0.00937401194635509	0.0233611277240522	0.059531134275318	0.0634259818926739	0.0551582471592445
OM1_H_1B_3	0.0205342571454171	0.0139514895692332	0.00211197144965525	0.105643897989837	0.160518337644488	0.162505716024536	0.00312328517715319	0.0212557136613125	0.0183429242418699	0.0114951216077717	0.0168851965329317	0.00267606733921276	0.0121498964316062	0.00753030012856751	0.00415301977396045	0.0123597422028896	0.0128740236512083	0.0169484880798897	0.00498931044048463	0.0114015043510764	0.0134746535046488	0.0268087297671975	0.0151272609586321	0.0182193293424973	0.00822380937986281	0.0080573292934336	0.00384750269511176	0.011707202891186	0.00777137253505406	0.0141193753177644	0.00786249290693703	0.019831505213766	0.0157796554617662	0.0113273595767152	0.00332266478684503	0.00561283689980773	0.0104471437531002	0.0147977861307064	0	0.009590741394069	0.0143054542310895	0.0124124671022681	0.0146044601745263	0.00551341928688251	0.0117131115448863	0.048128580194878	0.0521228891162073	0.0446595520402998
OM1_H_1C_1	0.025797019254014	0.018443060355938	0.00763226813215382	0.106720707415315	0.162067927774382	0.164664795147142	0.0115521433222922	0.0210695231111969	0.0190300666326495	0.0101591432720384	0.0186090239286164	0.00708630255575279	0.0177338873157656	0.0137606234692647	0.00999995138183872	0.0112389814518901	0.00979889051758298	0.0132869375941074	0.0089202884587331	0.015423997696863	0.016662747586573	0.0307837574672452	0.017630853340971	0.0224508704302902	0.0115137791922667	0.011989523916225	0.00938401631459241	0.00641701543992865	0.0118836329894285	0.00974533709887279	0.0094985934387867	0.0256233001238586	0.0185962229837872	0.0113944724278721	0.00832289935445701	0.0100417519871459	0.010614696505855	0.0136226500586154	0.009590741394069	0	0.0161206583621771	0.0138490593196155	0.0146357572506602	0.00946882168787287	0.0107113499408076	0.0459776281185002	0.0498560690052563	0.0415489013755057
OM1_H_1C_2	0.0109308886754979	0.00473407816171895	0.0148810668850694	0.0917385559218556	0.146930615175548	0.149228250724981	0.0172002234337222	0.00722563320779381	0.032224143967877	0.00633124508748451	0.0309834430154353	0.0149991131639727	0.00640454379883829	0.0080380821368206	0.0183572839515232	0.00549301411253612	0.0247768504342482	0.0287573922759484	0.0187708049501128	0.0256928541908607	0.0022431812361748	0.0147699225599776	0.00168443888465416	0.00705657055252401	0.00609594868570215	0.0222375569589546	0.0104974464310474	0.0220452055440472	0.00656441869915008	0.00943819819135053	0.0213513121356584	0.0114083788482548	0.00269577129023993	0.0246338229190116	0.0113594752520479	0.0196768903924291	0.00550732339404275	0.0047078663054483	0.0143054542310895	0.0161206583621771	0	0.0262764141146324	0.00285536336666242	0.00893655539601603	0.024590701219871	0.0612654904046949	0.0652139011529363	0.0572227691505294
OM1_H_1C_3	0.0328365247861027	0.0263593266217115	0.0114125381296761	0.117841530166666	0.172720191229795	0.174749561603111	0.0104465270078496	0.0327767877225703	0.00596223275197098	0.0219739134699564	0.00487926622153435	0.0112804323221447	0.024531676781816	0.0199347218167456	0.00829984470591257	0.0230359253371414	0.00607743412472212	0.00782636097204521	0.00754342035853857	0.00372809828360353	0.0257375070471548	0.0392088082367439	0.0272999182877285	0.0306287920214635	0.0202369354802577	0.00458892997656111	0.015915397502229	0.00898318161349069	0.0199616002322206	0.0230323031354772	0.00498027441015234	0.0320257893480754	0.0280310654969738	0.00259931055065951	0.0149425278119369	0.00680147563403023	0.0215331474092086	0.0256294948071623	0.0124124671022681	0.0138490593196155	0.0262764141146324	0	0.0259662456073254	0.0173647139766878	0.00372487566338591	0.0357995618409041	0.0398008754380152	0.032608805950383
OM1_H_1D_1	0.0136682937791805	0.00754003958206217	0.0147749700307336	0.0924220341971985	0.147760893322855	0.150249562426106	0.0176612291794475	0.00681355039711826	0.0318481736037393	0.0044778907584251	0.0307773521780419	0.014784465996553	0.00895469987781601	0.00951549537225082	0.0184362151959916	0.00341645332564342	0.0238262401860808	0.0276788072777134	0.0186176248410551	0.0257906584272211	0.00497336017027878	0.0169153798702712	0.00442584062016496	0.00974995932311376	0.00661366228475504	0.0222126716044714	0.0107717984772224	0.020844361693491	0.00735568424727093	0.00684449982289905	0.0209891068422407	0.0142239842810597	0.0053733690621835	0.0241089042051111	0.0113919407550377	0.019624656707373	0.00443934716369438	0.00186740621499336	0.0146044601745263	0.0146357572506602	0.00285536336666242	0.0259662456073254	0	0.0090926680672008	0.0239206036921149	0.0603484806970946	0.0642662598413685	0.0561002146160114
OM1_H_1D_2	0.0167461292787917	0.00955169854998485	0.00595399836094198	0.100575823202379	0.155629622946549	0.157791872893538	0.00857766150709308	0.0157600646112941	0.0233221413909054	0.00634320489180203	0.0220510046963388	0.00611065099748239	0.00840847201710017	0.00430951372492256	0.00944755623913463	0.00705887164696488	0.0164132239234137	0.0205066876518924	0.00984038594372706	0.0168060806483145	0.00845136548442459	0.0224185162118226	0.00994691277015332	0.0138079712164912	0.00287451587412044	0.0133099027117187	0.00168723117720129	0.0141877044412182	0.00274739642532544	0.00963703245365693	0.0124765897614075	0.0163865973018781	0.0107157528153326	0.0158304255464396	0.00242502601070213	0.0107428436056596	0.00505097863443036	0.00937401194635509	0.00551341928688251	0.00946882168787287	0.00893655539601603	0.0173647139766878	0.0090926680672008	0	0.0159035504835934	0.052651473119907	0.056623828944646	0.0488395315262951
OM1_H_1D_3	0.0321727320886102	0.025310734071119	0.0101834437969531	0.116167242965005	0.171232421408778	0.173472694858414	0.0106427070946544	0.0306946207662566	0.00832325080047952	0.019694384918223	0.0080197073018802	0.00987987378155665	0.0237337308527061	0.0191008721308866	0.00809606165434901	0.0207868698374456	0.00248857224570959	0.0055881921812498	0.0068014838369615	0.00691886307093717	0.0243486472202586	0.0382320850906816	0.0257783995705983	0.0296032958105967	0.0187433690144559	0.00566539756547856	0.0146755087218809	0.00529994153547915	0.0186241284098131	0.0202577401713061	0.00396681934410833	0.0315250102902059	0.0265929249821716	0.00126980821740458	0.0135667233773078	0.00663281538792734	0.0195004054883132	0.0233611277240522	0.0117131115448863	0.0107113499408076	0.024590701219871	0.00372487566338591	0.0239206036921149	0.0159035504835934	0	0.03676172031678	0.0407355229111345	0.0330331425700588
OM1_H_1G_1	0.0685983891583177	0.0619809063172288	0.0468567053430711	0.152348551362274	0.207266080000024	0.209614378754854	0.0462092416398917	0.0669680003174897	0.0300646121079576	0.0559534235648072	0.0319270740728074	0.0465996348926001	0.0602639683397	0.0556456178690454	0.0440773390418447	0.0570529281203432	0.036554263970751	0.0327251174601106	0.0431594678642475	0.037881165937992	0.0610874095124698	0.0748713030043418	0.0624995293323054	0.0662664998996027	0.0554880526314095	0.0403523281188146	0.0513844902617981	0.0395988656306959	0.0553624388571053	0.0555630955412895	0.0403296079395154	0.0677908919286847	0.0633247778776275	0.0368905343219686	0.0503018960603865	0.0425606255681678	0.0560183150112276	0.059531134275318	0.048128580194878	0.0459776281185002	0.0612654904046949	0.0357995618409041	0.0603484806970946	0.052651473119907	0.03676172031678	0	0.00400483391749316	0.00614667308310868
OM1_H_1G_2	0.0725925426496333	0.0659649062672987	0.0508410903492336	0.156204791028439	0.211112525277783	0.213494772260397	0.0502103428294796	0.0708635261220994	0.0340669532283303	0.0598611308291547	0.0359235262271822	0.0505800357880016	0.0642561066155877	0.0596373270317316	0.0480758919995361	0.0609595903324041	0.0404891678367489	0.0366277577510138	0.0471525325354206	0.041877623638472	0.0650557537287011	0.0788547507752929	0.0664583239781911	0.070250201581058	0.0594559293490991	0.0443540925491384	0.0553659680132334	0.0434935752663907	0.0593376859163574	0.0594040323290804	0.0443196404088693	0.0717874059068837	0.067288308128242	0.0408777971839709	0.0542796935000395	0.0465586769367668	0.0599494486443103	0.0634259818926739	0.0521228891162073	0.0498560690052563	0.0652139011529363	0.0398008754380152	0.0642662598413685	0.056623828944646	0.0407355229111345	0.00400483391749316	0	0.00902174469642754
OM1_H_1G_3	0.065159535828407	0.058309673482886	0.0432107958042716	0.147915090879155	0.202984499597984	0.205558259654132	0.0430314533729844	0.0625937264538803	0.0272342788663846	0.0516529432614548	0.0292844636513134	0.0428995936216415	0.0567427081476481	0.0521118794140148	0.040738068906511	0.052745192454767	0.032488795997877	0.0284858070135568	0.0396769082106687	0.0351359805371654	0.0572222748507039	0.0712079717137462	0.0585422158455681	0.0625932617973804	0.0516239395658361	0.0371942782104403	0.0476859499740384	0.0352743068111269	0.0515787279187054	0.0509552392331322	0.0368021721285334	0.0644604823375544	0.0594107009248869	0.0333390029432751	0.0465582719829591	0.0392077658135358	0.0518584873206353	0.0551582471592445	0.0446595520402998	0.0415489013755057	0.0572227691505294	0.032608805950383	0.0561002146160114	0.0488395315262951	0.0330331425700588	0.00614667308310868	0.00902174469642754	0
