	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	NA	0.0512050762379982	0.0959567401171569	0.115380053780562	0.107112688131779	0.103475818942892	0.0783212884366037	NA	0.0577074295812011	0.0445659258956131	0.14893344587657	0.119208466649124	0.0233605380731419	0.0793313915889816	0.0907975473912633	0.104810254110298	0.0658054037710183	0.0455906119399268
OM1_B_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1A	0.0512050762379982	NA	0	0.0554771501266695	0.0764445062745532	0.061682157654051	0.0581085272840294	0.029908609335793	NA	0.0190729153006874	0.00965895104321081	0.139200385631971	0.0913672881460108	0.0457217658746476	0.0362790757851116	0.0426716765531784	0.0711017208241755	0.0231643774458881	0.0119089004446574
OM1_C_1B	0.0959567401171569	NA	0.0554771501266695	0	0.0243169863734447	0.0231044373694433	0.0181336039363253	0.0335363033336427	NA	0.0438880452121101	0.0613985920221348	0.101566127342356	0.0460894688014052	0.0979780380782204	0.0220157896512963	0.0279713072843224	0.0275917233832072	0.0393226408034569	0.0576775807741421
OM1_C_1D	0.115380053780562	NA	0.0764445062745532	0.0243169863734447	0	0.026378061050869	0.0260358158262225	0.0521965749567527	NA	0.062721144850076	0.0818903109502273	0.0929649093938573	0.0309749421602072	0.117856237658823	0.0406816363820809	0.0419466390918302	0.0189919541323878	0.0567658691876574	0.0768860090326174
OM1_C_1E	0.107112688131779	NA	0.061682157654051	0.0231044373694433	0.026378061050869	0	0.00920196458776751	0.0346278802419811	NA	0.05214539483137	0.0684713442155422	0.11592265712555	0.054189061807367	0.106100263971319	0.029681417291928	0.0212805376044301	0.0331261810759857	0.0436378757009334	0.0643533269851413
OM1_C_1F	0.103475818942892	NA	0.0581085272840294	0.0181336039363253	0.0260358158262225	0.00920196458776751	0	0.0324633864673344	NA	0.0488303092974094	0.0652695352570834	0.114022337644386	0.0534592389686049	0.102612681107272	0.0253605722898433	0.0197354812798223	0.0320600351861335	0.0411427985268155	0.061229422399175
OM1_C_2A	0.0783212884366037	NA	0.029908609335793	0.0335363033336427	0.0521965749567527	0.0346278802419811	0.0324633864673344	0	NA	0.0247477741022948	0.0360537893007257	0.129596444361852	0.0737228875049732	0.0740901996217673	0.0182276211264741	0.0159377990963534	0.0522690226753854	0.018309272797152	0.0345431095095201
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.0577074295812011	NA	0.0190729153006874	0.0438880452121101	0.062721144850076	0.05214539483137	0.0488303092974094	0.0247477741022948	NA	0	0.0207562055142687	0.124105520208606	0.0750748535945134	0.0562729901642284	0.0239526383133678	0.0350558392977734	0.0561770976589076	0.0107128954911788	0.0158182886171592
