	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.00637024195383781	NA	0.0395373643313638	0.0167331974587574	0.0453263087530279	0.0227852696041153	0.00479605435590481	NA	NA	0.00279499242625231	0.0165346719405612	0.0127079017491255	0.0101315914456771	0.0331948868394394	0.0353908545169409	0.0260120305176418	0.0289271867706184	0.0130656491962117
OM1_B_C	0.00637024195383781	0	NA	0.0388165203464876	0.0156439574018556	0.0473551825557471	0.023374121531035	0.00474340641818121	NA	NA	0.00520406217072743	0.0179105969626056	0.0135939478157174	0.0120086999686163	0.0358970523621614	0.0356117888883205	0.0290528602382828	0.0307331074843168	0.0139995424818273
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	0.0395373643313638	0.0388165203464876	NA	0	0.0232242310269925	0.0198565596294763	0.017334629268828	0.0355213680731594	NA	NA	0.0370391037165571	0.023722386624316	0.026906070705386	0.0296851020422737	0.0205713564319247	0.00664133995130322	0.0229624842076143	0.0165400813861626	0.0265785766828676
OM1_C_1D	0.0167331974587574	0.0156439574018556	NA	0.0232242310269925	0	0.0332030857165087	0.0086476384195633	0.0123926457210036	NA	NA	0.0140665344041775	0.006549242048213	0.00549161974881362	0.00816689270621484	0.0233342686898759	0.020105474263582	0.0179926779419694	0.0170319955404145	0.00543075190281962
OM1_C_1E	0.0453263087530279	0.0473551825557471	NA	0.0198565596294763	0.0332030857165087	0	0.0245712125491484	0.0429100832803288	NA	NA	0.0436457764430897	0.0294571043491928	0.0337727689227121	0.0356085607001233	0.0126798073350495	0.015984193563314	0.0198671022789186	0.0166334166081365	0.0333673154498451
OM1_C_1F	0.0227852696041153	0.023374121531035	NA	0.017334629268828	0.0086476384195633	0.0245712125491484	0	0.0193340460910289	NA	NA	0.0205316657121229	0.00643458584008129	0.0101315560083694	0.0126812499302997	0.0150789723655758	0.0126126942544185	0.0110861525354297	0.00850435216118298	0.00975314786444902
OM1_C_2A	0.00479605435590481	0.00474340641818121	NA	0.0355213680731594	0.0123926457210036	0.0429100832803288	0.0193340460910289	0	NA	NA	0.00203156682294628	0.0135098545345232	0.00927551628945621	0.00736290332609582	0.0312701665789439	0.0318139814188441	0.0243575139117797	0.0263040643759283	0.0096742774303925
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2G	0.00279499242625231	0.00520406217072743	NA	0.0370391037165571	0.0140665344041775	0.0436457764430897	0.0205316657121229	0.00203156682294628	NA	NA	0	0.0144566030290428	0.0104010802161425	0.00808374839178937	0.031759460318148	0.0331001100676431	0.0247017120197951	0.0271090683268284	0.0107815407241171
OM1_C_2H	0.0165346719405612	0.0179105969626056	NA	0.023722386624316	0.006549242048213	0.0294571043491928	0.00643458584008129	0.0135098545345232	NA	NA	0.0144566030290428	0	0.00432630574829909	0.00641159807179042	0.0182665899046313	0.0189794595560494	0.0120498292397125	0.0128270223048673	0.0039214729173032
OM1_C_3D	0.0127079017491255	0.0135939478157174	NA	0.026906070705386	0.00549161974881362	0.0337727689227121	0.0101315560083694	0.00927551628945621	NA	NA	0.0104010802161425	0.00432630574829909	0	0.00288513464246584	0.0225290743635889	0.0227139751795879	0.0160613166012623	0.0171440513729984	0.000405669156945154
OM1_C_3E	0.0101315914456771	0.0120086999686163	NA	0.0296851020422737	0.00816689270621484	0.0356085607001233	0.0126812499302997	0.00736290332609582	NA	NA	0.00808374839178937	0.00641159807179042	0.00288513464246584	0	0.0239128247956265	0.0252911721519389	0.0170564598380934	0.0190369763575952	0.00315010446755391
OM1_C_3F	0.0331948868394394	0.0358970523621614	NA	0.0205713564319247	0.0233342686898759	0.0126798073350495	0.0150789723655758	0.0312701665789439	NA	NA	0.031759460318148	0.0182665899046313	0.0225290743635889	0.0239128247956265	0	0.0140671215986923	0.00728103662571678	0.00676775967595448	0.0221329814204392
OM1_H_1B	0.0353908545169409	0.0356117888883205	NA	0.00664133995130322	0.020105474263582	0.015984193563314	0.0126126942544185	0.0318139814188441	NA	NA	0.0331001100676431	0.0189794595560494	0.0227139751795879	0.0252911721519389	0.0140671215986923	0	0.0164273665871492	0.00999016994594768	0.0223438636255442
OM1_H_1C	0.0260120305176418	0.0290528602382828	NA	0.0229624842076143	0.0179926779419694	0.0198671022789186	0.0110861525354297	0.0243575139117797	NA	NA	0.0247017120197951	0.0120498292397125	0.0160613166012623	0.0170564598380934	0.00728103662571678	0.0164273665871492	0	0.00643774552661765	0.0156870064155999
OM1_H_1D	0.0289271867706184	0.0307331074843168	NA	0.0165400813861626	0.0170319955404145	0.0166334166081365	0.00850435216118298	0.0263040643759283	NA	NA	0.0271090683268284	0.0128270223048673	0.0171440513729984	0.0190369763575952	0.00676775967595448	0.00999016994594768	0.00643774552661765	0	0.0167384447625733
OM1_H_1G	0.0130656491962117	0.0139995424818273	NA	0.0265785766828676	0.00543075190281962	0.0333673154498451	0.00975314786444902	0.0096742774303925	NA	NA	0.0107815407241171	0.0039214729173032	0.000405669156945154	0.00315010446755391	0.0221329814204392	0.0223438636255442	0.0156870064155999	0.0167384447625733	0
