	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	0	0.0035842537314991	0.0138342326005523	0.0107241827922968	0.016091621354272	0.0822567404802502	0.0122202281695585	0.00813170383501225	NA	0.00375277829914353	0.00207323564796831	0.00110394415299647	0.00765673391902696	0.00291428951496504	NA	0.00167110961454993	0.00642868580398588	0.0138300332909847	0.00437318999771422
OM1_B_C	0.0035842537314991	0	0.0130319528291802	0.00890903621007448	0.0147440901220279	0.0817881758168598	0.0104643814059634	0.00745462489131463	NA	0.00559840381877805	0.00244996394675204	0.0026189634768661	0.00432530878566057	0.00242087871300341	NA	0.00437730866512386	0.00403174812663905	0.0107127049056765	0.000874634391634349
OM1_C_1A	0.0138342326005523	0.0130319528291802	0	0.00505071849542794	0.00304301154701419	0.0945422310410009	0.00410055713024693	0.00573681892925599	NA	0.0175336959836748	0.0120485260198535	0.0139567726282293	0.01116419797201	0.0151636826924502	NA	0.0125477318265521	0.00933506770279819	0.0103710655321369	0.0133991556785746
OM1_C_1B	0.0107241827922968	0.00890903621007448	0.00505071849542794	0	0.00592545760753575	0.0897763796781394	0.00155569035765072	0.00360702737945008	NA	0.0141077724736839	0.00868597108652642	0.0104985552656886	0.00624215609373133	0.011263477837209	NA	0.00989241984877719	0.0048963350981262	0.00616032996943422	0.00906527474472393
OM1_C_1D	0.016091621354272	0.0147440901220279	0.00304301154701419	0.00592545760753575	0	0.0955628083936795	0.00443274098165805	0.0080102281527327	NA	0.0196826275739479	0.0141674799221182	0.0160575353122955	0.0120831532157309	0.017035139681823	NA	0.014962018350597	0.0107847552735895	0.00953977682635459	0.0149604245554385
OM1_C_1E	0.0822567404802502	0.0817881758168598	0.0945422310410009	0.0897763796781394	0.0955628083936795	0	0.0911741744418409	0.0892022092795954	NA	0.0787113626464853	0.0833901656387018	0.0816597814029987	0.0835590791617034	0.0800211283376517	NA	0.0839052363939542	0.0852467051536028	0.0872648216587727	0.0812944304995451
OM1_C_1F	0.0122202281695585	0.0104643814059634	0.00410055713024693	0.00155569035765072	0.00443274098165805	0.0911741744418409	0	0.00469546738209538	NA	0.0156443197902831	0.0101979901576343	0.0120284707964478	0.00765498207008158	0.0128182110451858	NA	0.0113206194715634	0.00644824221521459	0.00635763492187056	0.0106118995302513
OM1_C_2A	0.00813170383501225	0.00745462489131463	0.00573681892925599	0.00360702737945008	0.0080102281527327	0.0892022092795954	0.00469546738209538	0	NA	0.0118053060087938	0.00631191563172807	0.00822033707006826	0.006729287944191	0.00946950381312949	NA	0.00695214029499481	0.00430132556417346	0.00931591983754025	0.00793935533803588
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	0.00375277829914353	0.00559840381877805	0.0175336959836748	0.0141077724736839	0.0196826275739479	0.0787113626464853	0.0156443197902831	0.0118053060087938	NA	0	0.00551836199976915	0.00362802778602204	0.00986821062900035	0.00327783043393877	NA	0.00530068050128417	0.00943236763025235	0.0162800688694889	0.0059567029709751
