	OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
OM1_B_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_B_C	NA	0	NA	NA	0.0127984042645923	0.0178946996716187	0.0131462981854789	0.0137072465305159	NA	0.0109833842567446	0.0478490118229171	NA	NA	0.0106666528510442	0.010630860342923	0.0727709024854389	NA	NA	0.0275000020967488
OM1_C_1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_1D	NA	0.0127984042645923	NA	NA	0	0.00757487858792988	0.0241733874556703	0.0254192960961362	NA	0.0201182705049515	0.0517697507513937	NA	NA	0.0214507178195817	0.00559805456277317	0.0842033565406857	NA	NA	0.0312147927113865
OM1_C_1E	NA	0.0178946996716187	NA	NA	0.00757487858792988	0	0.0305190612130955	0.0314403305901114	NA	0.0269583406081899	0.0478867970078884	NA	NA	0.0278381476846065	0.00733526452993003	0.085361332365519	NA	NA	0.0281102761050082
OM1_C_1F	NA	0.0131462981854789	NA	NA	0.0241733874556703	0.0305190612130955	0	0.0023291351471599	NA	0.0050853247342362	0.0559051886749772	NA	NA	0.00272365287896928	0.0235172312032023	0.0696458185407877	NA	NA	0.0370837293763894
OM1_C_2A	NA	0.0137072465305159	NA	NA	0.0254192960961362	0.0314403305901114	0.0023291351471599	0	NA	0.00724262689526298	0.0545183243481814	NA	NA	0.00439992121416058	0.0242873023322583	0.0673208993517263	NA	NA	0.0361005994096185
OM1_C_2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_2F	NA	0.0109833842567446	NA	NA	0.0201182705049515	0.0269583406081899	0.0050853247342362	0.00724262689526298	NA	0	0.0570844443322634	NA	NA	0.00314640468826759	0.0203681946318381	0.0741992062310073	NA	NA	0.0374274377858214
OM1_C_2G	NA	0.0478490118229171	NA	NA	0.0517697507513937	0.0478867970078884	0.0559051886749772	0.0545183243481814	NA	0.0570844443322634	0	NA	NA	0.0549654074981144	0.0462768598142541	0.0563567363921476	NA	NA	0.0207426507057862
OM1_C_2H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_C_3E	NA	0.0106666528510442	NA	NA	0.0214507178195817	0.0278381476846065	0.00272365287896928	0.00439992121416058	NA	0.00314640468826759	0.0549654074981144	NA	NA	0	0.0208886904116391	0.0710618667679694	NA	NA	0.035696303211246
OM1_C_3F	NA	0.010630860342923	NA	NA	0.00559805456277317	0.00733526452993003	0.0235172312032023	0.0242873023322583	NA	0.0203681946318381	0.0462768598142541	NA	NA	0.0208886904116391	0	0.07944889549181	NA	NA	0.0256612271062507
OM1_H_1B	NA	0.0727709024854389	NA	NA	0.0842033565406857	0.085361332365519	0.0696458185407877	0.0673208993517263	NA	0.0741992062310073	0.0563567363921476	NA	NA	0.0710618667679694	0.07944889549181	0	NA	NA	0.0622244954542455
OM1_H_1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM1_H_1G	NA	0.0275000020967488	NA	NA	0.0312147927113865	0.0281102761050082	0.0370837293763894	0.0361005994096185	NA	0.0374274377858214	0.0207426507057862	NA	NA	0.035696303211246	0.0256612271062507	0.0622244954542455	NA	NA	0
