HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
0.132159121027396	0.132575515677885	0.153173022196927	0.153458655854528	0.141250195832681	0.133100179933602	0.135305425032038	0.140582226079989	0.124238620842408	0.124758338839537	0.125332446808511	0.123136333777893	0.13896639572971	0.136885052034059	0.135246551450769	0.12975431666517	0.13736896986993	0.136153133683236	0.139505240298367	0.138641278548447	0.135959038991729	0.137707326029745	0.145978214043941	0.156258943391907
0.421776739030913	0.424463035102284	0.44735344336938	0.417004546013024	0.427792574024753	0.432170100610761	0.450128150363093	0.427088201909595	0.416072944737716	0.418177813670068	0.424634308510638	0.422557079443438	0.432306199199321	0.424570324818669	0.411855308161	0.434240057455786	0.413424071126722	0.425107464317097	0.424180908318384	0.425919088559523	0.433556518314297	0.430564906053002	0.420210474490738	0.423444565279606
0.446064139941691	0.442961449219831	0.399473534433694	0.429536798132449	0.430957230142566	0.434729719455637	0.41456642460487	0.432329572010416	0.459688434419875	0.457063847490395	0.450033244680851	0.454306586778669	0.428727405070969	0.438544623147272	0.452898140388231	0.436005625879044	0.449206959003348	0.438739401999667	0.43631385138325	0.43543963289203	0.430484442693974	0.431727767917253	0.433811311465321	0.420296491328487
