HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_3G	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4C	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4	HMEC_STAT_G2_3B	HMEC_STAT_G2_3C
0.148129978067644	0.159928432418859	0.157766355954351	0.156430219146482	0.171529804085035	0.15988160096092	0.170355356500703	0.163642139538578	0.166499042922493	0.154170474983047	0.156249089372614	0.160493486420843	0.157310093652445	0.15599843470483	0.156908898024135	0.159687898287171	0.159878322126161	0.159116450300329	0.152532772293251	0.158112885529684	0.152477430191056	0.158463301955608	0.158129093986899	0.163550369093401	0.280691358024691
0.396052175920582	0.394971435746123	0.39959926822894	0.39677047289504	0.391274142003613	0.395564325854747	0.390499852888293	0.404002700234285	0.392401777893132	0.386561311436743	0.388582918087245	0.393878339589313	0.390088449531738	0.397333407871199	0.400411086062856	0.392769436413939	0.396990073647134	0.395504747142027	0.395074715433997	0.39424600755821	0.394079361746798	0.388446976275661	0.389894752336793	0.396808557662556	0.486864197530864
0.455817846011774	0.445100131835018	0.442634375816709	0.446799307958477	0.437196053911352	0.444554073184334	0.439144790611004	0.432355160227137	0.441099179184375	0.459268213580211	0.45516799254014	0.445628173989843	0.452601456815817	0.446668157423971	0.442680015913009	0.44754266529889	0.443131604226705	0.445378802557644	0.452392512272752	0.447641106912105	0.453443208062146	0.453089721768731	0.451976153676308	0.439641073244044	0.232444444444444
