HMEC_4_1	HMEC_4_2	HMEC_4_G2_3E	HMEC_4_G2_3F	HMEC_4_G2_4A	HMEC_4_G2_4B	HMEC_4_G2_4D	HMEC_5_1	HMEC_5_2	HMEC_5_3	HMEC_5_4	HMEC_5_5	HMEC_5_6	HMEC_5_7	HMEC_5_8	HMEC_5_9	HMEC_Root1	HMEC_Root2	HMEC_STAT_2	HMEC_STAT_3	HMEC_STAT_4
0.0706037685181041	0.0561456400742115	0.0598516949152542	0.0640374853572823	0.0671872583887428	0.0719958948730534	0.0815205585725368	0.0686606020707403	0.0701828577228208	0.0710689726364604	0.0651692459123968	0.0741907718791307	0.0630954216124557	0.0744151807623098	0.0783184063967597	0.0655422529057065	0.0696833036044829	0.0674282769283628	0.0756663626228844	0.0599580875504502	0.0642686794679517
0.1776842859061	0.158743042671614	0.134004237288136	0.172146297019393	0.174501314365239	0.178327606978716	0.187370054305663	0.177314620863008	0.177072584874063	0.176568678831769	0.17191174058074	0.17815314622975	0.169508247263758	0.181907410436774	0.189668115714311	0.1623263130298	0.177296133005755	0.174497509019069	0.181230363839059	0.166640794784228	0.176136503331448
0.295528800966746	0.282583487940631	0.31885593220339	0.284472211375765	0.293696201226741	0.287068850118246	0.292598913886734	0.287075827398408	0.28754842092799	0.293487064652913	0.294567178870236	0.292059881343949	0.292230615076306	0.293227547848847	0.289076275772971	0.284322293104955	0.289048564601353	0.292496993643704	0.288172696868349	0.283840422229121	0.28588990239225
0.405898939265094	0.441975881261596	0.449152542372881	0.420616946505271	0.407917117674347	0.406608361965106	0.39177657098526	0.415674187563588	0.415481164470457	0.412644718662156	0.419505659758298	0.410546862992223	0.423770618159396	0.406477997709799	0.39906422947328	0.427291794109936	0.417594992091004	0.419837656760007	0.406607884868754	0.434919279726793	0.421508125783689
0.0502842053439556	0.0605519480519481	0.038135593220339	0.0587270597422882	0.0566981083449307	0.0559992860648789	0.0467339022498061	0.0512747621042552	0.0497149720046687	0.0462305652167008	0.0488461748783289	0.0450493375549476	0.0513950978880839	0.0439718632422706	0.0438729726426788	0.0605173468496024	0.0463770066974052	0.0457395636488576	0.0483226918009527	0.054641415709407	0.0521967890246601
