OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2C	OM2_H_2F
0.409730825543417	0.431002880335166	0.404798591239269	0.443992681439317	0.45716630758182	0.423679060665362	0.431642663327072	0.414713216957606	0.432949678800857	0.408264170934134	0.435437174290677	0.466035222731982	0.423277791594131	0.445034519383962	0.418882257189365	0.419080068143101	0.444288471661695	0.446750076289289	0.45678776290631
0.590269174456583	0.568997119664834	0.595201408760731	0.556007318560683	0.54283369241818	0.576320939334638	0.568357336672928	0.585286783042394	0.567050321199143	0.591735829065866	0.564562825709322	0.533964777268018	0.576722208405869	0.554965480616038	0.581117742810635	0.580919931856899	0.555711528338305	0.553249923710711	0.54321223709369
