OM2_B_B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_5A	OM2_C_5F	OM2_C_6E	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2C	OM2_H_2F
0.323430868885414	0.30871269219174	0.296554009277667	0.318549111151015	0.333080424886191	0.321385490263657	0.297101449275362	0.299465240641711	0.293413173652695	0.322937941869599	0.314758223979867	0.319897450505626	0.306525037936267
0.370113915568461	0.359963822731384	0.363485752153744	0.369725264859041	0.385432473444613	0.368602447010167	0.36231884057971	0.371428571428571	0.362275449101796	0.365043205027494	0.363472946252022	0.358923230309073	0.35660091047041
0.306455215546125	0.331323485076877	0.339960238568588	0.311725623989944	0.281487101669196	0.310012062726176	0.340579710144928	0.329106187929717	0.344311377245509	0.312018853102907	0.321768829768111	0.321179319185301	0.336874051593323
