OM2_B_C	OM2_C_4B	OM2_C_4F	OM2_C_4G	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2F
0.216278070269689	0.21581054036024	0.219250967385296	0.198793977876283	0.204105527256139	0.203081987270053	0.21713049090702	0.218436825701271	0.20994124559342	0.209163498098859	0.206544309265995	0.207714635257994
0.28562372407865	0.28995674535712	0.290054357840427	0.279701289884589	0.2789173572569	0.278966456442897	0.284495741422732	0.288683768880364	0.294770857814336	0.290665399239544	0.293420850927436	0.287799553817737
0.294004512732352	0.2911833695582	0.293290491984522	0.300547102751488	0.298669505055881	0.298585723232882	0.295556652365947	0.296092064253177	0.296462984723854	0.291292775665399	0.295748150006271	0.299433876268381
0.204093692919308	0.20304934472444	0.197404182789755	0.22095762948764	0.21830761043108	0.219365833054168	0.202817115304302	0.196787341165188	0.19882491186839	0.208878326996198	0.204286689800298	0.205051934655888
