OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.413948256467942	0.437488525794015	0.425335988053758	0.409131075110457	0.40725113298953	0.405516804058339	0.407007299270073	0.409679089026915	0.436538168520494	0.409288824383164	0.436787564766839	0.416389811738649	0.398880895283773	0.409836065573771	0.431288343558282	0.409035409035409	0.412228796844181	0.423684425894099	0.406186759178953
0.586051743532058	0.562511474205985	0.574664011946242	0.590868924889543	0.59274886701047	0.594483195941661	0.592992700729927	0.590320910973085	0.563461831479506	0.590711175616836	0.563212435233161	0.583610188261351	0.601119104716227	0.590163934426229	0.568711656441718	0.590964590964591	0.587771203155819	0.576315574105901	0.593813240821047
