OM2_B_B	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.335895246228295	0.350972599874503	0.291584158415842	0.330086744787704	0.329695843974925	0.326280436607893	0.330929791271347	0.297572815533981	0.333748443337484	0.334729201563372	0.314083080040527	0.321643187863265	0.315698478561549	0.332885304659498	0.314254385964912	0.311201906707525	0.321441063308849	0.345807844548399
0.415694088623209	0.404517883288015	0.409405940594059	0.408157053720895	0.407476201532389	0.400671704450042	0.406451612903226	0.413592233009709	0.409464508094645	0.407593523171413	0.412107396149949	0.409122253965127	0.410961272475795	0.40905017921147	0.413377192982456	0.417432754511406	0.407018771132097	0.405721482547679
0.248410665148496	0.244509516837482	0.299009900990099	0.261756201491402	0.262827954492686	0.273047858942066	0.262618595825427	0.288834951456311	0.25678704856787	0.257677275265215	0.273809523809524	0.269234558171609	0.273340248962656	0.258064516129032	0.272368421052632	0.271365338781069	0.271540165559053	0.248470672903922
