OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.25874429719748	0.264232179875618	0.263504852591101	0.282022582228768	0.31839542464055	0.274373604564624	0.283972966449433	0.275225294616036	0.270224572964537	0.300158555921454	0.260575056615982	0.272759210606709	0.263299102599685	0.257475307806792	0.230552165954851	0.295399673735726	0.2770599311733	0.302671400996116
0.370265768701571	0.381039706585871	0.373722761399011	0.36159057437408	0.367868498410223	0.371371868022823	0.376562877142168	0.369175075098205	0.371347437787219	0.371671342033581	0.365274183112261	0.370241950265779	0.367064483300953	0.367000405899066	0.360967053081147	0.381174551386623	0.390191113131182	0.377499225508186
0.370989934100949	0.354728113538511	0.362772386009888	0.356386843397153	0.313736076949227	0.354254527412553	0.3394641564084	0.355599630285758	0.358427989248244	0.328170102044965	0.374150760271757	0.356998839127513	0.369636414099362	0.375524286294142	0.408480780964002	0.323425774877651	0.332748955695518	0.319829373495699
