OM2_B_C	OM2_C_4A	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.292411542170462	0.310909852371479	0.325444913237953	0.309543072214992	0.281121585690114	0.27452653130865	0.325287017957021	0.271393547884967	0.308678500986193	0.298881904655949	0.329346944005467	0.294524609606642	0.287409268565047	0.241996025612718	0.230076419213974	0.303608036080361	0.248078478964401
0.401602255025592	0.375772170453356	0.373219553976462	0.367406521509726	0.43123036016437	0.490223511346187	0.391391096719328	0.481301319220142	0.371301775147929	0.384936307504033	0.372229103489514	0.409418857481716	0.381490787269682	0.454404945904173	0.502274381368268	0.401906519065191	0.525131472491909
0.305986202803946	0.313317977175165	0.301335532785585	0.323050406275282	0.287648054145516	0.235249957345163	0.283321885323652	0.24730513289489	0.320019723865878	0.316181787840018	0.298423952505019	0.296056532911643	0.331099944165271	0.303599028483109	0.267649199417758	0.294485444854449	0.226790048543689
