OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.282992618928006	0.280730834432096	0.321411324399372	0.272160304902697	0.296359128278742	0.278698705393398	0.279362000660284	0.273029735911832	0.269655070971538	0.282733530691586	0.264065899906745	0.287183019541813	0.287181238615665	0.283142914411706	0.273086810361875	0.259485224022879	0.264064133844545	0.278601910180858	0.287008416220352
0.364648143138695	0.363213411188548	0.365371845949535	0.366980423860946	0.365490016964635	0.366024936702814	0.360989600528227	0.366645872322728	0.360851658454071	0.360042087241859	0.364470003108486	0.36045206388081	0.357627504553734	0.368250150330728	0.356733241052007	0.363393708293613	0.360404322063437	0.363205310573732	0.364315225707728
0.3523592379333	0.356055754379356	0.313216829651093	0.360859271236357	0.338150854756623	0.355276357903788	0.359648398811489	0.36032439176544	0.369493270574391	0.357224382066555	0.371464096984768	0.352364916577376	0.355191256830601	0.348606935257567	0.370179948586118	0.377121067683508	0.375531544092018	0.358192779245411	0.34867635807192
