OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.225840065434907	0.214163283716734	0.208480030667729	0.198741214727788	0.196787893087061	0.208999181312664	0.226381048387097	0.238846024823885	0.201174028073786	0.20086165341046	0.297068611919586	0.194436017572836	0.271492007104796	0.205641776266225	0.198327743832407	0.181675549135827	0.198939891006697	0.197411950325733
0.289930419388453	0.294954571815194	0.282486103685172	0.26982062309871	0.281152044221241	0.282840526086356	0.287409274193548	0.300072502191298	0.283310060998016	0.278726801638949	0.317589556546194	0.270030673812654	0.304402435929967	0.273715478829886	0.278770616070198	0.274181899686208	0.275546999972887	0.278577972312704
0.284451366401864	0.292402861009086	0.279257921656057	0.29355921535718	0.292173649263541	0.288741454286413	0.284788306451613	0.285355639480148	0.287976776659073	0.296577488551458	0.257230225104078	0.299929214278491	0.263448363359553	0.298749381148159	0.294149400468599	0.304490212681177	0.29056747010818	0.298478216612378
0.199778148774776	0.198479283458986	0.229775943991042	0.237878946816322	0.229886413428157	0.219418838314567	0.201421370967742	0.175725833504669	0.227539134269126	0.223834056399132	0.128111606430142	0.235604094336019	0.160657193605684	0.221893363755731	0.228752239628796	0.239652338496787	0.234945638912236	0.225531860749186
