OM2_B_B	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.224438678325559	0.29155344363983	0.191321424525095	0.187586662264774	0.216245032470679	0.22950172524709	0.186288241798747	0.242604406254973	0.230320089327254	0.262079742168616	0.198529075178907	0.172943791679898	0.173382173382173	0.150132510040709	0.18232757801964	0.183863030850088	0.190905432595573	0.18918615947986
0.301411365920238	0.334106332427549	0.28594357792968	0.26649059095411	0.300668799069497	0.310193578571846	0.284389974198304	0.313631037625309	0.311319437982693	0.320946358375858	0.289470070341944	0.281152746903779	0.281997414350356	0.287533127510177	0.271791365130017	0.281785490704209	0.286787391012743	0.27994918167551
0.301351371619696	0.26813583917825	0.31264398202349	0.311455926048201	0.312203159833285	0.308088192291947	0.318282344268338	0.301855950469412	0.300025588536336	0.287618722074371	0.315592718616964	0.327357891394093	0.331789125906773	0.336356930138521	0.321404828385283	0.321851296460757	0.316190476190476	0.316792466930723
0.172798584134507	0.106204384754371	0.210091015521734	0.234466820732915	0.170883008626539	0.152216503889116	0.211039439734611	0.141908605650306	0.158334884153717	0.129355177381156	0.196408135862185	0.218545570022229	0.212831286360698	0.225977432310593	0.22447622846506	0.212500181984946	0.206116700201207	0.214072191913908
