OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.260915492957746	0.265888084831984	0.272543383370595	0.262564646598594	0.274315068493151	0.268365581249017	0.274401473296501	0.263613415073927	0.261545227972438	0.258908045977012	0.269518801784576	0.263305978898007	0.262106184364061	0.280535597648596	0.258064516129032	0.279236060825489	0.268917819365338	0.269077862891496	0.262106135986733	0.238875878220141
0.376584507042254	0.383248549115139	0.384754604492707	0.382707863678557	0.376797945205479	0.381941167217241	0.378545119705341	0.379102055535521	0.380296144260372	0.383908045977012	0.377549394518802	0.375381008206331	0.383022170361727	0.373176573045939	0.384278108362042	0.374275887038378	0.376787167267232	0.378745272956463	0.385323383084577	0.382513661202186
0.3625	0.350863366052877	0.342702012136698	0.354727489722848	0.34888698630137	0.349693251533742	0.347053406998158	0.357284529390552	0.35815862776719	0.357183908045977	0.352931803696622	0.361313012895662	0.354871645274212	0.346287829305465	0.357657375508926	0.346488052136133	0.35429501336743	0.352176864152041	0.35257048092869	0.378610460577674
