OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C
0.34485822764359	0.317236255572065	0.337428828288882	0.323477879982479	0.330963517305893	0.331202556931682	0.247966954950303	0.325133251332513	0.340262172284644	0.359742263363282	0.333047945205479	0.350757782012887	0.330568228950643	0.336931018301267	0.344094247246022	0.322427440633245	0.343952215032354
0.379029000727038	0.37072808320951	0.378483667965238	0.376697328077092	0.353975678203929	0.377546943667599	0.356912353168969	0.373923739237392	0.373220973782772	0.374988655957891	0.371575342465753	0.364552137217533	0.370385732061385	0.370717972782731	0.374235006119951	0.376253298153034	0.363364858138377
0.276112771629372	0.312035661218425	0.28408750374588	0.299824791940429	0.315060804490178	0.291250499400719	0.395120691880728	0.300943009430094	0.286516853932584	0.265269080678827	0.295376712328767	0.28469008076958	0.299046038987972	0.292351008916002	0.281670746634027	0.30131926121372	0.292682926829268
