OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.134886553982031	0.132846958306749	0.124012512592121	0.0958904109589041	0.106215638362859	0.110389040133486	0.116818851251841	0.131920990686726	0.155412647374062	0.100568094580071	0.145593328150399	0.13785839672323	0.127706247019552	0.117038696888736	0.103110167374469	0.150113245533093	0.0975965599324272	0.106809445359692	0.119289502268226	0.14214463840399
0.221288259479214	0.220144802907154	0.208949684534224	0.180866466198909	0.190439828955406	0.186265039079652	0.200824742268041	0.222085763995497	0.223396110855918	0.194841087056656	0.235210968973072	0.227179637214745	0.212541726275632	0.207446350081875	0.19241818636023	0.235466823253083	0.186823312600783	0.169412410763317	0.198901028688263	0.229426433915212
0.267428049337597	0.263974035340786	0.259795344891575	0.25481679474329	0.258552229688454	0.25529112145429	0.254550810014728	0.265957083887695	0.259990813045475	0.261937663135268	0.265813838433812	0.271064950263312	0.261850262279447	0.266741359993105	0.266487634274294	0.26293935072561	0.261230131306151	0.253157605711148	0.25873746086512	0.260471270802585
0.225856555504797	0.227301728203279	0.238534542176979	0.257489698184653	0.249541844838119	0.249407218758233	0.242474226804124	0.231057892402688	0.215434083601286	0.250422232458161	0.215986995547389	0.223317729666472	0.23381020505484	0.24200637766095	0.251561329003248	0.21424377149568	0.25823542962451	0.260021965952773	0.241741741741742	0.22764517278233
0.150540581696361	0.155732475242032	0.1687079158051	0.210936629914244	0.195250458155162	0.198647580574339	0.185331369661267	0.148978269027394	0.145766345123258	0.192230922769845	0.137394868895328	0.140579286132241	0.164091559370529	0.166767215375334	0.186422682987759	0.137236808992534	0.196114566536128	0.21059857221307	0.181330266436649	0.140312484095883
