OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.47787610619469	0.476814713363334	0.491471321695761	0.474256292906178	0.487705274133287	0.514057750759878	0.488252443834677	0.48741687312557	0.508657211272794	0.493601706211677	0.478694995936375	0.478430281102143	0.487062719933761	0.57681718061674	0.48525533445217	0.467664670658683	0.428015564202335	0.489423830211523	0.481697665215671
0.52212389380531	0.523185286636666	0.508528678304239	0.525743707093821	0.512294725866713	0.485942249240122	0.511747556165323	0.51258312687443	0.491342788727206	0.506398293788323	0.521305004063625	0.521569718897857	0.512937280066239	0.42318281938326	0.51474466554783	0.532335329341317	0.571984435797665	0.510576169788477	0.518302334784329
