OM2_B_B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5G	OM2_C_6E	OM2_C_6H	OM2_H_2A	OM2_H_2C	OM2_H_2F
0.356955871353777	0.353313840155945	0.348166984530621	0.366714183891661	0.348837209302326	0.360113039967703	0.351341350601295	0.331887649731516	0.356118927528537	0.348818897637795	0.348432055749129	0.341942728804043	0.339243498817967
0.37210172026926	0.380116959064327	0.375503284594194	0.372594440484676	0.37984496124031	0.377069035123133	0.377983348751156	0.379182156133829	0.375763206795859	0.367716535433071	0.360627177700348	0.372262773722628	0.378841607565012
0.270942408376963	0.266569200779727	0.276329730875185	0.260691375623664	0.271317829457364	0.262817924909164	0.270675300647549	0.288930194134655	0.268117865675604	0.283464566929134	0.290940766550523	0.28579449747333	0.281914893617021
