OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.130671580671581	0.128915275056298	0.130282968798011	0.137246716547317	0.122121482994935	0.135619094772455	0.143223716990533	0.137783462049289	0.109949492206593	0.136357258121097	0.138676403955329	0.132143561983704	0.134339255293259	0.129503265096485	0.12007874015748	0.130263257719445	0.142765058371332	0.134558981329137	0.138772690639751	0.150664223545579
0.294021294021294	0.290761266925979	0.296293192547278	0.289264956167111	0.287489890605712	0.303090316458308	0.304210264075735	0.292685326381032	0.257019497094444	0.295621974321196	0.294570750819585	0.297555611942823	0.300803115113166	0.291877613911512	0.289306578613157	0.305022380699492	0.298612934800773	0.296551970813363	0.29283877652838	0.287677508016491
0.342608517608518	0.343198900359723	0.341685521941954	0.336565942005716	0.346017962797429	0.333539629492099	0.323044344793224	0.336661911554922	0.339108238744365	0.336069599382586	0.337322423305525	0.336462826693733	0.332294962277926	0.341184239489324	0.346964693929388	0.337834762157651	0.328431255520806	0.33432291294084	0.329930536899873	0.318094365551993
0.232698607698608	0.237124557658	0.231738316712757	0.236922385279856	0.244370663601924	0.227750959277138	0.229521674140508	0.232869300014757	0.293922771954597	0.231951168175121	0.229430421919561	0.23383799937974	0.232562667315649	0.237434881502678	0.243649987299975	0.226879599423412	0.230190751307088	0.234566134916661	0.238457995931995	0.243563902885937
