OM2_B_B	OM2_B_C	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2F
0.324163449163449	0.333780568772823	0.30891963927124	0.318446198587453	0.266792215944758	0.326463922416065	0.323032704361664	0.272260273972603	0.307572209211553	0.275265214963707	0.320914766558089	0.329129334518843	0.326722586341563	0.311708361692591	0.338680594416465	0.352451838879159	0.363526266121422
0.373793436293436	0.371832466526502	0.374018766658147	0.377856252596593	0.374346097509939	0.367733094397301	0.373437043291871	0.378767123287671	0.372235232890971	0.370184254606365	0.370775651465798	0.365446959852267	0.372211091112847	0.371138299108551	0.385811104893366	0.381786339754816	0.376549229317395
0.302043114543115	0.294386964700675	0.317061594070612	0.303697548815953	0.358861686545302	0.305802983186634	0.303530252346465	0.348972602739726	0.320192557897476	0.354550530429927	0.308309581976113	0.30542370562889	0.30106632254559	0.317153339198858	0.27550830069017	0.265761821366024	0.259924504561183
