OM2_B_B	OM2_B_C	OM2_C_4A	OM2_C_4B	OM2_C_4C	OM2_C_4E	OM2_C_4F	OM2_C_4G	OM2_C_4H	OM2_C_5A	OM2_C_5F	OM2_C_5G	OM2_C_6E	OM2_C_6F	OM2_C_6G	OM2_C_6H	OM2_H_2A	OM2_H_2B	OM2_H_2C	OM2_H_2F
0.173627520176758	0.176504173885651	0.177387369063358	0.175132137185656	0.172703928317762	0.17042442208477	0.180785032102015	0.174431044543863	0.183363180515759	0.214105720492397	0.171881279063092	0.170606776989756	0.171502415310298	0.165430844760454	0.175049133464356	0.178615236057103	0.179417957076881	0.172221527690961	0.175402732389905	0.18188644072185
0.274864209654157	0.275830839502284	0.273568595545612	0.2746083287905	0.273015352674425	0.267993045064561	0.274992441353798	0.276194644362316	0.275358166189112	0.296596669080377	0.272662035708135	0.267786783744231	0.270422448540045	0.274724902657864	0.275192067178846	0.279040634705222	0.277913610431948	0.268933616702088	0.276751651958597	0.269683867125806
0.306379844723356	0.299397542920145	0.304230651886505	0.309046953141665	0.310841574241017	0.31037824587407	0.306383054404468	0.304123711340206	0.305945558739255	0.294742939898624	0.308140536196108	0.308257345491388	0.310821205501369	0.306788555950567	0.302974807932821	0.302711590155806	0.301803178484108	0.310313789223653	0.30532801635403	0.312197395334386
0.24512842544573	0.24826744369192	0.244813383504526	0.241212580882179	0.243439144766796	0.251204286976598	0.237839472139719	0.245250599753615	0.235333094555874	0.194554670528602	0.247316149032665	0.253349093774626	0.247253930648288	0.253055696631116	0.246783991423977	0.23963253908187	0.240865254007063	0.248531066383298	0.242517599297468	0.236232296817958
