sample	length	marker	subject
MSI1B21418	-1.492166719753786	S1-17	MSI1
MSI1B21419	-2.1041098640584353	S1-17	MSI1
MSI1B21435	-1.2597289804668521	S1-17	MSI1
MSI1C9	0.10797697878409895	S1-17	MSI1
MSI1C931	-0.871401696642983	S1-17	MSI1
MSI1C93113	-0.2998611917122824	S1-17	MSI1
MSI1C93133	-0.7840849057929269	S1-17	MSI1
MSI1M2	0	S1-17	MSI1
MSI1A3	-0.013371509638572698	S1124	MSI1
MSI1A333	0.0014195606469140643	S1124	MSI1
MSI1A33311	-0.019382119059798697	S1124	MSI1
MSI1A33322	-0.005632843690164702	S1124	MSI1
MSI1A3333C	0.008515788323240514	S1124	MSI1
MSI1B2	-0.012989659352376393	S1124	MSI1
MSI1B214	-0.004808432060971368	S1124	MSI1
MSI1B21418	5.50633745745932e-4	S1124	MSI1
MSI1B21419	0.00393083032637942	S1124	MSI1
MSI1B21435	0.0013294929817206924	S1124	MSI1
MSI1C9	-0.007127562281614264	S1124	MSI1
MSI1C931	-0.001262898638012988	S1124	MSI1
MSI1C93113	-0.014827466718392968	S1124	MSI1
MSI1C93133	0.005122908530738712	S1124	MSI1
MSI1M2	0	S1124	MSI1
MSI1A3	0.009152074304834557	S12-05	MSI1
MSI1A333	0.010264519481453904	S12-05	MSI1
MSI1A33311	0.010272592493088428	S12-05	MSI1
MSI1A33322	-0.0014061501436752888	S12-05	MSI1
MSI1A3333C	0.02863141402655156	S12-05	MSI1
MSI1B2	-0.006975789594648729	S12-05	MSI1
MSI1B214	0.01856900052276944	S12-05	MSI1
MSI1B21418	0.002784691801060335	S12-05	MSI1
MSI1B21419	-0.007018111248212389	S12-05	MSI1
MSI1B21435	0.010105222180939899	S12-05	MSI1
MSI1C9	-0.002627771235694798	S12-05	MSI1
MSI1C931	0.007323645233407783	S12-05	MSI1
MSI1C93113	0.0015771005774136704	S12-05	MSI1
MSI1C93133	0.01097039504316899	S12-05	MSI1
MSI1M2	0	S12-05	MSI1
MSI1A3	-0.003780783155029166	S14-51	MSI1
MSI1A333	-0.019594026934683928	S14-51	MSI1
MSI1A33311	-0.05029827918681429	S14-51	MSI1
MSI1A33322	-0.023232001735173036	S14-51	MSI1
MSI1A3333C	-0.06323519538100308	S14-51	MSI1
MSI1B2	-0.04347601758963027	S14-51	MSI1
MSI1B214	-0.5046481790287864	S14-51	MSI1
MSI1B21418	-0.5878632598663429	S14-51	MSI1
MSI1B21419	-0.7384044861310681	S14-51	MSI1
MSI1B21435	-0.7611504224921748	S14-51	MSI1
MSI1C9	0.00160426278596848	S14-51	MSI1
MSI1C931	-0.034735255848828306	S14-51	MSI1
MSI1C93113	0.0035968490728270908	S14-51	MSI1
MSI1C93133	-0.04267735131461503	S14-51	MSI1
MSI1M2	0	S14-51	MSI1
MSI1A3	-0.05551156721417372	S15-44	MSI1
MSI1A333	0.030189285888978956	S15-44	MSI1
MSI1A33311	0.0025957996147318863	S15-44	MSI1
MSI1A33322	0.6054596693228642	S15-44	MSI1
MSI1A3333C	0.15647025357818323	S15-44	MSI1
MSI1B2	0.017769450258539266	S15-44	MSI1
MSI1B214	-0.008425771386953107	S15-44	MSI1
MSI1B21418	-0.01691179178529678	S15-44	MSI1
MSI1B21419	0.0701990378911932	S15-44	MSI1
MSI1B21435	-0.43583508985780206	S15-44	MSI1
MSI1C9	-0.040153427016822896	S15-44	MSI1
MSI1C931	0.04650424181572377	S15-44	MSI1
MSI1C93113	-0.04720708588268341	S15-44	MSI1
MSI1C93133	0.015425023792388082	S15-44	MSI1
MSI1M2	0	S15-44	MSI1
MSI1A3	0.001268802039863015	Sal102LA	MSI1
MSI1A333	0.004424116625936891	Sal102LA	MSI1
MSI1A33311	-0.008272123177286872	Sal102LA	MSI1
MSI1A33322	-0.002750315358900357	Sal102LA	MSI1
MSI1A3333C	-0.007189461629279803	Sal102LA	MSI1
MSI1B2	-0.0015763357562517122	Sal102LA	MSI1
MSI1B214	-0.0010035072894591934	Sal102LA	MSI1
MSI1B21418	3.9264651482806556e-4	Sal102LA	MSI1
MSI1B21419	0.002033972228312253	Sal102LA	MSI1
MSI1B21435	-0.003927334800364779	Sal102LA	MSI1
MSI1C9	-0.0026417968179190954	Sal102LA	MSI1
MSI1C931	-0.002030840573088444	Sal102LA	MSI1
MSI1C93113	7.595708356571418e-4	Sal102LA	MSI1
MSI1C93133	-4.272918935128711e-4	Sal102LA	MSI1
MSI1M2	0	Sal102LA	MSI1
MSI1A3	-9.452397813802804e-5	Sal102UA	MSI1
MSI1A333	0.0033847882335220625	Sal102UA	MSI1
MSI1A33311	-0.018693919143701	Sal102UA	MSI1
MSI1A33322	-0.00623257317310566	Sal102UA	MSI1
MSI1A3333C	4.913693229191551e-4	Sal102UA	MSI1
MSI1B2	0.00508437690387753	Sal102UA	MSI1
MSI1B214	-0.05610229196198935	Sal102UA	MSI1
MSI1B21418	-0.8860799041615575	Sal102UA	MSI1
MSI1B21419	0.008877183798507104	Sal102UA	MSI1
MSI1B21435	-0.878810116429882	Sal102UA	MSI1
MSI1C9	0.14534419774001428	Sal102UA	MSI1
MSI1C931	-0.015424157428484353	Sal102UA	MSI1
MSI1C93113	-0.008758938544251915	Sal102UA	MSI1
MSI1C93133	0.021549990823384935	Sal102UA	MSI1
MSI1M2	0	Sal102UA	MSI1
MSI1A3	-0.07498666770822959	Sal21	MSI1
MSI1A333	-0.10194841109941333	Sal21	MSI1
MSI1A33311	-0.08189362660938437	Sal21	MSI1
MSI1A33322	-0.09552240214047059	Sal21	MSI1
MSI1A3333C	-0.048166388842521	Sal21	MSI1
MSI1B2	-0.04677387081581985	Sal21	MSI1
MSI1B214	-0.12891814931780754	Sal21	MSI1
MSI1B21418	-0.11743662192797633	Sal21	MSI1
MSI1B21419	-0.090368975484028	Sal21	MSI1
MSI1B21435	-0.07466705706845556	Sal21	MSI1
MSI1C9	-0.07559257518777063	Sal21	MSI1
MSI1C931	-0.3704535967160334	Sal21	MSI1
MSI1C93113	-0.11034271207393509	Sal21	MSI1
MSI1C93133	0.0010532794135063028	Sal21	MSI1
MSI1M2	0	Sal21	MSI1
MSI1A3	-0.0013009373089500897	Sal22LA	MSI1
MSI1A333	0.005424606956034861	Sal22LA	MSI1
MSI1A33311	-0.002828096876097863	Sal22LA	MSI1
MSI1A33322	-0.005523850448468259	Sal22LA	MSI1
MSI1A3333C	-0.014526642775920973	Sal22LA	MSI1
MSI1B2	-0.0037438960475202343	Sal22LA	MSI1
MSI1B214	-0.0026010792691404383	Sal22LA	MSI1
MSI1B21418	-0.0053578407259529115	Sal22LA	MSI1
MSI1B21419	-0.0013851952239174459	Sal22LA	MSI1
MSI1B21435	-0.014030554701286668	Sal22LA	MSI1
MSI1C9	0.053327746362727524	Sal22LA	MSI1
MSI1C931	-0.012420424659418394	Sal22LA	MSI1
MSI1C93113	-0.011379416046733315	Sal22LA	MSI1
MSI1C93133	-0.013227412661300342	Sal22LA	MSI1
MSI1M2	0	Sal22LA	MSI1
MSI1A3	-0.01339125966756205	Sal22UA	MSI1
MSI1A333	-0.006914849900579334	Sal22UA	MSI1
MSI1A33311	-0.004541744360745836	Sal22UA	MSI1
MSI1A33322	-0.0045706040352861965	Sal22UA	MSI1
MSI1A3333C	-0.01879782514123196	Sal22UA	MSI1
MSI1B2	0.001421817756367183	Sal22UA	MSI1
MSI1B214	-0.016743057698167085	Sal22UA	MSI1
MSI1B21418	-0.008535889716114298	Sal22UA	MSI1
MSI1B21419	-0.001899753489952527	Sal22UA	MSI1
MSI1B21435	-0.0117636813255253	Sal22UA	MSI1
MSI1C9	0.019247086415981274	Sal22UA	MSI1
MSI1C931	-0.008928307649937794	Sal22UA	MSI1
MSI1C93113	6.032420952100104e-4	Sal22UA	MSI1
MSI1C93133	-0.009485033817344668	Sal22UA	MSI1
MSI1M2	0	Sal22UA	MSI1
MSI1A3	-0.0025072924882323377	Sal26	MSI1
MSI1A333	-0.009843041126230911	Sal26	MSI1
MSI1A33311	-0.04062976173734745	Sal26	MSI1
MSI1A33322	-0.41684308173240936	Sal26	MSI1
MSI1A3333C	-0.03080047100992589	Sal26	MSI1
MSI1B2	-0.028006511109485377	Sal26	MSI1
MSI1B214	0.0010950238471210127	Sal26	MSI1
MSI1B21418	-0.024333753688138504	Sal26	MSI1
MSI1B21419	-9.231593537952776e-4	Sal26	MSI1
MSI1B21435	0.3290935353104709	Sal26	MSI1
MSI1C9	-0.014746024954507053	Sal26	MSI1
MSI1C931	-0.015947385906633027	Sal26	MSI1
MSI1C93113	0.001684327440383715	Sal26	MSI1
MSI1C93133	-1.2236695031120348e-4	Sal26	MSI1
MSI1M2	0	Sal26	MSI1
MSI1A3	-0.013273001975123933	Sal27	MSI1
MSI1A333	-0.003015958878442193	Sal27	MSI1
MSI1A33311	-0.013165841518104848	Sal27	MSI1
MSI1A33322	-0.02061359669587537	Sal27	MSI1
MSI1A3333C	-0.005538626504845379	Sal27	MSI1
MSI1B2	0.0028332335390393037	Sal27	MSI1
MSI1B214	-0.0053877066961718345	Sal27	MSI1
MSI1B21418	-0.0028654264669689677	Sal27	MSI1
MSI1B21419	-0.009014686395172111	Sal27	MSI1
MSI1B21435	-0.013596868746684088	Sal27	MSI1
MSI1C9	0.012277865055352333	Sal27	MSI1
MSI1C931	-0.23063422181220683	Sal27	MSI1
MSI1C93113	-0.018926316805373045	Sal27	MSI1
MSI1C93133	-0.006698654449041941	Sal27	MSI1
MSI1M2	0	Sal27	MSI1
MSI1A3	-0.01790822037060069	Sal2	MSI1
MSI1A333	0.04087908621893854	Sal2	MSI1
MSI1A33311	-0.7448916408668729	Sal2	MSI1
MSI1A33322	-0.03875681685815602	Sal2	MSI1
MSI1A3333C	0.00897984523624773	Sal2	MSI1
MSI1B2	-0.008083978620393673	Sal2	MSI1
MSI1B214	0.043575494714014784	Sal2	MSI1
MSI1B21418	-0.031676996121924095	Sal2	MSI1
MSI1B21419	-0.007362992062671214	Sal2	MSI1
MSI1B21435	0.0066458827263051745	Sal2	MSI1
MSI1C9	-0.009803921568627416	Sal2	MSI1
MSI1C931	0.03453382391108528	Sal2	MSI1
MSI1C93113	0.04181351865640792	Sal2	MSI1
MSI1C93133	0.04072398190045279	Sal2	MSI1
MSI1M2	0	Sal2	MSI1
MSI1A3	-0.022687801073450364	Sal45	MSI1
MSI1A333	-0.029659087123235173	Sal45	MSI1
MSI1A33311	-0.030643584994378692	Sal45	MSI1
MSI1A33322	-0.02803098673729676	Sal45	MSI1
MSI1A3333C	-0.027853608756843062	Sal45	MSI1
MSI1B2	-0.015349255973363896	Sal45	MSI1
MSI1B214	-0.020145695523412055	Sal45	MSI1
MSI1B21418	0.15017763419692187	Sal45	MSI1
MSI1B21419	-0.02285579756576217	Sal45	MSI1
MSI1B21435	-0.03393526042473782	Sal45	MSI1
MSI1C9	-0.02321064043108967	Sal45	MSI1
MSI1C931	-0.01889011045631972	Sal45	MSI1
MSI1C93113	-0.02252215814463754	Sal45	MSI1
MSI1C93133	-0.024717778397943535	Sal45	MSI1
MSI1M2	0	Sal45	MSI1
MSI1A3	-0.00597017147532064	Sal46	MSI1
MSI1A333	-0.00812789049587237	Sal46	MSI1
MSI1A33311	-0.005605226363930349	Sal46	MSI1
MSI1A33322	-0.02566057134972044	Sal46	MSI1
MSI1A3333C	-0.010587253567454047	Sal46	MSI1
MSI1B2	-0.004493395003867251	Sal46	MSI1
MSI1B214	-0.0013687874866057381	Sal46	MSI1
MSI1B21418	0.0022253482998924046	Sal46	MSI1
MSI1B21419	-0.004915524840771512	Sal46	MSI1
MSI1B21435	9.369750195455939e-4	Sal46	MSI1
MSI1C9	0.02835998561624553	Sal46	MSI1
MSI1C931	0.002485614330994146	Sal46	MSI1
MSI1C93113	-0.010104686036304766	Sal46	MSI1
MSI1C93133	-0.01382930720487785	Sal46	MSI1
MSI1M2	0	Sal46	MSI1
MSI1A3	0.03037706041572541	Sal52	MSI1
MSI1A333	-0.015298501668398412	Sal52	MSI1
MSI1A33311	0.09976643097387017	Sal52	MSI1
MSI1A33322	-0.07481213852721869	Sal52	MSI1
MSI1A3333C	-0.05776670925504401	Sal52	MSI1
MSI1B2	-0.03334782783299417	Sal52	MSI1
MSI1B214	0.060160352853360965	Sal52	MSI1
MSI1B21418	0.04058649717106011	Sal52	MSI1
MSI1B21419	0.03145476824731386	Sal52	MSI1
MSI1B21435	-0.12780993581352762	Sal52	MSI1
MSI1C9	-0.06142618413363854	Sal52	MSI1
MSI1C931	-0.021146877797548758	Sal52	MSI1
MSI1C93113	0.051907013214205655	Sal52	MSI1
MSI1C93133	0.1009085559605798	Sal52	MSI1
MSI1M2	0	Sal52	MSI1
MSI1A3	-0.006783330236977303	Sal57	MSI1
MSI1A333	0.0019887625070778014	Sal57	MSI1
MSI1A33311	-0.3034136415780744	Sal57	MSI1
MSI1A33322	0.001902931162278465	Sal57	MSI1
MSI1A3333C	-0.0048805799636229	Sal57	MSI1
MSI1B2	0.0038776209570794418	Sal57	MSI1
MSI1B214	0.002783274416456205	Sal57	MSI1
MSI1B21418	-0.00460520986015478	Sal57	MSI1
MSI1B21419	0.0011982038230797798	Sal57	MSI1
MSI1B21435	0.01421230971596299	Sal57	MSI1
MSI1C9	0.006629687610727908	Sal57	MSI1
MSI1C931	-0.015484509920136169	Sal57	MSI1
MSI1C93113	0.007902500572878335	Sal57	MSI1
MSI1C93133	-0.007262047813806793	Sal57	MSI1
MSI1M2	0	Sal57	MSI1
MSI1A3	0.11314032502787352	Sal58	MSI1
MSI1A333	0.07726225896322259	Sal58	MSI1
MSI1A33311	0.07731646625665922	Sal58	MSI1
MSI1A33322	0.03960432471146502	Sal58	MSI1
MSI1A3333C	0.01605522607121168	Sal58	MSI1
MSI1B2	-0.012617540154822748	Sal58	MSI1
MSI1B214	0.26101660767770696	Sal58	MSI1
MSI1B21418	-0.04275602980236126	Sal58	MSI1
MSI1B21419	0.13028356521897067	Sal58	MSI1
MSI1B21435	-0.06878629395109259	Sal58	MSI1
MSI1C9	0.12086099200931866	Sal58	MSI1
MSI1C931	0.10981708285875147	Sal58	MSI1
MSI1C93113	0.14341895015886674	Sal58	MSI1
MSI1C93133	0.047046661494632325	Sal58	MSI1
MSI1M2	0	Sal58	MSI1
MSI1A3	-0.04715539330019025	Sal66	MSI1
MSI1A333	0.002163185377872967	Sal66	MSI1
MSI1A33311	-0.013350406103564527	Sal66	MSI1
MSI1A33322	-0.023852141383326142	Sal66	MSI1
MSI1A3333C	-0.22263858966440742	Sal66	MSI1
MSI1B2	-0.0021859320812773753	Sal66	MSI1
MSI1B214	0.005461984359845129	Sal66	MSI1
MSI1B21418	-0.03084627067071999	Sal66	MSI1
MSI1B21419	0.00586994399456886	Sal66	MSI1
MSI1B21435	-0.032931222563499674	Sal66	MSI1
MSI1C9	-0.4188223538379663	Sal66	MSI1
MSI1C931	-0.42453854307228256	Sal66	MSI1
MSI1C93113	-0.41369931638262303	Sal66	MSI1
MSI1C93133	-0.4136937193464718	Sal66	MSI1
MSI1M2	0	Sal66	MSI1
MSI1A3	-0.05429458489560046	Sal74	MSI1
MSI1A333	-0.06274794725090871	Sal74	MSI1
MSI1A33311	-0.22059380978180565	Sal74	MSI1
MSI1A33322	-0.5238332245362023	Sal74	MSI1
MSI1A3333C	-0.10347036697163414	Sal74	MSI1
MSI1B2	-0.01947910655498708	Sal74	MSI1
MSI1B214	-0.023470802922874068	Sal74	MSI1
MSI1B21418	-0.05097470285310779	Sal74	MSI1
MSI1B21419	5.228056097803524e-4	Sal74	MSI1
MSI1B21435	-0.0036369862729603852	Sal74	MSI1
MSI1C9	-0.0016443981834526333	Sal74	MSI1
MSI1C931	-0.009249818373642249	Sal74	MSI1
MSI1C93113	-0.018988297434397783	Sal74	MSI1
MSI1C93133	-0.05575946115593089	Sal74	MSI1
MSI1M2	0	Sal74	MSI1
MSI1A3	0.036825680231386215	Sal78	MSI1
MSI1A333	0.03738293538118809	Sal78	MSI1
MSI1A33311	-3.337250666866076e-4	Sal78	MSI1
MSI1A33322	0.8575985751066884	Sal78	MSI1
MSI1A3333C	0.1594880523548019	Sal78	MSI1
MSI1B2	0.03245256130280971	Sal78	MSI1
MSI1B214	0.05097458524376197	Sal78	MSI1
MSI1B21418	-0.013852183273405316	Sal78	MSI1
MSI1B21419	0.04096084420845658	Sal78	MSI1
MSI1B21435	0.07557721870767287	Sal78	MSI1
MSI1C9	-0.048729471071426556	Sal78	MSI1
MSI1C931	0.05426958106066504	Sal78	MSI1
MSI1C93113	0.06717676140212614	Sal78	MSI1
MSI1C93133	0.10159015232215429	Sal78	MSI1
MSI1M2	0	Sal78	MSI1
MSI1A3	0.00515673682127904	Sal83	MSI1
MSI1A333	0.019461702588420948	Sal83	MSI1
MSI1A33311	-0.011121557084384115	Sal83	MSI1
MSI1A33322	-0.0027147089607293395	Sal83	MSI1
MSI1A3333C	0.03812133013294794	Sal83	MSI1
MSI1B2	-0.004629481891284648	Sal83	MSI1
MSI1B214	0.03886025638662982	Sal83	MSI1
MSI1B21418	0.02167964721036597	Sal83	MSI1
MSI1B21419	-0.0056422670210452	Sal83	MSI1
MSI1B21435	0.02510400207003105	Sal83	MSI1
MSI1C9	0.015675603561355445	Sal83	MSI1
MSI1C931	0.02366492881979898	Sal83	MSI1
MSI1C93113	-0.2116855930392787	Sal83	MSI1
MSI1C93133	0.028147071325113515	Sal83	MSI1
MSI1M2	0	Sal83	MSI1
MSI1A3	-0.002981080978634143	Sal84LA	MSI1
MSI1A333	0.010616242235868212	Sal84LA	MSI1
MSI1A33311	-0.003548023088518759	Sal84LA	MSI1
MSI1A33322	0.0017599360646780582	Sal84LA	MSI1
MSI1A3333C	0.0027059424317861236	Sal84LA	MSI1
MSI1B2	0.01411728786796096	Sal84LA	MSI1
MSI1B214	0.013858118814032094	Sal84LA	MSI1
MSI1B21418	0.0017026745584238778	Sal84LA	MSI1
MSI1B21419	-9.04423859541259e-4	Sal84LA	MSI1
MSI1B21435	0.011213677571650038	Sal84LA	MSI1
MSI1C9	0.008966521726647692	Sal84LA	MSI1
MSI1C931	2.2521923950846734e-4	Sal84LA	MSI1
MSI1C93113	0.006291484347521914	Sal84LA	MSI1
MSI1C93133	0.009938546022100647	Sal84LA	MSI1
MSI1M2	0	Sal84LA	MSI1
MSI1A3	-0.0212717283677204	Sal84UA	MSI1
MSI1A333	2.282017616406229e-4	Sal84UA	MSI1
MSI1A33311	-9.55263111157123e-4	Sal84UA	MSI1
MSI1A33322	-0.004382818125136412	Sal84UA	MSI1
MSI1A3333C	-0.02080863641122077	Sal84UA	MSI1
MSI1B2	5.474757525170126e-4	Sal84UA	MSI1
MSI1B214	-0.008619615561014093	Sal84UA	MSI1
MSI1B21418	7.632547166895876e-4	Sal84UA	MSI1
MSI1B21419	0.003310629339130955	Sal84UA	MSI1
MSI1B21435	0.001601284721858054	Sal84UA	MSI1
MSI1C9	-9.783938706522388e-4	Sal84UA	MSI1
MSI1C931	-0.008747004756484378	Sal84UA	MSI1
MSI1C93113	-0.014216094482931041	Sal84UA	MSI1
MSI1C93133	-0.0391909264597643	Sal84UA	MSI1
MSI1M2	0	Sal84UA	MSI1
MSI1A3	-0.05151660861791152	Sal87	MSI1
MSI1A333	-0.035731735359239014	Sal87	MSI1
MSI1A33311	-0.03051362085406506	Sal87	MSI1
MSI1A33322	-0.02126664382444199	Sal87	MSI1
MSI1A3333C	-0.0335972846784105	Sal87	MSI1
MSI1B2	-0.01875881229550025	Sal87	MSI1
MSI1B214	-0.030139662498982478	Sal87	MSI1
MSI1B21418	-0.037714562143206454	Sal87	MSI1
MSI1B21419	-0.4774848446303006	Sal87	MSI1
MSI1B21435	-0.05679937987956496	Sal87	MSI1
MSI1C9	-0.017227582284510934	Sal87	MSI1
MSI1C931	0.0077656130500938225	Sal87	MSI1
MSI1C93113	-0.01741275932792119	Sal87	MSI1
MSI1C93133	-0.02406122657658205	Sal87	MSI1
MSI1M2	0	Sal87	MSI1
MSS1E5	0.06376724133244194	JF01	MSS1
MSS1E533	0.12286782511039229	JF01	MSS1
MSS1E53311	0.05007379301373316	JF01	MSS1
MSS1E53315	0.08066635187346494	JF01	MSS1
MSS1E6	0.06215526921116554	JF01	MSS1
MSS1E633	0.057886196620535735	JF01	MSS1
MSS1E63313	0.03657356426816927	JF01	MSS1
MSS1E6332A	-0.05568888407846373	JF01	MSS1
MSS1E63336	0.03429427745343627	JF01	MSS1
MSS1G6	0.01787711699588934	JF01	MSS1
MSS1G623	0.054029527292428714	JF01	MSS1
MSS1G62332	0.10366493923155318	JF01	MSS1
MSS1G62333	0.21243816009924021	JF01	MSS1
MSS1G62335	0.11615412310046347	JF01	MSS1
MSS1M3	0	JF01	MSS1
MSS1E5	0.03303604087210443	JF06	MSS1
MSS1E533	0.030687971396754055	JF06	MSS1
MSS1E53311	0.05835955934030279	JF06	MSS1
MSS1E53315	0.030291557328600227	JF06	MSS1
MSS1E6	0.018453649898753977	JF06	MSS1
MSS1E633	0.03705299807294793	JF06	MSS1
MSS1E63313	0.008952093197049926	JF06	MSS1
MSS1E6332A	-0.02887522144620336	JF06	MSS1
MSS1E63336	-0.016205113355797884	JF06	MSS1
MSS1G6	0.004252464713330184	JF06	MSS1
MSS1G623	0.003483289583254834	JF06	MSS1
MSS1G62332	-2.770322444547446e-4	JF06	MSS1
MSS1G62333	0.04078355117032029	JF06	MSS1
MSS1G62335	0.04215205206321171	JF06	MSS1
MSS1M3	0	JF06	MSS1
MSS1E5	-6.973791233004789e-4	JF12	MSS1
MSS1E533	-0.043192669538705486	JF12	MSS1
MSS1E53311	-0.018085302465163045	JF12	MSS1
MSS1E53315	-0.01955262541893865	JF12	MSS1
MSS1E6	-0.03464376494940091	JF12	MSS1
MSS1E633	-0.0017997324599923203	JF12	MSS1
MSS1E63313	-0.005309168698881983	JF12	MSS1
MSS1E6332A	-0.014575632830309493	JF12	MSS1
MSS1E63336	0.0046932610586678525	JF12	MSS1
MSS1G6	0.011865710216316439	JF12	MSS1
MSS1G623	-9.521517864561346e-4	JF12	MSS1
MSS1G62332	-0.009752351649526814	JF12	MSS1
MSS1G62333	-0.0035595014650826595	JF12	MSS1
MSS1G62335	0.014550264723582673	JF12	MSS1
MSS1M3	0	JF12	MSS1
MSS1E5	-3.034934913730414e-4	JF21LA	MSS1
MSS1E533	0.008959462136973073	JF21LA	MSS1
MSS1E53311	0.008766182558711755	JF21LA	MSS1
MSS1E53315	0.010376119831516428	JF21LA	MSS1
MSS1E6	-0.006913419750151251	JF21LA	MSS1
MSS1E633	-0.0064092195626366255	JF21LA	MSS1
MSS1E63313	0.01072339065376049	JF21LA	MSS1
MSS1E6332A	-0.004450113136546419	JF21LA	MSS1
MSS1E63336	-0.001330998991251997	JF21LA	MSS1
MSS1G6	0.005998292409853834	JF21LA	MSS1
MSS1G623	0.006091307490738496	JF21LA	MSS1
MSS1G62332	-0.004077439465564048	JF21LA	MSS1
MSS1G62333	0.008998078139444532	JF21LA	MSS1
MSS1G62335	0.013013708874132224	JF21LA	MSS1
MSS1M3	0	JF21LA	MSS1
MSS1E5	0.04123577953638469	Nax10	MSS1
MSS1E533	0.0539693007549884	Nax10	MSS1
MSS1E53311	-0.0042893510422894465	Nax10	MSS1
MSS1E53315	-0.01673348900783278	Nax10	MSS1
MSS1E6	0.09628667280552738	Nax10	MSS1
MSS1E633	-0.012030935144955457	Nax10	MSS1
MSS1E63313	0.028875419415721026	Nax10	MSS1
MSS1E6332A	-0.011458519245230558	Nax10	MSS1
MSS1E63336	0.02669391254354947	Nax10	MSS1
MSS1G6	0.03318007614415697	Nax10	MSS1
MSS1G623	0.0836319009996771	Nax10	MSS1
MSS1G62332	0.018976464937564774	Nax10	MSS1
MSS1G62333	0.002039141129179356	Nax10	MSS1
MSS1G62335	0.08871250176515666	Nax10	MSS1
MSS1M3	0	Nax10	MSS1
MSS1E5	0.0013465674110835213	Nax11	MSS1
MSS1E533	-0.020022745735174707	Nax11	MSS1
MSS1E53311	-0.004423875887457296	Nax11	MSS1
MSS1E53315	-0.004002960769800223	Nax11	MSS1
MSS1E6	-0.018000000000000016	Nax11	MSS1
MSS1E633	0.01095504252733881	Nax11	MSS1
MSS1E63313	-7.920104211898149e-4	Nax11	MSS1
MSS1E6332A	-0.019538461538461727	Nax11	MSS1
MSS1E63336	-0.024972878390201236	Nax11	MSS1
MSS1G6	-0.007481865284974187	Nax11	MSS1
MSS1G623	-0.03954232701971416	Nax11	MSS1
MSS1G62332	1.830180378352697e-4	Nax11	MSS1
MSS1G62333	-0.014719367588932997	Nax11	MSS1
MSS1G62335	-0.005664579455068486	Nax11	MSS1
MSS1M3	0	Nax11	MSS1
MSS1E5	-0.17641319121446575	Nax13LA	MSS1
MSS1E533	-0.21505828629132306	Nax13LA	MSS1
MSS1E53311	-0.15306481070164413	Nax13LA	MSS1
MSS1E53315	-0.23572202350940907	Nax13LA	MSS1
MSS1E6	-0.11140134600788087	Nax13LA	MSS1
MSS1E633	-0.024474177084786497	Nax13LA	MSS1
MSS1E63313	-0.18597668795394062	Nax13LA	MSS1
MSS1E6332A	-0.012745324035392525	Nax13LA	MSS1
MSS1E63336	-0.08354093247348837	Nax13LA	MSS1
MSS1G6	-0.11588520351019671	Nax13LA	MSS1
MSS1G623	-0.12655184457252489	Nax13LA	MSS1
MSS1G62332	-0.10643358152500015	Nax13LA	MSS1
MSS1G62333	-0.12936754577178	Nax13LA	MSS1
MSS1G62335	-0.2206238567174008	Nax13LA	MSS1
MSS1M3	0	Nax13LA	MSS1
MSS1E5	0.05768194183607678	Nax13UA	MSS1
MSS1E533	0.04408823989005084	Nax13UA	MSS1
MSS1E53311	0.06246479475670563	Nax13UA	MSS1
MSS1E53315	0.045463194518530425	Nax13UA	MSS1
MSS1E6	0.03746366997978612	Nax13UA	MSS1
MSS1E633	0.015876449620883637	Nax13UA	MSS1
MSS1E63313	0.05066007004113571	Nax13UA	MSS1
MSS1E6332A	0.008300343074977068	Nax13UA	MSS1
MSS1E63336	0.032388963917675984	Nax13UA	MSS1
MSS1G6	0.05164830889214311	Nax13UA	MSS1
MSS1G623	0.03591865732389499	Nax13UA	MSS1
MSS1G62332	0.040092903671362645	Nax13UA	MSS1
MSS1G62333	0.027227692055141528	Nax13UA	MSS1
MSS1G62335	0.05380232164439791	Nax13UA	MSS1
MSS1M3	0	Nax13UA	MSS1
MSS1E5	-0.062446508109335275	Nax15	MSS1
MSS1E533	-0.0779614790014711	Nax15	MSS1
MSS1E53311	-0.08212063769699296	Nax15	MSS1
MSS1E53315	-0.07703144336600198	Nax15	MSS1
MSS1E6	-0.021152256579178186	Nax15	MSS1
MSS1E633	-0.039327263530601675	Nax15	MSS1
MSS1E63313	-0.017649376671501127	Nax15	MSS1
MSS1E6332A	-0.028184371316160695	Nax15	MSS1
MSS1E63336	-0.030929524362548477	Nax15	MSS1
MSS1G6	-0.0031458775923114413	Nax15	MSS1
MSS1G623	-0.03236837815147031	Nax15	MSS1
MSS1G62332	-0.011907717634130455	Nax15	MSS1
MSS1G62333	-0.030289227620135417	Nax15	MSS1
MSS1G62335	-0.03796306667219018	Nax15	MSS1
MSS1M3	0	Nax15	MSS1
MSS1E5	6.232996710133776e-4	Nax17	MSS1
MSS1E533	0.03459679143152261	Nax17	MSS1
MSS1E53311	0.03612612859441544	Nax17	MSS1
MSS1E53315	0.019250727457831296	Nax17	MSS1
MSS1E6	0.05170112249758274	Nax17	MSS1
MSS1E633	0.018921439053202427	Nax17	MSS1
MSS1E63313	0.041761403014294984	Nax17	MSS1
MSS1E6332A	0.010911514668868971	Nax17	MSS1
MSS1E63336	0.04791723827891614	Nax17	MSS1
MSS1G6	0.05711975867748276	Nax17	MSS1
