	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.000964612165338533	0.0102017171999268	0.0167256239117598	0.0143237689381851	0.000259524141808078
RPTEC_R2	0.000964612165338533	0	0.0110995355523323	0.0171526175460739	0.0146949882971415	0.000908238948200866
RPTEC_R3	0.0102017171999268	0.0110995355523323	0	0.0115486201617393	0.0104356148653865	0.0101950553049871
RPTEC_R4	0.0167256239117598	0.0171526175460739	0.0115486201617393	0	0.00262736477186485	0.016543200604141
RPTEC_R5	0.0143237689381851	0.0146949882971415	0.0104356148653865	0.00262736477186485	0	0.0141291721069317
RPTEC_Root1	0.000259524141808078	0.000908238948200866	0.0101950553049871	0.016543200604141	0.0141291721069317	0
