	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.05027774506436	0.0225059267064688	0.0137560857253121	0.00326027648442265	0.0329830105816559
RPTEC_R2	0.05027774506436	0	0.0277835843819828	0.0365310661794529	0.0535347855476871	0.0832106346000617
RPTEC_R3	0.0225059267064688	0.0277835843819828	0	0.00875083429566707	0.0257655158950176	0.0554741630941787
RPTEC_R4	0.0137560857253121	0.0365310661794529	0.00875083429566707	0	0.0170160859123099	0.0467315157425495
RPTEC_R5	0.00326027648442265	0.0535347855476871	0.0257655158950176	0.0170160859123099	0	0.0297238697139958
RPTEC_Root1	0.0329830105816559	0.0832106346000617	0.0554741630941787	0.0467315157425495	0.0297238697139958	0
