	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.0459889044238474	0.0692799427929037	0.0610225791028163	0.11398744559171	0.0153709969849242
RPTEC_R2	0.0459889044238474	0	0.0235448957946361	0.0166206909767998	0.0694576802833157	0.0313665610994112
RPTEC_R3	0.0692799427929037	0.0235448957946361	0	0.012373393481937	0.0490365415315289	0.0547847932656392
RPTEC_R4	0.0610225791028163	0.0166206909767998	0.012373393481937	0	0.0545347086672503	0.0460208689645852
RPTEC_R5	0.11398744559171	0.0694576802833157	0.0490365415315289	0.0545347086672503	0	0.0988346182307793
RPTEC_Root1	0.0153709969849242	0.0313665610994112	0.0547847932656392	0.0460208689645852	0.0988346182307793	0
