	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00809849190774555	0.00588066752849431	0.00336021413649874	0.0109802431188297	0.00795124440320781
RPTEC_R2	0.00809849190774555	0	0.00221786654403086	0.00473832934959018	0.0190780482995725	0.000147251283196103
RPTEC_R3	0.00588066752849431	0.00221786654403086	0	0.00252047335070793	0.0168604691194742	0.00207061552887527
RPTEC_R4	0.00336021413649874	0.00473832934959018	0.00252047335070793	0	0.0143402422159928	0.00459107933940116
RPTEC_R5	0.0109802431188297	0.0190780482995725	0.0168604691194742	0.0143402422159928	0	0.0189308184012222
RPTEC_Root1	0.00795124440320781	0.000147251283196103	0.00207061552887527	0.00459107933940116	0.0189308184012222	0
