	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00927391812023346	0.00411500825377178	0.0181334055582864	0.0131794098780171	0.0119080835224115
RPTEC_R2	0.00927391812023346	0	0.00599185681025447	0.0121415098812479	0.0123662529440477	0.0030508248501001
RPTEC_R3	0.00411500825377178	0.00599185681025447	0	0.0168762805376854	0.010118006473015	0.00896796818857903
RPTEC_R4	0.0181334055582864	0.0121415098812479	0.0168762805376854	0	0.0244377360018778	0.00962717016863322
RPTEC_R5	0.0131794098780171	0.0123662529440477	0.010118006473015	0.0244377360018778	0	0.0148690727354422
RPTEC_Root1	0.0119080835224115	0.0030508248501001	0.00896796818857903	0.00962717016863322	0.0148690727354422	0
