	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00356912444445993	0.0196279494287725	0.0153647101423306	0.014647071428628	0.00366024959029724
RPTEC_R2	0.00356912444445993	0	0.0195874693630672	0.0127155595435893	0.0128122195512594	0.0040357321915823
RPTEC_R3	0.0196279494287725	0.0195874693630672	0	0.0144876617754037	0.0118149473804251	0.0169777701667327
RPTEC_R4	0.0153647101423306	0.0127155595435893	0.0144876617754037	0	0.00496522581183127	0.0127260898555235
RPTEC_R5	0.014647071428628	0.0128122195512594	0.0118149473804251	0.00496522581183127	0	0.0112932033234862
RPTEC_Root1	0.00366024959029724	0.0040357321915823	0.0169777701667327	0.0127260898555235	0.0112932033234862	0
