	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.0326720933241314	0.0234025400771507	0.0116071462745644	0.0102305538592471	0.00902649944911918
RPTEC_R2	0.0326720933241314	0	0.0122206369564539	0.0227998666596684	0.0338482689309481	0.0354803909626911
RPTEC_R3	0.0234025400771507	0.0122206369564539	0	0.0134009353777551	0.0226633451851503	0.0242642061881881
RPTEC_R4	0.0116071462745644	0.0227998666596684	0.0134009353777551	0	0.0133675306412799	0.0141776922841079
RPTEC_R5	0.0102305538592471	0.0338482689309481	0.0226633451851503	0.0133675306412799	0	0.00374603274742414
RPTEC_Root1	0.00902649944911918	0.0354803909626911	0.0242642061881881	0.0141776922841079	0.00374603274742414	0
