	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00684724550788103	0.0169500904041977	0.0140465935283298	0.0174738391116278	0.00129893390244353
RPTEC_R2	0.00684724550788103	0	0.0101033292295217	0.00719963478183753	0.0106271185420909	0.00814614898144432
RPTEC_R3	0.0169500904041977	0.0101033292295217	0	0.00290378062006088	0.000523812189899873	0.0182488571283895
RPTEC_R4	0.0140465935283298	0.00719963478183753	0.00290378062006088	0	0.00342759070209149	0.0153454106221642
RPTEC_R5	0.0174738391116278	0.0106271185420909	0.000523812189899873	0.00342759070209149	0	0.0187725958084304
RPTEC_Root1	0.00129893390244353	0.00814614898144432	0.0182488571283895	0.0153454106221642	0.0187725958084304	0
