	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.0274126774665893	0.00210672291492643	0.0229528807189422	0.0128888914221324	0.0106233347143018
RPTEC_R2	0.0274126774665893	0	0.0253137498451072	0.00677137294106991	0.0160655915400505	0.0199646849869034
RPTEC_R3	0.00210672291492643	0.0253137498451072	0	0.0208654105159441	0.0108870778007842	0.00914696105492433
RPTEC_R4	0.0229528807189422	0.00677137294106991	0.0208654105159441	0	0.0104511898976889	0.0178010462852686
RPTEC_R5	0.0128888914221324	0.0160655915400505	0.0108870778007842	0.0104511898976889	0	0.0115556083213762
RPTEC_Root1	0.0106233347143018	0.0199646849869034	0.00914696105492433	0.0178010462852686	0.0115556083213762	0
