	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.0101126063457059	0.0231398263466736	0.0102262908557111	0.00565165792965963	0.010447155804672
RPTEC_R2	0.0101126063457059	0	0.0192066163733941	0.00506140199506916	0.00838031072446835	0.00508803945880466
RPTEC_R3	0.0231398263466736	0.0192066163733941	0	0.0226994710970559	0.0181789173278508	0.0178407182856077
RPTEC_R4	0.0102262908557111	0.00506140199506916	0.0226994710970559	0	0.0110730613377362	0.00988014439645267
RPTEC_R5	0.00565165792965963	0.00838031072446835	0.0181789173278508	0.0110730613377362	0	0.00663916389864106
RPTEC_Root1	0.010447155804672	0.00508803945880466	0.0178407182856077	0.00988014439645267	0.00663916389864106	0
