	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00263013005010939	0.0101869846718799	0.00858192027834326	0.0073922446355364	0.00194474164038895
RPTEC_R2	0.00263013005010939	0	0.0125435309198125	0.0100353151930099	0.00719409800801493	0.00421817483377707
RPTEC_R3	0.0101869846718799	0.0125435309198125	0	0.0136100853940028	0.011158378678844	0.00867768315757944
RPTEC_R4	0.00858192027834326	0.0100353151930099	0.0136100853940028	0	0.0158284213254351	0.0090976842669551
RPTEC_R5	0.0073922446355364	0.00719409800801493	0.011158378678844	0.0158284213254351	0	0.00682493593622334
RPTEC_Root1	0.00194474164038895	0.00421817483377707	0.00867768315757944	0.0090976842669551	0.00682493593622334	0
