	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00581549634120539	0.00523550672769868	0.0149410355947978	0.0184581133170535	0.0234361847454521
RPTEC_R2	0.00581549634120539	0	0.00218192665266276	0.0202708967276444	0.0211825897705442	0.0181626092042725
RPTEC_R3	0.00523550672769868	0.00218192665266276	0	0.0201563403959192	0.022313170818555	0.0199814840485316
RPTEC_R4	0.0149410355947978	0.0202708967276444	0.0201563403959192	0	0.0124355470410394	0.0350413626993609
RPTEC_R5	0.0184581133170535	0.0211825897705442	0.022313170818555	0.0124355470410394	0	0.029449973010229
RPTEC_Root1	0.0234361847454521	0.0181626092042725	0.0199814840485316	0.0350413626993609	0.029449973010229	0
