	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00917222677910921	0.019487422873377	0.0244780550020505	0.0159172145388434	0.0148276331229636
RPTEC_R2	0.00917222677910921	0	0.0156978938230167	0.0180573557153839	0.0196357053148793	0.0110179344870312
RPTEC_R3	0.019487422873377	0.0156978938230167	0	0.00940141410561532	0.0228984577576601	0.00942547146805033
RPTEC_R4	0.0244780550020505	0.0180573557153839	0.00940141410561532	0	0.0254288844608927	0.0108133711348538
RPTEC_R5	0.0159172145388434	0.0196357053148793	0.0228984577576601	0.0254288844608927	0	0.0153969022348853
RPTEC_Root1	0.0148276331229636	0.0110179344870312	0.00942547146805033	0.0108133711348538	0.0153969022348853	0
