	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.0182284317376811	0.0112249226939774	0.0214812654073838	0.00547737829500849	0.00703930012857611
RPTEC_R2	0.0182284317376811	0	0.00730424835857025	0.0051360046558146	0.0182369696955179	0.0133870117357497
RPTEC_R3	0.0112249226939774	0.00730424835857025	0	0.0113370653995286	0.012415759619383	0.00633413608146639
RPTEC_R4	0.0214812654073838	0.0051360046558146	0.0113370653995286	0	0.0204133456030188	0.0176579840178972
RPTEC_R5	0.00547737829500849	0.0182369696955179	0.012415759619383	0.0204133456030188	0	0.0108030067312073
RPTEC_Root1	0.00703930012857611	0.0133870117357497	0.00633413608146639	0.0176579840178972	0.0108030067312073	0
