	RPTEC_R1	RPTEC_R2	RPTEC_R3	RPTEC_R4	RPTEC_R5	RPTEC_Root1
RPTEC_R1	0	0.00692977554501382	0.00383692137360855	0.00516200510291798	0.0246332165247797	0.00464254782189691
RPTEC_R2	0.00692977554501382	0	0.00695306716127985	0.00924517729444575	0.0277044111192554	0.00467107467583938
RPTEC_R3	0.00383692137360855	0.00695306716127985	0	0.00312262070519302	0.0217678911844348	0.00300756716613696
RPTEC_R4	0.00516200510291798	0.00924517729444575	0.00312262070519302	0	0.0197060702086397	0.00467176028095115
RPTEC_R5	0.0246332165247797	0.0277044111192554	0.0217678911844348	0.0197060702086397	0	0.0233073635062866
RPTEC_Root1	0.00464254782189691	0.00467107467583938	0.00300756716613696	0.00467176028095115	0.0233073635062866	0
