OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.157347554406378	0.15332234248441	0.152608630281161	0.161348077935756	0.155241264559068	0.166378737541528	0.150128076623232	0.150643905360886	0.160611998794091	0.144004850689707	0.148679460383812	0.155365296803653	0.141002685765443	0.150221099178774	0.16534802203305	0.148027696181284	0.158111845497586
0.381113984055161	0.37724894272812	0.383250639001654	0.392733017377567	0.380033277870216	0.378338870431894	0.382113821138211	0.394429469901168	0.395839614109135	0.385478247688343	0.387136614098423	0.385958904109589	0.376230975828111	0.385091598231207	0.393940911367051	0.383864876206462	0.396990577977781
0.461538461538462	0.46942871478747	0.464140730717185	0.445918904686677	0.464725457570715	0.455282392026578	0.467758102238557	0.454926624737945	0.443548387096774	0.470516901621949	0.464183925517766	0.458675799086758	0.482766338406446	0.464687302590019	0.4407110665999	0.468107427612253	0.444897576524633
