OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.350703689615823	0.347428520451403	0.308591065292096	0.332130464954892	0.312903225806452	0.327545551982851	0.345509320278667	0.347610342125881	0.334508697696286	0.337421944692239	0.340634005763689	0.325374198146828	0.314730447987851	0.331712400138937	0.325043377674957	0.33712755272849
0.370736655255484	0.37793835585887	0.384192439862543	0.379597501734906	0.362903225806452	0.37491961414791	0.374882319713802	0.372943327239488	0.372355430183357	0.37399643175736	0.372046109510086	0.361724875267284	0.377372817008352	0.362625911774922	0.368421052631579	0.37387010378306
0.278559655128693	0.274633123689727	0.307216494845361	0.288272033310201	0.324193548387097	0.297534833869239	0.279608360007532	0.27944633063463	0.293135872120357	0.288581623550401	0.287319884726225	0.312900926585887	0.307896735003796	0.305661688086141	0.306535569693464	0.28900234348845
