OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_3D	OM1_H_1B	OM1_H_1D
0.219236510983152	0.221011673151751	0.290783034257749	0.312475709288768	0.283645858058391	0.30812324929972	0.293333333333333	0.305533700498295	0.316147605338917
0.367882277671145	0.363035019455253	0.363784665579119	0.37116206762534	0.369570377403276	0.374649859943978	0.375495495495495	0.363493312352478	0.37738811829364
0.412881211345703	0.415953307392996	0.345432300163132	0.316362223085892	0.346783764538334	0.317226890756303	0.331171171171171	0.330972987149226	0.306464276367443
