OM1_B_B	OM1_B_C	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3F	OM1_H_1D	OM1_H_1G
0.150215827338129	0.141837644959857	0.127032967032967	0.114673242909988	0.146737080347039	0.143193717277487	0.112664473684211	0.13907624007513	0.138211382113821	0.156089902495455
0.282158273381295	0.289607493309545	0.272087912087912	0.274969173859433	0.294134288947567	0.279319371727749	0.265625	0.281311363442329	0.283047274917194	0.299372004627334
0.352230215827338	0.351962533452275	0.363956043956044	0.36498150431566	0.346473029045643	0.355497382198953	0.359375	0.350209169299069	0.345679012345679	0.34407535944472
0.215395683453237	0.216592328278323	0.236923076923077	0.24537607891492	0.212655601659751	0.221989528795812	0.262335526315789	0.229403227183471	0.233062330623306	0.20046273343249
