OM1_B_B	OM1_C_1A	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_1F	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1C	OM1_H_1D	OM1_H_1G
0.0357705542041115	0.041520190023753	0.0576886487309258	0.0665533843103937	0.0617685432204545	0.0582729761742946	0.0486587232909539	0.0475984474326159	0.0406893677818788	0.0871963322735337	0.075400234283483	0.0311894325670155	0.0533301446849217	0.0536859841399886	0.0685611324039152	0.0502769367107304	0.0437989506501407
0.0825697324140713	0.0924465558194774	0.117850755355988	0.129566694987256	0.113975814460694	0.11619643099866	0.10289223191107	0.100147806337647	0.0909036790094059	0.155474362802789	0.137504880905896	0.0802546441243999	0.108658888642148	0.106892767154627	0.124601078043641	0.100775422790045	0.0931792259143791
0.118390703185067	0.10923198733175	0.114140568514784	0.105936703483432	0.10182462563044	0.104545719334356	0.104473141183519	0.107333838037901	0.109015954280271	0.137785662843191	0.108590394377196	0.109371738676685	0.10741189935259	0.100678610625899	0.105483363618318	0.103094306181227	0.106212455326591
0.191545141733574	0.160221694378464	0.139522051828456	0.135089209855565	0.136525616809145	0.137711411872075	0.145393729614591	0.156133963012365	0.162072865817359	0.153717788824676	0.14453338539633	0.182350836389659	0.147281392528313	0.14097787945773	0.14735299057857	0.15508455800901	0.165477910425063
0.262960208724587	0.251338083927158	0.227710339053997	0.222617530444633	0.225108562304052	0.227014116778967	0.239832257205618	0.253602028431691	0.256563281343017	0.211614467143284	0.224521671222179	0.272147180725766	0.241113066056268	0.237977462089008	0.22745804638947	0.248711321172735	0.255280967226827
0.223357995437301	0.238574821852732	0.233266106016211	0.230511894647409	0.241699608591514	0.236354103963184	0.24833588497637	0.234459305190045	0.239998809382069	0.180224490154403	0.212260835611089	0.23304111876435	0.233033258741737	0.243016802955589	0.220296538349952	0.236954434679861	0.234811040985476
0.0854056643012894	0.106666666666667	0.109821530499638	0.109724582271311	0.119097228983701	0.119905240878464	0.110414031817879	0.100724611557735	0.100756042385998	0.0739868959581233	0.0971885982038266	0.0916450487521245	0.109171349994021	0.116770493577159	0.106246850616134	0.105103020456392	0.101239449471523
