OM1_B_B	OM1_B_C	OM1_C_1B	OM1_C_1D	OM1_C_1E	OM1_C_2A	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3E	OM1_C_3F
0.327980730630269	0.34989065916901	0.309614570097416	0.287407407407407	0.294862248696947	0.302354399008674	0.328378378378378	0.398730684326711	0.314162473040978	0.318777292576419	0.312770562770563
0.39582496989161	0.39300218681662	0.381617958492164	0.395555555555556	0.387192851824274	0.385377942998761	0.389189189189189	0.388245033112583	0.381020848310568	0.392649199417758	0.373376623376623
0.276194299478121	0.257107154014371	0.308767471410419	0.317037037037037	0.317944899478779	0.312267657992565	0.282432432432432	0.213024282560706	0.304816678648454	0.288573508005822	0.313852813852814
