OM1_B_B	OM1_B_C	OM1_C_2F	OM1_C_2G	OM1_C_2H	OM1_C_3D	OM1_C_3E	OM1_C_3F	OM1_H_1D	OM1_H_1G
0.29384328358209	0.318639951426837	0.279260780287474	0.303980099502488	0.306373861810391	0.280653950953678	0.291276346604215	0.301351608604607	0.299931365820178	0.286532951289398
0.367848258706468	0.366241651487553	0.372689938398357	0.355721393034826	0.363685056239957	0.36716621253406	0.376463700234192	0.372739387016943	0.370624571036376	0.372492836676218
0.338308457711443	0.31511839708561	0.348049281314168	0.340298507462687	0.329941081949652	0.352179836512262	0.332259953161593	0.32590900437845	0.329444063143445	0.340974212034384
