OM1_B_B	OM1_B_C	OM1_C_1A	OM1_C_1E	OM1_C_2A	OM1_C_2F	OM1_C_2H	OM1_C_3E	OM1_C_3F	OM1_H_1B	OM1_H_1G
0.356688630095005	0.372152740015709	0.363147121731331	0.366945637683306	0.352397356580427	0.341568313662733	0.393193235689521	0.370681834545324	0.359810608568969	0.366136075110559	0.350053618311578
0.377202727551333	0.378194671016857	0.37552034221844	0.380980595467338	0.380202474690664	0.384326865373075	0.378794311186585	0.376268989848081	0.376432024369247	0.378412689555112	0.38076396849462
0.266108642353662	0.249652588967434	0.261332536050229	0.252073766849356	0.267400168728909	0.274104820964193	0.228012453123894	0.253049175606595	0.263757367061784	0.255451235334329	0.269182413193802
